OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SOIL,AGE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
2416,-94.80774267,29.29829723,five,30,1,Very Stiff,0,15.90108064,2.6129677,54,3.2300919,0.98181545,0.25581148,284.61557,40.91761,4.2440551
2417,-94.80777857,29.29841316,five,30,1,Very Stiff,0,41.9334876,2.6129677,54,3.2300919,0.98181545,0.25581148,284.61557,40.91761,4.2440551
2418,-94.80784785,29.29865566,five,30,1,Very Stiff,0,4.032172818,2.6441954,54,3.2079437,0.97346825,0.2787946,284.21612,44.252614,4.2349039
2419,-94.80823972,29.29983445,four,40,1,Very Stiff,0,17.79867312,2.6819867,54,3.1227807,0.96447965,0.32212858,252.45329,45.07211,4.2263196
2420,-94.80293391,29.28057462,four,40,1,Very Stiff,0,7.99763898,0.39281808,2.0955743,2.8314468,0.24648666,0.13455376,294.3451,37.596707,4.6628875
2421,-94.80307449,29.28090094,four,40,1,Very Stiff,0,22.47735577,0.39281808,2.0955743,2.8314468,0.24648666,0.13455376,294.3451,37.596707,4.6628875
2422,-94.80311384,29.28102857,four,40,1,Very Stiff,0,9.429898701,0.39281808,2.0955743,2.8314468,0.24648666,0.13455376,294.3451,37.596707,4.6628875
2423,-94.803238,29.28140453,four,40,1,Very Stiff,0,9.090390394,0.39281808,2.0955743,2.8314468,0.24648666,0.13455376,294.3451,37.596707,4.6628875
2424,-94.80327139,29.28151725,four,40,1,Very Stiff,0,5.695575614,0.39281808,2.0955743,2.8314468,0.24648666,0.13455376,294.3451,37.596707,4.6628875
2425,-94.80333558,29.28175843,four,40,1,Very Stiff,0,23.11596781,0.39281808,2.0955743,2.8314468,0.24648666,0.13455376,294.3451,37.596707,4.6628875
2426,-94.80340935,29.28196767,four,40,1,Very Stiff,0,11.30482695,0.39281808,2.0955743,2.8314468,0.24648666,0.13455376,294.3451,37.596707,4.6628875
2427,-94.803533,29.28229342,four,40,1,Very Stiff,0,39.23149824,1.614028,10.980583,2.612345,0.66977578,0.18581871,289.26217,37.831858,4.5732465
2428,-94.80362409,29.28261454,four,40,1,Very Stiff,0,3.409357293,1.614028,10.980583,2.612345,0.66977578,0.18581871,289.26217,37.831858,4.5732465
2429,-94.80373687,29.28291014,four,40,1,Very Stiff,0,5.154249683,1.614028,10.980583,2.612345,0.66977578,0.18581871,289.26217,37.831858,4.5732465
2430,-94.80382647,29.28317465,four,40,1,Very Stiff,0,20.68650188,1.6564843,14.049362,2.6345646,0.67999211,0.20587269,288.37376,37.930823,4.5571273
2431,-94.8039343,29.28344197,four,40,1,Very Stiff,0,10.79213707,1.6564843,14.049362,2.6345646,0.67999211,0.20587269,288.37376,37.930823,4.5571273
2432,-94.80401441,29.28370682,four,40,1,Very Stiff,0,7.958704255,1.6564843,14.049362,2.6345646,0.67999211,0.20587269,288.37376,37.930823,4.5571273
2433,-94.80407228,29.28386631,four,40,1,Very Stiff,0,6.056123186,1.6564843,14.049362,2.6345646,0.67999211,0.20587269,288.37376,37.930823,4.5571273
2434,-94.80411989,29.28400778,four,40,1,Very Stiff,0,30.55643056,1.7446269,17.629544,2.6201324,0.70338256,0.20179193,288.31626,38.064299,4.5404371
2435,-94.80423059,29.28433071,four,40,1,Very Stiff,0,10.19888811,1.7446269,17.629544,2.6201324,0.70338256,0.20179193,288.31626,38.064299,4.5404371
2436,-94.80429654,29.28455948,four,40,1,Very Stiff,0,5.133709257,1.7446269,17.629544,2.6201324,0.70338256,0.20179193,288.31626,38.064299,4.5404371
2437,-94.80431902,29.28463062,four,40,1,Very Stiff,0,6.748348455,1.7446269,17.629544,2.6201324,0.70338256,0.20179193,288.31626,38.064299,4.5404371
2438,-94.80441399,29.28489838,four,40,1,Very Stiff,0,7.999268737,1.7358343,21.701958,2.5936253,0.69906797,0.18400676,287.84354,38.165423,4.5244725
2439,-94.80445867,29.28501066,four,40,1,Very Stiff,0,7.089272326,1.7358343,21.701958,2.5936253,0.69906797,0.18400676,287.84354,38.165423,4.5244725
2440,-94.80453674,29.28528116,four,40,1,Very Stiff,0,17.56002757,1.6372132,12.253503,2.5164271,0.66671633,0.18420567,289.40038,38.07821,4.5113459
2441,-94.80457436,29.28537909,four,40,1,Very Stiff,0,7.59559865,1.6372132,12.253503,2.5164271,0.66671633,0.18420567,289.40038,38.07821,4.5113459
2442,-94.8046689,29.28566454,four,40,1,Very Stiff,0,5.936698607,1.6372132,12.253503,2.5164271,0.66671633,0.18420567,289.40038,38.07821,4.5113459
2443,-94.80467635,29.28572046,four,40,1,Very Stiff,0,5.730380286,1.6372132,12.253503,2.5164271,0.66671633,0.18420567,289.40038,38.07821,4.5113459
2444,-94.8047678,29.28597011,four,40,1,Very Stiff,0,8.789735456,1.6855614,21.234925,2.3686413,0.63362516,0.18218013,288.26602,38.041565,4.4847973
2445,-94.80483004,29.28612553,four,40,1,Very Stiff,0,29.04276862,1.6855614,21.234925,2.3686413,0.63362516,0.18218013,288.26602,38.041565,4.4847973
2446,-94.80491121,29.28638443,four,40,1,Very Stiff,0,17.16751341,1.6855614,21.234925,2.3686413,0.63362516,0.18218013,288.26602,38.041565,4.4847973
2447,-94.8050182,29.28666163,four,40,1,Very Stiff,0,38.93763605,1.2498453,7.1665669,2.4991009,0.53433023,0.25578812,290.38351,37.880621,4.4681834
2448,-94.80521209,29.28721342,four,40,1,Very Stiff,0,12.7797135,1.2498453,7.1665669,2.4991009,0.53433023,0.25578812,290.38351,37.880621,4.4681834
2449,-94.80531009,29.28751519,four,40,1,Very Stiff,0,35.20692111,1.2498453,7.1665669,2.4991009,0.53433023,0.25578812,290.38351,37.880621,4.4681834
2450,-94.80538197,29.28773698,three,60,1,Very Stiff,0,6.154544107,1.5229509,6.7184894,2.4981596,0.62765246,0.27900172,290.64719,38.131399,4.447186
2451,-94.80541664,29.28785125,three,60,1,Very Stiff,0,2.00901704,1.5229509,6.7184894,2.4981596,0.62765246,0.27900172,290.64719,38.131399,4.447186
2452,-94.80559235,29.28834015,three,60,1,Very Stiff,0,24.98065714,1.6036001,7,2.5396805,0.65891144,0.25125539,289.86107,38.212956,4.4305902
2453,-94.80590315,29.28924918,three,60,1,Very Stiff,0,17.31250827,1.6451649,7.3796186,2.5421724,0.67219365,0.24819031,289.53696,38.36616,4.4137796
2454,-94.80595816,29.28941946,three,60,1,Very Stiff,0,3.173452947,1.7039167,8.0999518,2.5400284,0.68496148,0.24877562,288.7039,38.514299,4.3977797
2455,-94.80607263,29.28972828,three,60,1,Very Stiff,0,3.414424151,1.7039167,8.0999518,2.5400284,0.68496148,0.24877562,288.7039,38.514299,4.3977797
2456,-94.80613144,29.28992811,three,55,1,Very Stiff,0,6.968546173,1.7039167,8.0999518,2.5400284,0.68496148,0.24877562,288.7039,38.514299,4.3977797
2457,-94.80619295,29.29012326,three,55,1,Very Stiff,0,7.421210191,1.7039167,8.0999518,2.5400284,0.68496148,0.24877562,288.7039,38.514299,4.3977797
2458,-94.80626045,29.29030751,three,55,1,Very Stiff,0,4.369571122,1.7039167,8.0999518,2.5400284,0.68496148,0.24877562,288.7039,38.514299,4.3977797
2459,-94.80626846,29.29035638,three,55,1,Very Stiff,0,1.942239303,1.7625161,9,2.5359608,0.69193964,0.25701459,290.17225,38.670622,4.3832107
2460,-94.80629379,29.29041418,three,55,1,Very Stiff,0,5.218716129,1.7625161,9,2.5359608,0.69193964,0.25701459,290.17225,38.670622,4.3832107
2461,-94.80636008,29.29057648,three,55,1,Very Stiff,0,11.16984478,1.7625161,9,2.5359608,0.69193964,0.25701459,290.17225,38.670622,4.3832107
2462,-94.80648883,29.29094234,three,55,1,Very Stiff,0,19.2981256,1.7625161,9,2.5359608,0.69193964,0.25701459,290.17225,38.670622,4.3832107
2463,-94.80654613,29.29109345,three,55,1,Very Stiff,0,3.276932747,1.7625161,9,2.5359608,0.69193964,0.25701459,290.17225,38.670622,4.3832107
2464,-94.80668131,29.29148362,three,55,1,Very Stiff,0,12.76755472,1.4335929,6.8222942,2.8497944,0.61659642,0.25552256,286.81981,38.653261,4.367393
2465,-94.8067273,29.29164691,three,55,1,Very Stiff,0,9.894683287,1.4335929,6.8222942,2.8497944,0.61659642,0.25552256,286.81981,38.653261,4.367393
2466,-94.80679869,29.29185999,four,50,1,Very Stiff,0,9.53159286,1.4335929,6.8222942,2.8497944,0.61659642,0.25552256,286.81981,38.653261,4.367393
2467,-94.80647294,29.29138401,three,55,1,Very Stiff,0,27.68175166,1.4335929,6.8222942,2.8497944,0.61659642,0.25552256,286.81981,38.653261,4.367393
2468,-94.80651081,29.29151577,three,55,1,Very Stiff,0,30.23194193,1.4335929,6.8222942,2.8497944,0.61659642,0.25552256,286.81981,38.653261,4.367393
2469,-94.80655011,29.29164273,three,55,1,Very Stiff,0,17.85599651,1.4335929,6.8222942,2.8497944,0.61659642,0.25552256,286.81981,38.653261,4.367393
2470,-94.80664966,29.2918998,four,50,1,Very Stiff,0,11.69434342,1.4335929,6.8222942,2.8497944,0.61659642,0.25552256,286.81981,38.653261,4.367393
2471,-94.80675282,29.2922634,four,50,1,Very Stiff,0,6.006825694,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2472,-94.80691216,29.29269103,four,50,1,Very Stiff,0,12.83915836,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2473,-94.80707034,29.29264422,four,50,1,Very Stiff,0,1.012122857,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2474,-94.80708765,29.29270807,four,50,1,Very Stiff,0,24.02313395,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2475,-94.80696508,29.29284227,four,50,1,Very Stiff,0,7.090601748,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2476,-94.80715108,29.29288716,four,50,1,Very Stiff,0,3.639499152,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2477,-94.807035,29.29307363,four,50,1,Very Stiff,0,4.05174864,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2478,-94.80708502,29.29325968,four,50,1,Very Stiff,0,26.45799306,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2479,-94.80735063,29.29345279,four,50,1,Very Stiff,0,6.314385844,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2480,-94.80723833,29.29361108,four,50,1,Very Stiff,0,18.84728212,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2481,-94.80730433,29.29382136,four,50,1,Very Stiff,0,6.155595393,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2482,-94.80734481,29.29395133,five,30,1,Very Stiff,0,42.38393932,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2483,-94.80751389,29.29394315,four,50,1,Very Stiff,0,20.83394346,1.7101174,7.4249778,3.021963,0.70479737,0.2740969,285.51764,39.07228,4.3479855
2484,-94.80740134,29.29410947,five,30,1,Very Stiff,0,3.242509109,1.8162152,8.1906863,3.166977,0.74008872,0.25734653,284.93891,38.985268,4.3307015
2485,-94.80746093,29.29425443,five,30,1,Very Stiff,0,3.947000661,1.8162152,8.1906863,3.166977,0.74008872,0.25734653,284.93891,38.985268,4.3307015
2486,-94.80755673,29.29405545,four,50,1,Very Stiff,0,9.664816804,1.7963719,8.0451258,3.1822336,0.73532282,0.26670699,285.27039,38.803093,4.3207101
2487,-94.80752909,29.29447766,five,30,1,Very Stiff,0,10.9883334,1.7963719,8.0451258,3.1822336,0.73532282,0.26670699,285.27039,38.803093,4.3207101
2488,-94.80768175,29.29444498,five,30,1,Very Stiff,0,11.96801503,1.7963719,8.0451258,3.1822336,0.73532282,0.26670699,285.27039,38.803093,4.3207101
2489,-94.8077649,29.2946614,five,30,1,Very Stiff,0,4.752329923,1.7963719,8.0451258,3.1822336,0.73532282,0.26670699,285.27039,38.803093,4.3207101
2490,-94.80765092,29.29486527,five,30,1,Very Stiff,0,51.67066954,1.7963719,8.0451258,3.1822336,0.73532282,0.26670699,285.27039,38.803093,4.3207101
2491,-94.80772632,29.29505608,five,30,1,Very Stiff,0,18.68806379,1.8782365,9,3.2806368,0.79178872,0.24909194,282.65328,39.756018,4.2872458
2492,-94.8078263,29.29535092,five,30,1,Very Stiff,0,35.63951103,1.8782365,9,3.2806368,0.79178872,0.24909194,282.65328,39.756018,4.2872458
2493,-94.80790915,29.29558682,five,30,1,Very Stiff,0,5.232644884,1.8782365,9,3.2806368,0.79178872,0.24909194,282.65328,39.756018,4.2872458
2494,-94.80791745,29.29561051,five,30,1,Very Stiff,0,8.938610765,1.8782365,9,3.2806368,0.79178872,0.24909194,282.65328,39.756018,4.2872458
2495,-94.80806375,29.29608122,five,30,1,Very Stiff,0,14.89587203,2.0372311,30.13154,3.2824786,0.86082239,0.23694552,283.5357,40.258925,4.2698691
2496,-94.80817555,29.29641349,five,30,1,Very Stiff,0,7.419424006,2.0372311,30.13154,3.2824786,0.86082239,0.23694552,283.5357,40.258925,4.2698691
2497,-94.80819278,29.29645891,five,30,1,Very Stiff,0,23.34033052,2.0372311,30.13154,3.2824786,0.86082239,0.23694552,283.5357,40.258925,4.2698691
2498,-94.80828003,29.2967079,five,30,1,Very Stiff,0,0,2.0372311,30.13154,3.2824786,0.86082239,0.23694552,283.5357,40.258925,4.2698691
2499,-94.80837526,29.29696757,five,30,1,Very Stiff,0,10.33313028,2.4725794,54,3.2561991,0.96849149,0.23244065,284.62956,40.622367,4.2548895
2500,-94.80847599,29.29727325,five,30,1,Very Stiff,0,29.30636779,2.4725794,54,3.2561991,0.96849149,0.23244065,284.62956,40.622367,4.2548895
2501,-94.80849676,29.29732635,five,30,1,Very Stiff,0,9.848859359,2.4725794,54,3.2561991,0.96849149,0.23244065,284.62956,40.622367,4.2548895
2502,-94.80859141,29.29759018,five,30,1,Very Stiff,0,1.318812909,2.5067452,54,3.2298324,0.9722678,0.2265193,284.69114,40.952325,4.2482417
2503,-94.80861385,29.29767792,five,30,1,Very Stiff,0,13.87792602,2.6573382,54,3.21193,0.99389806,0.24149344,286.178,40.662572,4.2384111
2504,-94.80834572,29.29642597,five,30,1,Very Stiff,0,36.92317591,2.0372311,30.13154,3.2824786,0.86082239,0.23694552,283.5357,40.258925,4.2698691
2505,-94.80846775,29.29677166,five,30,1,Very Stiff,0,42.42268738,2.4725794,54,3.2561991,0.96849149,0.23244065,284.62956,40.622367,4.2548895
2506,-94.8085602,29.29703642,five,30,1,Very Stiff,0,15.58565358,2.5067452,54,3.2298324,0.9722678,0.2265193,284.69114,40.952325,4.2482417
2507,-94.80865185,29.29728899,five,30,1,Very Stiff,0,13.9147226,2.5067452,54,3.2298324,0.9722678,0.2265193,284.69114,40.952325,4.2482417
2508,-94.80876365,29.29763102,five,30,1,Very Stiff,0,19.66994294,2.5067452,54,3.2298324,0.9722678,0.2265193,284.69114,40.952325,4.2482417
2509,-94.80888207,29.29794734,five,30,1,Very Stiff,0,7.031903145,2.6573382,54,3.21193,0.99389806,0.24149344,286.178,40.662572,4.2384111
2510,-94.80894467,29.29813089,five,30,1,Very Stiff,0,20.6468156,2.6573382,54,3.21193,0.99389806,0.24149344,286.178,40.662572,4.2384111
2511,-94.809066,29.29851483,five,30,1,Very Stiff,0,7.009510592,2.6573382,54,3.21193,0.99389806,0.24149344,286.178,40.662572,4.2384111
2512,-94.80876497,29.29817982,five,30,1,Very Stiff,0,18.85784659,2.6573382,54,3.21193,0.99389806,0.24149344,286.178,40.662572,4.2384111
2513,-94.80895316,29.29866235,five,30,1,Very Stiff,0,58.27794065,2.6342131,54,3.1948274,0.9680135,0.2775391,286.57374,42.579363,4.229949
2514,-94.80909868,29.2990635,five,30,1,Very Stiff,0,22.23366115,2.6342131,54,3.1948274,0.9680135,0.2775391,286.57374,42.579363,4.229949
2515,-94.80917056,29.29927213,four,40,1,Very Stiff,0,4.130866884,2.6342131,54,3.1948274,0.9680135,0.2775391,286.57374,42.579363,4.229949
2516,-94.80924878,29.29954168,four,40,1,Very Stiff,0,21.1641617,2.3351444,40.344173,3.1699061,0.89773671,0.30744149,271.13276,42.554147,4.2212198
2517,-94.80941623,29.2995079,four,40,1,Very Stiff,0,25.78321633,2.3351444,40.344173,3.1699061,0.89773671,0.30744149,271.13276,42.554147,4.2212198
2518,-94.80953084,29.29988581,four,40,1,Very Stiff,0,12.47315889,2.3351444,40.344173,3.1699061,0.89773671,0.30744149,271.13276,42.554147,4.2212198
2519,-94.8096324,29.30017704,four,40,1,Very Stiff,0,5.832798424,2.5152449,44.55287,3.1759276,0.95379527,0.28548163,291.21733,42.058712,4.2136508
2520,-94.80970107,29.30036293,four,40,1,Very Stiff,0,20.02898298,2.5152449,44.55287,3.1759276,0.95379527,0.28548163,291.21733,42.058712,4.2136508
2521,-94.80985957,29.30082134,four,40,1,Very Stiff,0,11.55769186,2.4911297,47.635369,3.1397402,0.95313389,0.3938076,287.94341,45.002263,4.2026501
2522,-94.80990231,29.30093982,four,40,1,Very Stiff,0,4.691801717,2.4911297,47.635369,3.1397402,0.95313389,0.3938076,287.94341,45.002263,4.2026501
2523,-94.80994123,29.30105685,four,40,1,Very Stiff,0,8.984316838,2.4911297,47.635369,3.1397402,0.95313389,0.3938076,287.94341,45.002263,4.2026501
2524,-94.81005799,29.30142354,four,40,1,Very Stiff,0,12.36331014,2.7305161,54,3.0765412,0.99385068,0.36675417,286.73137,45.641604,4.192653
2525,-94.81015579,29.30170752,four,40,1,Very Stiff,0,11.5936462,2.7305161,54,3.0765412,0.99385068,0.36675417,286.73137,45.641604,4.192653
2526,-94.81026004,29.30199261,four,40,1,Very Stiff,0,10.87905505,2.7305161,54,3.0765412,0.99385068,0.36675417,286.73137,45.641604,4.192653
2527,-94.81034521,29.30224965,four,40,1,Very Stiff,0,14.41288353,2.8928381,54,3.0080797,1.0051084,0.28784025,289.79601,43.571925,4.1850598
2528,-94.81051066,29.30272787,four,40,1,Very Stiff,0,18.96005789,2.8928381,54,3.0080797,1.0051084,0.28784025,289.79601,43.571925,4.1850598
2529,-94.81067986,29.30278975,four,40,1,Very Stiff,0,13.66727691,2.9200171,54.508287,2.970027,1.0079207,0.31543734,269.0331,43.404434,4.1793603
2530,-94.8107539,29.30296369,four,40,1,Very Stiff,0,4.214000749,2.9200171,54.508287,2.970027,1.0079207,0.31543734,269.0331,43.404434,4.1793603
2531,-94.80451747,29.28153614,four,40,1,Very Stiff,0,21.31427608,1.6889808,39.752636,2.5282787,0.67573016,0.22147631,290.38874,37.908143,4.5589927
2532,-94.804593,29.28172938,four,40,1,Very Stiff,0,7.647475258,1.6889808,39.752636,2.5282787,0.67573016,0.22147631,290.38874,37.908143,4.5589927
2533,-94.80465005,29.2819393,four,40,1,Very Stiff,0,25.37401853,1.6889808,39.752636,2.5282787,0.67573016,0.22147631,290.38874,37.908143,4.5589927
2534,-94.80467454,29.28199069,four,40,1,Very Stiff,0,1.388516884,1.6889808,39.752636,2.5282787,0.67573016,0.22147631,290.38874,37.908143,4.5589927
2535,-94.80479132,29.28234588,four,40,1,Very Stiff,0,18.0979558,1.6889808,39.752636,2.5282787,0.67573016,0.22147631,290.38874,37.908143,4.5589927
2536,-94.80463433,29.28239189,four,40,1,Very Stiff,0,27.4279502,1.6889808,39.752636,2.5282787,0.67573016,0.22147631,290.38874,37.908143,4.5589927
2537,-94.80794047,29.29153284,four,40,1,Very Stiff,0,22.45568781,1.7596613,8.7545668,2.7560969,0.71074436,0.27153355,287.26139,38.744515,4.354481
2538,-94.80803888,29.29179644,four,40,1,Very Stiff,0,5.63203043,1.7596613,8.7545668,2.7560969,0.71074436,0.27153355,287.26139,38.744515,4.354481
2539,-94.80788937,29.29185948,four,40,1,Very Stiff,0,4.547305553,1.7596613,8.7545668,2.7560969,0.71074436,0.27153355,287.26139,38.744515,4.354481
2540,-94.80791936,29.29195086,four,40,1,Very Stiff,0,1.728537316,1.7596613,8.7545668,2.7560969,0.71074436,0.27153355,287.26139,38.744515,4.354481
2541,-94.80807985,29.29243108,four,40,1,Very Stiff,0,14.28917585,1.7524265,8.5009102,3.0365609,0.71648795,0.27038771,286.13672,38.825681,4.3373551
2542,-94.80822004,29.29238661,four,40,1,Very Stiff,0,26.28218922,1.7524265,8.5009102,3.0365609,0.71648795,0.27038771,286.13672,38.825681,4.3373551
2543,-94.80823691,29.29243727,four,40,1,Very Stiff,0,8.625311477,1.7524265,8.5009102,3.0365609,0.71648795,0.27038771,286.13672,38.825681,4.3373551
2544,-94.80837103,29.2927737,four,40,1,Very Stiff,0,14.48683135,1.7524265,8.5009102,3.0365609,0.71648795,0.27038771,286.13672,38.825681,4.3373551
2545,-94.80848999,29.2931158,four,40,1,Very Stiff,0,18.86849771,1.7524265,8.5009102,3.0365609,0.71648795,0.27038771,286.13672,38.825681,4.3373551
2546,-94.80824603,29.292932,four,40,1,Very Stiff,0,5.860156044,1.7524265,8.5009102,3.0365609,0.71648795,0.27038771,286.13672,38.825681,4.3373551
2547,-94.80834805,29.29322515,four,40,1,Very Stiff,0,13.80295343,1.7524265,8.5009102,3.0365609,0.71648795,0.27038771,286.13672,38.825681,4.3373551
2548,-94.80865113,29.29365511,four,40,1,Very Stiff,0,42.61082075,1.8060474,8.880366,3.0456811,0.73177341,0.26669095,286.49649,38.693365,4.3262021
2549,-94.80868979,29.2937642,four,40,1,Very Stiff,0,18.58823149,1.8060474,8.880366,3.0456811,0.73177341,0.26669095,286.49649,38.693365,4.3262021
2550,-94.80876582,29.29395803,four,40,1,Very Stiff,0,9.595318235,1.8060474,8.880366,3.0456811,0.73177341,0.26669095,286.49649,38.693365,4.3262021
2551,-94.80885667,29.29424984,four,40,1,Very Stiff,0,5.253888128,1.8225204,8.6611759,3.1799109,0.74484911,0.26677541,285.38099,38.828892,4.3103244
2552,-94.80894986,29.2945214,four,40,1,Very Stiff,0,33.16671428,1.8225204,8.6611759,3.1799109,0.74484911,0.26677541,285.38099,38.828892,4.3103244
2553,-94.80911828,29.29500702,four,40,1,Very Stiff,0,11.90512192,1.9048093,11.823522,3.2684842,0.80449475,0.28679593,282.87619,39.780244,4.2777837
2554,-94.80919683,29.29523555,four,40,1,Very Stiff,0,4.51527117,1.9048093,11.823522,3.2684842,0.80449475,0.28679593,282.87619,39.780244,4.2777837
2555,-94.80949097,29.29607946,four,40,1,Very Stiff,0,0.586159877,2.181912,48.106851,3.2610625,0.89781806,0.23763028,282.92451,40.134121,4.2613692
2556,-94.80950106,29.29611398,four,40,1,Very Stiff,0,16.57625777,2.181912,48.106851,3.2610625,0.89781806,0.23763028,282.92451,40.134121,4.2613692
2557,-94.80927142,29.29592483,four,40,1,Very Stiff,0,2.412271345,2.181912,48.106851,3.2610625,0.89781806,0.23763028,282.92451,40.134121,4.2613692
2558,-94.80934212,29.2961518,four,40,1,Very Stiff,0,26.68695464,2.181912,48.106851,3.2610625,0.89781806,0.23763028,282.92451,40.134121,4.2613692
2559,-94.80941433,29.2963638,four,40,1,Very Stiff,0,4.152960049,2.181912,48.106851,3.2610625,0.89781806,0.23763028,282.92451,40.134121,4.2613692
2560,-94.80962483,29.29647223,four,40,1,Very Stiff,0,41.32302712,2.2608179,50.605449,3.2320461,0.90994326,0.24515368,282.51303,40.210471,4.2536004
2561,-94.80965498,29.29658504,four,40,1,Very Stiff,0,13.42151205,2.2608179,50.605449,3.2320461,0.90994326,0.24515368,282.51303,40.210471,4.2536004
2562,-94.80962104,29.29696077,five,30,1,Very Stiff,0,20.57707731,2.5831941,54,3.2069289,0.96983375,0.25249368,283.07768,40.418633,4.2421649
2563,-94.80964549,29.2970192,five,30,1,Very Stiff,0,1.392346083,2.5831941,54,3.2069289,0.96983375,0.25249368,283.07768,40.418633,4.2421649
2564,-94.80974876,29.29684828,four,40,1,Very Stiff,0,15.85065214,2.5831941,54,3.2069289,0.96983375,0.25249368,283.07768,40.418633,4.2421649
2565,-94.80980591,29.29704259,four,40,1,Very Stiff,0,3.810967794,2.5831941,54,3.2069289,0.96983375,0.25249368,283.07768,40.418633,4.2421649
2566,-94.80981449,29.29706658,five,30,1,Very Stiff,0,0.492080204,2.5831941,54,3.2069289,0.96983375,0.25249368,283.07768,40.418633,4.2421649
2567,-94.8097577,29.29738101,five,30,1,Very Stiff,0,26.28078933,2.5831941,54,3.2069289,0.96983375,0.25249368,283.07768,40.418633,4.2421649
2568,-94.80986247,29.29765391,five,30,1,Very Stiff,0,13.75370437,2.6859958,54,3.1869365,0.97306265,0.25135191,284.90527,41.130999,4.2323511
2569,-94.8100082,29.29760434,five,30,1,Very Stiff,0,8.141282948,2.5831941,54,3.2069289,0.96983375,0.25249368,283.07768,40.418633,4.2421649
2570,-94.81007474,29.29783258,five,30,1,Very Stiff,0,7.034193639,2.6859958,54,3.1869365,0.97306265,0.25135191,284.90527,41.130999,4.2323511
2571,-94.81019749,29.29816975,five,30,1,Very Stiff,0,33.66513849,2.6859958,54,3.1869365,0.97306265,0.25135191,284.90527,41.130999,4.2323511
2572,-94.81004796,29.29817353,five,30,1,Very Stiff,0,10.10835733,2.6859958,54,3.1869365,0.97306265,0.25135191,284.90527,41.130999,4.2323511
2573,-94.8100753,29.29835958,five,30,1,Very Stiff,0,27.2006608,2.6859958,54,3.1869365,0.97306265,0.25135191,284.90527,41.130999,4.2323511
2574,-94.81025097,29.29832084,five,30,1,Very Stiff,0,18.55978611,2.6859958,54,3.1869365,0.97306265,0.25135191,284.90527,41.130999,4.2323511
2575,-94.81017272,29.29854191,five,30,1,Very Stiff,0,10.17594651,2.6859958,54,3.1869365,0.97306265,0.25135191,284.90527,41.130999,4.2323511
2576,-94.81025355,29.29879692,five,30,1,Very Stiff,0,18.6262113,2.6750253,54,3.1722162,0.96815209,0.25185138,290.26177,42.583956,4.2233014
2577,-94.81030025,29.29893906,five,30,1,Very Stiff,0,9.808483543,2.6750253,54,3.1722162,0.96815209,0.25185138,290.26177,42.583956,4.2233014
2578,-94.80500275,29.27928085,four,40,1,Very Stiff,0,32.07779255,0.16365388,0.45573599,1.3568938,0.092929581,0.006277763,134.32806,37.557257,2.15203
2579,-94.80488012,29.27942322,four,40,1,Very Stiff,0,6.880535698,0.86154299,3.1451102,2.4825306,0.39577416,0.12037378,271.2086,37.501302,4.3359577
2580,-94.80518996,29.28035241,four,40,1,Very Stiff,0,45.60839712,1.0904502,4.834476,2.6149416,0.5099278,0.16459605,289.50592,37.603987,4.5813397
2581,-94.80531753,29.28072762,four,40,1,Very Stiff,0,14.29624434,1.0904502,4.834476,2.6149416,0.5099278,0.16459605,289.50592,37.603987,4.5813397
2582,-94.80543879,29.28107089,four,40,1,Very Stiff,0,11.08687074,1.0904502,4.834476,2.6149416,0.5099278,0.16459605,289.50592,37.603987,4.5813397
2583,-94.80551091,29.28126441,four,40,1,Very Stiff,0,8.173435852,1.7773514,52,2.5816104,0.69890505,0.26917403,287.64203,38.041755,4.5439041
2584,-94.80558126,29.28147119,four,40,1,Very Stiff,0,7.563234444,1.7773514,52,2.5816104,0.69890505,0.26917403,287.64203,38.041755,4.5439041
2585,-94.80564159,29.28168685,four,40,1,Very Stiff,0,21.07822037,1.7773514,52,2.5816104,0.69890505,0.26917403,287.64203,38.041755,4.5439041
2586,-94.80571989,29.28188871,four,40,1,Very Stiff,0,7.544304259,1.7773514,52,2.5816104,0.69890505,0.26917403,287.64203,38.041755,4.5439041
