geometry,guid,average_power_back_time,average_transpo_back_time,dislocated_combined_dmg,disloc_building,disloc_inf,disloc_both,disloc_not,disloc_condition
POINT (-94.77394706604363 29.304311891202083),d9611817-8b88-432c-a61a-2c6db148ae4e,0.0,0.0,False,0,0,0,1,4
POINT (-94.78617194147687 29.304334919943166),03b24660-480f-43ca-89b8-9d1f19c9dda4,0.0,0.0,False,0,0,0,1,4
POINT (-94.78617194147687 29.304334919943166),03b24660-480f-43ca-89b8-9d1f19c9dda4,0.0,0.0,False,0,0,0,1,4
POINT (-94.78629366786475 29.304298593577904),974c0f89-0dcc-4827-ad2c-b8ff457fc301,0.0,0.0,False,0,0,0,1,4
POINT (-94.78629366786475 29.304298593577904),974c0f89-0dcc-4827-ad2c-b8ff457fc301,0.0,0.0,True,1,0,0,0,1
POINT (-94.78645029797431 29.30425084818988),8e27c271-7eed-4b36-a8b9-6beca1825a32,0.0,0.0,True,1,0,0,0,1
POINT (-94.78655432792857 29.304235035680417),c131e49a-5126-414d-ad50-06b20cbbefdd,0.0,0.0,True,1,0,0,0,1
POINT (-94.78655432792857 29.304235035680417),c131e49a-5126-414d-ad50-06b20cbbefdd,0.0,0.0,False,0,0,0,1,4
POINT (-94.78666499501448 29.304203139685452),1c0b4aca-38f9-48ca-970b-e3a688c6c7f6,0.0,0.0,False,0,0,0,1,4
POINT (-94.7867492966844 29.30417787085108),b97d1225-7d1d-4bce-81cf-f5b5eb4d09c8,0.0,0.0,True,1,0,0,0,1
POINT (-94.7867492966844 29.30417787085108),b97d1225-7d1d-4bce-81cf-f5b5eb4d09c8,0.0,0.0,False,0,0,0,1,4
POINT (-94.78683732649996 29.304176690000055),357fc9d4-df35-4703-b384-950b0a04c9c9,0.0,0.0,False,0,0,0,1,4
POINT (-94.78633661964994 29.30411980270068),8927c2aa-a1d6-40a5-9b9f-bde51e2dd7e1,0.0,0.0,False,0,0,0,1,4
POINT (-94.78633661964994 29.30411980270068),8927c2aa-a1d6-40a5-9b9f-bde51e2dd7e1,0.0,0.0,False,0,0,0,1,4
POINT (-94.7832314770426 29.304241132983822),4fde7363-4eeb-4a9b-861a-6ec83cc3cf93,0.0,0.0,True,1,0,0,0,1
POINT (-94.7793677469374 29.304227690866018),0d4b9199-96ab-4b68-9daf-2c6c8e56e904,0.0,0.0,False,0,0,0,1,4
POINT (-94.77948522649325 29.304201337906303),f6043691-b75f-4572-a025-8da668b63ec0,0.0,0.0,False,0,0,0,1,4
POINT (-94.7775419030595 29.30421683785175),64c3cc31-8005-471a-96e9-02bf11833a8b,0.0,0.0,True,1,0,0,0,1
POINT (-94.77739883334002 29.304204611497447),d380ddbf-068b-4e8e-bb30-a992f1866756,0.0,0.0,False,0,0,0,1,4
POINT (-94.78514083737079 29.304157194570923),b347a518-c48f-4286-bba9-d3c24bd9fcb7,0.0,0.0,True,1,0,0,0,1
POINT (-94.78520077486256 29.30430668917119),6833aec6-88c9-4164-b222-b66efba588a2,0.0,0.0,True,1,0,0,0,1
POINT (-94.78528811838369 29.304090770853048),12b7997c-10af-4d64-b702-22012fd79c67,0.0,0.0,False,0,0,0,1,4
POINT (-94.77907831149999 29.30412805550004),b03a6fa1-ad45-4900-a6f4-bab774b05bc5,0.0,0.0,False,0,0,0,1,4
POINT (-94.77915477326125 29.304118103573362),6e6cfe89-15f5-4ef5-a7fc-47500d674cda,0.0,0.0,False,0,0,0,1,4
POINT (-94.78153418983916 29.30413047621324),da0b567f-681a-4e4b-bcd2-f13e0a3772f3,0.0,0.0,False,0,0,0,1,4
POINT (-94.78140926390124 29.3041452844174),e85e05d2-3278-4cd5-9618-8716aefbd839,0.0,0.0,True,1,0,0,0,1
POINT (-94.78140926390124 29.3041452844174),e85e05d2-3278-4cd5-9618-8716aefbd839,0.0,0.0,True,1,0,0,0,1
POINT (-94.78165318806863 29.30411746482272),87a94c29-6d62-437f-ad52-8b0ad6e2f7c8,0.0,0.0,False,0,0,0,1,4
POINT (-94.78233357342373 29.30408537756729),a1e903fd-202e-4ad5-92bd-d9bcdde7c28e,0.0,0.0,True,1,0,0,0,1
POINT (-94.78247032999047 29.304046225185985),9959f7dc-7e8c-4321-b4a5-5ef6f537367a,0.0,0.0,False,0,0,0,1,4
POINT (-94.78264392450524 29.304015841128713),e350ce7e-16db-4f8c-b4fd-ef20807e1e18,0.0,0.0,True,1,0,0,0,1
POINT (-94.78742791174396 29.304055444427657),1a7292e5-2525-4839-b6b7-c54fadc9443d,0.0,0.0,True,1,0,0,0,1
POINT (-94.78755911951808 29.30401662233812),25b65050-f0ae-4bdb-8af6-f3f9f78f0928,0.0,0.0,True,1,0,0,0,1
POINT (-94.78764664676575 29.30396594876567),2279aa6d-44b2-452a-9556-f81a3b616458,0.0,0.0,False,0,0,0,1,4
POINT (-94.78192071946474 29.30403849081806),f958019b-5a5c-4621-b840-60e0e459bc74,0.0,0.0,False,0,0,0,1,4
POINT (-94.78192071946474 29.30403849081806),f958019b-5a5c-4621-b840-60e0e459bc74,0.0,0.0,True,1,0,0,0,1
POINT (-94.78177590146545 29.304036059378596),d7028546-3922-4be7-893b-3162dc805eb5,0.0,0.0,True,1,0,0,0,1
POINT (-94.77877464749997 29.304073832000057),4bb5134b-ddce-43ec-99ad-6a9dfd064214,0.0,0.0,False,0,0,0,1,4
POINT (-94.77877464749997 29.304073832000057),4bb5134b-ddce-43ec-99ad-6a9dfd064214,0.0,0.0,False,0,0,0,1,4
POINT (-94.77887319753876 29.304047293832273),654f855d-3eb1-4e00-9ae8-dfbd84e67cf1,0.0,0.0,True,1,0,0,0,1
POINT (-94.77887319753876 29.304047293832273),654f855d-3eb1-4e00-9ae8-dfbd84e67cf1,0.0,0.0,True,1,0,0,0,1
POINT (-94.7790018911447 29.30401142749312),7a873a12-e6a9-45fc-9022-8ba6cfc014b8,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,False,0,0,0,1,4
POINT (-94.79124158475653 29.304006434888905),75f60186-43e5-428a-ba70-925b25eeca6c,0.0,0.0,True,1,0,0,0,1
POINT (-94.77806917768416 29.304073063885276),ab17f8f4-1ac1-46ff-b259-3bbebc67f131,0.0,0.0,False,0,0,0,1,4
POINT (-94.78367000510016 29.30400775478306),2ccc3d67-5cc3-41dd-a694-0abb1086da7d,0.0,0.0,True,1,0,0,0,1
POINT (-94.78372047732086 29.30399945805397),bb2c03d4-cdbc-409d-9f8d-4261c91a9cc0,0.0,0.0,True,1,0,0,0,1
POINT (-94.77543512179868 29.3040946228048),9888226f-1211-40c7-a55a-0476142314d5,0.0,0.0,False,0,0,0,1,4
POINT (-94.79925237319763 29.30377268258126),0a4236a3-657a-4be1-8bb5-ac6fc1e6c64e,0.0,0.0,False,0,0,0,1,4
POINT (-94.79939606790656 29.303776461841807),7f62527f-0abe-497e-8c4f-0c414105a88b,0.0,0.0,False,0,0,0,1,4
POINT (-94.78604268971715 29.303954824569285),cced0e76-6ec8-4e15-8c77-3678504d65f7,0.0,0.0,False,0,0,0,1,4
POINT (-94.78604268971715 29.303954824569285),cced0e76-6ec8-4e15-8c77-3678504d65f7,0.0,0.0,False,0,0,0,1,4
POINT (-94.78615678287188 29.304017435251602),d1788a8d-9364-4a93-8b3c-70c291dd0502,0.0,0.0,True,1,0,0,0,1
POINT (-94.78421741030542 29.30393306287828),2876b68f-b448-4326-b4aa-aa987e14973b,0.0,0.0,True,1,0,0,0,1
POINT (-94.78421741030542 29.30393306287828),2876b68f-b448-4326-b4aa-aa987e14973b,0.0,0.0,True,1,0,0,0,1
POINT (-94.78433181541293 29.303899390540384),fe83b674-f178-4554-965e-6d963ec624ce,0.0,0.0,True,1,0,0,0,1
POINT (-94.78386211458137 29.303953903853362),f1cfd413-2100-40dc-8a67-dc84f26ff774,0.0,0.0,False,0,0,0,1,4
POINT (-94.78748878221423 29.303825404421328),8217ae3b-f0c9-4779-af97-5d1b541ef3fc,0.0,0.0,False,0,0,0,1,4
POINT (-94.78758676619853 29.303790736960078),63bc42ba-8d58-4fcf-a19f-f426b75bb59d,0.0,0.0,True,1,0,0,0,1
POINT (-94.78769082899997 29.303763543500036),6a56287f-596b-4838-84fe-332a8ffbfa3b,0.0,0.0,True,1,0,0,0,1
POINT (-94.77984092982969 29.30405220588357),aa6c79ff-f79f-4d55-affe-8af794e6f312,0.0,0.0,False,0,0,0,1,4
POINT (-94.78009745529583 29.304036048743498),203c4926-4459-4711-a958-2d4fd517df2d,0.0,0.0,True,1,0,0,0,1
POINT (-94.7802347926906 29.303840167840935),eb4b044a-3fd6-4409-a88b-3e36d52e2a52,0.0,0.0,True,1,0,0,0,1
POINT (-94.78027804029087 29.303969353966803),968dac72-8bb0-445a-9346-a2d995a83d5b,0.0,0.0,True,1,0,0,0,1
POINT (-94.78047115049996 29.303965006000045),326981f7-c1f2-4ec3-ae33-51e5c60e4c41,0.0,0.0,False,0,0,0,1,4
POINT (-94.78038462949996 29.30394450550004),ae0f1465-509c-4bbd-b32c-b008974d23fc,0.0,0.0,False,0,0,0,1,4
POINT (-94.78063968399996 29.30394412550004),cad703b9-ca02-406a-af2f-b194c0a0c44a,0.0,0.0,True,1,0,0,0,1
POINT (-94.7800517022023 29.303864516940134),a1fcd51c-372a-488a-bf52-fb4cac26a006,0.0,0.0,True,1,0,0,0,1
POINT (-94.78033191240011 29.303814513678876),a85ddfa3-7d4c-4591-912f-b0c63eae3ac3,0.0,0.0,False,0,0,0,1,4
POINT (-94.77613094013284 29.30390922744251),fa4808c9-b125-45c2-9572-fbf4e743fb62,0.0,0.0,True,1,0,0,0,1
POINT (-94.77613094013284 29.30390922744251),fa4808c9-b125-45c2-9572-fbf4e743fb62,0.0,0.0,False,0,0,0,1,4
POINT (-94.77621714009676 29.303887428989803),1b857915-7e60-4ead-a708-67f5e3b4899d,0.0,0.0,False,0,0,0,1,4
POINT (-94.77621714009676 29.303887428989803),1b857915-7e60-4ead-a708-67f5e3b4899d,0.0,0.0,False,0,0,0,1,4
POINT (-94.78790974570386 29.303861289114415),713749e4-ad9b-4469-9c01-7be901c10474,0.0,0.0,False,0,0,0,1,4
POINT (-94.78796598051 29.303843769348177),94fbd434-35b8-4495-9bd7-b4dd85d2da25,0.0,0.0,True,1,0,0,0,1
POINT (-94.78803549877007 29.303702058869415),8627f667-2d07-46dd-8baa-12b02f3766c6,0.0,0.0,False,0,0,0,1,4
POINT (-94.77413717950016 29.303923986415754),fa140f03-bba7-46ca-99fa-d1cf69149e7e,0.0,0.0,False,0,0,0,1,4
POINT (-94.77413717950016 29.303923986415754),fa140f03-bba7-46ca-99fa-d1cf69149e7e,0.0,0.0,True,1,0,0,0,1
POINT (-94.77413717950016 29.303923986415754),fa140f03-bba7-46ca-99fa-d1cf69149e7e,0.0,0.0,True,1,0,0,0,1
POINT (-94.7824134258886 29.303891710893062),13c60c1e-45f9-46ff-82af-0ad088dfc278,0.0,0.0,False,0,0,0,1,4
POINT (-94.78254088840605 29.303847454068325),3f9ee71f-885c-4972-8147-f9e726a3a6d9,0.0,0.0,False,0,0,0,1,4
POINT (-94.78266544115532 29.30379824338659),ca608620-d854-4a6d-9045-6bcfbd8ff5de,0.0,0.0,False,0,0,0,1,4
POINT (-94.78281363094708 29.30380791972146),34eae6b1-277c-4822-9ef9-ee324ee97ad8,0.0,0.0,True,1,0,0,0,1
POINT (-94.77883053949996 29.303885289000043),9e167e80-2d2a-4ea6-8d8f-e2f9d6ec7613,0.0,0.0,True,1,0,0,0,1
POINT (-94.77883053949996 29.303885289000043),9e167e80-2d2a-4ea6-8d8f-e2f9d6ec7613,0.0,0.0,True,1,0,0,0,1
POINT (-94.77909053474112 29.303837907297606),12e5b240-b4c3-4ae4-a575-f7cce0d76757,0.0,0.0,False,0,0,0,1,4
POINT (-94.77894159608108 29.303843352388675),faf3b2fa-9cd8-41f1-8d7d-714622491937,0.0,0.0,True,1,0,0,0,1
POINT (-94.77920103911464 29.303765860472073),113e9ff6-edea-486b-8995-e7f06f221170,0.0,0.0,False,0,0,0,1,4
POINT (-94.77920103911464 29.303765860472073),113e9ff6-edea-486b-8995-e7f06f221170,0.0,0.0,True,1,0,0,0,1
POINT (-94.77933945900486 29.3037605804311),9b97ec03-ce25-41df-bd2e-535db7a21cd8,0.0,0.0,True,1,0,0,0,1
POINT (-94.77933945900486 29.3037605804311),9b97ec03-ce25-41df-bd2e-535db7a21cd8,0.0,0.0,False,0,0,0,1,4
POINT (-94.78622526937225 29.303860830833536),669b3990-9f89-4a30-a8aa-2daf68fb39a5,0.0,0.0,False,0,0,0,1,4
POINT (-94.78622526937225 29.303860830833536),669b3990-9f89-4a30-a8aa-2daf68fb39a5,0.0,0.0,False,0,0,0,1,4
POINT (-94.78656452691827 29.303935286401412),a8370a7a-508b-440b-95ab-9dd705868f82,0.0,0.0,True,1,0,0,0,1
POINT (-94.78641417215383 29.303816855884826),eb0ec9b0-a846-4970-88b7-28b614773385,0.0,0.0,True,1,0,0,0,1
POINT (-94.78641417215383 29.303816855884826),eb0ec9b0-a846-4970-88b7-28b614773385,0.0,0.0,True,1,0,0,0,1
POINT (-94.78678338294769 29.303646204799207),1f14cc8f-0f42-4025-a103-00a255f49059,0.0,0.0,True,1,0,0,0,1
POINT (-94.78680897884126 29.30382295521392),667cedea-9234-412f-bcc0-fce1619d3d2f,0.0,0.0,False,0,0,0,1,4
POINT (-94.78680897884126 29.30382295521392),667cedea-9234-412f-bcc0-fce1619d3d2f,0.0,0.0,False,0,0,0,1,4
POINT (-94.78652982595776 29.303754504384397),d4dd5afe-cce3-40d1-94c9-8203aa06384e,0.0,0.0,True,1,0,0,0,1
POINT (-94.78652982595776 29.303754504384397),d4dd5afe-cce3-40d1-94c9-8203aa06384e,0.0,0.0,True,1,0,0,0,1
POINT (-94.78662440360196 29.303738501677348),5a10b63a-1dc6-4fd4-94f3-5d9cecafe736,0.0,0.0,False,0,0,0,1,4
POINT (-94.78662440360196 29.303738501677348),5a10b63a-1dc6-4fd4-94f3-5d9cecafe736,0.0,0.0,True,1,0,0,0,1
POINT (-94.7851242439761 29.303690042588222),905237bd-6961-49b4-9ae8-32debcc8b5ab,0.0,0.0,False,0,0,0,1,4
POINT (-94.78523619670139 29.30364339436584),856484db-ca2c-4c79-9ff3-d797e1596061,0.0,0.0,True,1,0,0,0,1
POINT (-94.77627029708661 29.3037071422066),1592cde2-37a4-4362-9842-7255fb79fd6f,0.0,0.0,True,1,0,0,0,1
POINT (-94.77479039571584 29.303806690972117),1f01652e-3438-4513-a319-40b6e604a4c1,0.0,0.0,True,1,0,0,0,1
POINT (-94.77479039571584 29.303806690972117),1f01652e-3438-4513-a319-40b6e604a4c1,0.0,0.0,False,0,0,0,1,4
POINT (-94.77487263024231 29.303709092646343),b86c98ba-9fb5-46a0-8deb-26819dd0ea2d,0.0,0.0,True,1,0,0,0,1
POINT (-94.77500300054957 29.303685259109866),c7263c69-8bfb-4886-96d4-032b4308e43c,0.0,0.0,True,1,0,0,0,1
POINT (-94.77500300054957 29.303685259109866),c7263c69-8bfb-4886-96d4-032b4308e43c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78741452499997 29.303547258000044),7e56b7fe-879f-4ce4-a05b-13cb9f70f5f3,0.0,0.0,False,0,0,0,1,4
POINT (-94.78741452499997 29.303547258000044),7e56b7fe-879f-4ce4-a05b-13cb9f70f5f3,0.0,0.0,True,1,0,0,0,1
POINT (-94.78741452499997 29.303547258000044),7e56b7fe-879f-4ce4-a05b-13cb9f70f5f3,0.0,0.0,False,0,0,0,1,4
POINT (-94.78741452499997 29.303547258000044),7e56b7fe-879f-4ce4-a05b-13cb9f70f5f3,0.0,0.0,False,0,0,0,1,4
POINT (-94.77721454499054 29.303620952466417),0a10f9d1-535f-4faa-ad05-fe5286f38f33,0.0,0.0,False,0,0,0,1,4
POINT (-94.77721454499054 29.303620952466417),0a10f9d1-535f-4faa-ad05-fe5286f38f33,0.0,0.0,True,1,0,0,0,1
POINT (-94.77732704939923 29.30361286215376),5401bd7b-4550-4fab-9112-f9c0fae29ed6,0.0,0.0,False,0,0,0,1,4
POINT (-94.77732704939923 29.30361286215376),5401bd7b-4550-4fab-9112-f9c0fae29ed6,0.0,0.0,True,1,0,0,0,1
POINT (-94.78540597275125 29.303569639794016),8e810725-cd1a-428a-a4e3-628898430fb4,0.0,0.0,True,1,0,0,0,1
POINT (-94.78494408320364 29.303585156451252),6adcc5ad-c4f2-4e68-8fce-40d2342836ea,0.0,0.0,True,1,0,0,0,1
POINT (-94.78505608891587 29.303518854237037),2fc0d933-f1a7-4905-be14-0bb0072944b8,0.0,0.0,True,1,0,0,0,1
POINT (-94.78518539476659 29.30348040397069),6ac3d837-c40a-4c06-86a2-13a13b945f8f,0.0,0.0,True,1,0,0,0,1
POINT (-94.78527997008145 29.303447749707093),87564fd3-0d36-40c9-92b1-98a3a8ee148a,0.0,0.0,True,1,0,0,0,1
POINT (-94.78212737735772 29.303471611799683),3034204b-a135-4902-903c-35f39ee6af65,0.0,0.0,False,0,0,0,1,4
POINT (-94.77531962816846 29.303635919151702),94676a43-021b-49b4-a5cb-b4347ecad587,0.0,0.0,False,0,0,0,1,4
POINT (-94.77541208999122 29.303603001000763),a73dfd1a-39cf-4a4a-83ac-cde576046df7,0.0,0.0,True,1,0,0,0,1
POINT (-94.77552711852904 29.303559908384788),8c22f57c-10b5-4463-ae1d-3f41da3d4d33,0.0,0.0,False,0,0,0,1,4
POINT (-94.77552711852904 29.303559908384788),8c22f57c-10b5-4463-ae1d-3f41da3d4d33,0.0,0.0,True,1,0,0,0,1
POINT (-94.7837393135242 29.303704514377383),d4cd20ff-9136-400d-b31c-14fe0a3c5ec2,0.0,0.0,False,0,0,0,1,4
POINT (-94.7837393135242 29.303704514377383),d4cd20ff-9136-400d-b31c-14fe0a3c5ec2,0.0,0.0,False,0,0,0,1,4
POINT (-94.78382787879845 29.303577059852813),668ac7b0-f728-42a4-99fd-fe0f54c4ce8a,0.0,0.0,False,0,0,0,1,4
POINT (-94.78382787879845 29.303577059852813),668ac7b0-f728-42a4-99fd-fe0f54c4ce8a,0.0,0.0,True,1,0,0,0,1
POINT (-94.78362250061346 29.303749533738895),50846e55-6e33-412f-a992-5d5001ac5213,0.0,0.0,False,0,0,0,1,4
POINT (-94.78423555487103 29.303529340798143),c21e2629-4c41-4384-b100-e30a5eac7b0e,0.0,0.0,False,0,0,0,1,4
POINT (-94.78423555487103 29.303529340798143),c21e2629-4c41-4384-b100-e30a5eac7b0e,0.0,0.0,False,0,0,0,1,4
POINT (-94.78395811400375 29.30353030153696),d28c2b77-54a6-4320-b0e6-47b36e21627e,0.0,0.0,False,0,0,0,1,4
POINT (-94.78395811400375 29.30353030153696),d28c2b77-54a6-4320-b0e6-47b36e21627e,0.0,0.0,True,1,0,0,0,1
POINT (-94.78409652887484 29.303509540365066),e72438f8-3656-419f-85a4-10edf15ba4df,0.0,0.0,False,0,0,0,1,4
POINT (-94.78409652887484 29.303509540365066),e72438f8-3656-419f-85a4-10edf15ba4df,0.0,0.0,False,0,0,0,1,4
POINT (-94.7841946473955 29.30340071422269),2cd00861-06cf-49d1-a984-23c3ebb2c7f6,0.0,0.0,False,0,0,0,1,4
POINT (-94.78228456751361 29.303473053518253),18859362-4dec-4b3e-8aa7-8d68255d11e4,0.0,0.0,True,1,0,0,0,1
POINT (-94.7825185664535 29.303432819663694),187e57b5-8a2d-4a38-aff8-5e6b0174d141,0.0,0.0,True,1,0,0,0,1
POINT (-94.7825185664535 29.303432819663694),187e57b5-8a2d-4a38-aff8-5e6b0174d141,0.0,0.0,False,0,0,0,1,4
POINT (-94.78239124849063 29.303419046597437),eba3b6d9-c859-4326-a5f3-1b09e658d517,0.0,0.0,False,0,0,0,1,4
POINT (-94.78239124849063 29.303419046597437),eba3b6d9-c859-4326-a5f3-1b09e658d517,0.0,0.0,False,0,0,0,1,4
POINT (-94.78208417769179 29.303343632840793),81470f51-17d7-424b-b27e-7fae568a0062,0.0,0.0,True,1,0,0,0,1
POINT (-94.77591815592203 29.30345772970345),2948479a-1628-4429-938a-577e7b375cec,0.0,0.0,True,1,0,0,0,1
POINT (-94.78586850349997 29.30348629750007),7a51dddb-46e7-4d2c-bf56-84a68dde8fac,0.0,0.0,False,0,0,0,1,4
POINT (-94.78599300301113 29.303441451001714),2f85ad3e-3f75-4b61-962d-b8923e9da789,0.0,0.0,False,0,0,0,1,4
POINT (-94.78599300301113 29.303441451001714),2f85ad3e-3f75-4b61-962d-b8923e9da789,0.0,0.0,False,0,0,0,1,4
POINT (-94.78607976566126 29.303399720577172),f54c675f-1389-4266-a69f-d370267d640c,0.0,0.0,False,0,0,0,1,4
POINT (-94.78607976566126 29.303399720577172),f54c675f-1389-4266-a69f-d370267d640c,0.0,0.0,True,1,0,0,0,1
POINT (-94.78619712543629 29.30321397720434),73e44328-e00b-4ecf-8e38-9c715d8e6958,0.0,0.0,True,1,0,0,0,1
POINT (-94.78624664822414 29.303367359900058),5616f81a-a9ab-4bd1-a2ae-e30b92cd7e14,0.0,0.0,False,0,0,0,1,4
POINT (-94.78629104464468 29.30319373618436),25e373bf-1a2b-40bd-892b-d4c4b84a5007,0.0,0.0,True,1,0,0,0,1
POINT (-94.78629104464468 29.30319373618436),25e373bf-1a2b-40bd-892b-d4c4b84a5007,0.0,0.0,True,1,0,0,0,1
POINT (-94.77774653155504 29.303485987171317),c303fddd-7304-44a9-848f-deaabbe9c6d9,0.0,0.0,False,0,0,0,1,4
POINT (-94.77774653155504 29.303485987171317),c303fddd-7304-44a9-848f-deaabbe9c6d9,0.0,0.0,False,0,0,0,1,4
POINT (-94.77786404970189 29.303463363712716),3b73d537-2ede-4fde-aac4-8e0cd522f7c2,0.0,0.0,False,0,0,0,1,4
POINT (-94.77786404970189 29.303463363712716),3b73d537-2ede-4fde-aac4-8e0cd522f7c2,0.0,0.0,False,0,0,0,1,4
POINT (-94.77796308450893 29.30337621117726),bf314bea-353d-44ff-b323-04758c458c8c,0.0,0.0,False,0,0,0,1,4
POINT (-94.77796308450893 29.30337621117726),bf314bea-353d-44ff-b323-04758c458c8c,0.0,0.0,True,1,0,0,0,1
POINT (-94.77716745849997 29.303320390500062),99c5888f-18ef-4eef-bfb5-f84a6ba57256,0.0,0.0,False,0,0,0,1,4
POINT (-94.77715456930343 29.303278178836052),975777f9-376f-4d1c-aab5-dbe24c6f20ef,0.0,0.0,False,0,0,0,1,4
POINT (-94.78700814481348 29.3031862206767),203799f4-6185-4d50-a3d7-38a863c18395,0.0,0.0,False,0,0,0,1,4
POINT (-94.78700814481348 29.3031862206767),203799f4-6185-4d50-a3d7-38a863c18395,0.0,0.0,True,1,0,0,0,1
POINT (-94.78711473910282 29.303189651549626),e8a6960f-2be7-4f7f-be50-908f2f0c3cf3,0.0,0.0,True,1,0,0,0,1
POINT (-94.79635154841559 29.303036339863652),94a563ad-f5af-4a95-8da3-3ba2b1873df1,0.0,0.0,True,1,0,0,0,1
POINT (-94.78651552511887 29.303224384377515),776fe5bc-063c-4e5d-90b4-2f94e1104a71,0.0,0.0,True,1,0,0,0,1
POINT (-94.7833159748913 29.303189527600274),36949731-d1f7-41ec-b2ea-44af0febbc57,0.0,0.0,False,0,0,0,1,4
POINT (-94.78350651028077 29.30315747641424),0c220c1e-2e3c-495a-b2bf-f93f1eead5fd,0.0,0.0,False,0,0,0,1,4
POINT (-94.77515368675175 29.30324511429782),0303b1b9-b803-4737-a0a5-378c9b701a95,0.0,0.0,False,0,0,0,1,4
POINT (-94.77528793898266 29.30323487058954),a942be09-c3fe-4c13-a772-2aaa1bcc592e,0.0,0.0,True,1,0,0,0,1
POINT (-94.77541533519549 29.303222756257203),9185b130-870a-421e-b15d-302489ee6dd2,0.0,0.0,True,1,0,0,0,1
POINT (-94.78509372779948 29.303197893798323),d016bbf0-e0aa-4917-83f5-52e837c365ef,0.0,0.0,False,0,0,0,1,4
POINT (-94.78509372779948 29.303197893798323),d016bbf0-e0aa-4917-83f5-52e837c365ef,0.0,0.0,True,1,0,0,0,1
POINT (-94.78509372779948 29.303197893798323),d016bbf0-e0aa-4917-83f5-52e837c365ef,0.0,0.0,True,1,0,0,0,1
POINT (-94.7852001214726 29.30312089792347),8c967f73-0f4b-4913-8bc9-e918873a6080,0.0,0.0,True,1,0,0,0,1
POINT (-94.7852001214726 29.30312089792347),8c967f73-0f4b-4913-8bc9-e918873a6080,0.0,0.0,False,0,0,0,1,4
POINT (-94.7852001214726 29.30312089792347),8c967f73-0f4b-4913-8bc9-e918873a6080,0.0,0.0,False,0,0,0,1,4
POINT (-94.7852001214726 29.30312089792347),8c967f73-0f4b-4913-8bc9-e918873a6080,0.0,0.0,True,1,0,0,0,1
POINT (-94.77642239749997 29.303327604500055),c69121cb-59de-46d6-b99e-70003e708d35,0.0,0.0,True,1,0,0,0,1
POINT (-94.77653618107624 29.303307427008697),1a89fd29-7126-4889-982a-0c95b88cc609,0.0,0.0,False,0,0,0,1,4
POINT (-94.77653618107624 29.303307427008697),1a89fd29-7126-4889-982a-0c95b88cc609,0.0,0.0,False,0,0,0,1,4
POINT (-94.79888024846134 29.302916107161153),0c54c6cb-5c78-4c06-8d97-509f47db51e9,0.0,0.0,True,1,0,0,0,1
POINT (-94.79888024846134 29.302916107161153),0c54c6cb-5c78-4c06-8d97-509f47db51e9,0.0,0.0,False,0,0,0,1,4
