OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
4016,-94.82655789,29.28098424,2,126.7381083,2.5289155,72.42595,2.9639493,0.87547086,0.14730692,42.154283,31.605442,3.8364056
4115,-94.82771956,29.28025789,2,178.864829,2.5289155,72.42595,2.9639493,0.87547086,0.14730692,42.154283,31.605442,3.8364056
4302,-94.83075255,29.2798421,2,153.4214599,2.5935635,48.453336,2.8943453,0.89024439,0.17502732,37.142949,31.591866,3.8190535
4303,-94.83021522,29.28008463,2,122.0207792,2.5935635,48.453336,2.8943453,0.89024439,0.17502732,37.142949,31.591866,3.8190535
4333,-94.83291075,29.278968,2,133.155453,1.9729044,14.496964,3.0225631,0.75891111,0.19546,29.448163,31.576351,3.8130543
4690,-95.0896126,29.11277027,2,95.70934293,1.388499,28.594565,2.5536788,0.61327919,0.3262465,307.96235,33.840513,2.4990454
4691,-95.08906185,29.11246326,2,94.94956459,0.95670991,16.638036,2.1879183,0.44366528,0.28980607,278.61935,33.563208,2.3403949
4692,-95.08904071,29.1125244,2,70.49072037,0.95670991,16.638036,2.1879183,0.44366528,0.28980607,278.61935,33.563208,2.3403949
4694,-95.08835103,29.11276327,2,118.4402587,1.5513658,29.992073,2.4466999,0.66054334,0.26535463,310.33965,33.81949,2.5265398
4695,-95.08759954,29.11298039,2,126.1638533,1.1245483,47.07315,2.3919922,0.51032486,0.30897066,309.35186,33.559121,2.5524957
4733,-95.08670803,29.11312739,2,196.5010106,0.34570077,4.1889348,1.088906,0.1765888,0.14471308,139.8203,31.749237,1.174133
4735,-95.08575028,29.11311336,2,210.8330195,0.25401074,4.7072246,0.46784958,0.11289446,0.065595342,64.287521,30.837733,0.54692072
4737,-95.08482031,29.11303586,2,208.5155159,0.25273846,3.9591294,9.8583209,0.23090045,0.29177057,134.46405,30.408801,2.4197549
4739,-95.08388331,29.11304781,2,204.5253024,0.11653103,1.7366501,2.2651867,0.090695736,0.066408622,26.767711,30.458026,0.52083448
4746,-95.08288564,29.11323413,2,156.6482711,0.11653103,1.7366501,2.2651867,0.090695736,0.066408622,26.767711,30.458026,0.52083448
4750,-95.08208595,29.1135368,2,166.291537,0.36925809,5.9672469,11.867914,0.34341965,0.42666015,156.23828,30.885691,2.6121703
4751,-95.0813062,29.11400297,2,156.9072794,0.36925809,5.9672469,11.867914,0.34341965,0.42666015,156.23828,30.885691,2.6121703
