OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
3056,-94.81705017,29.29642461,2,14.30454746,1.9825932,13.058321,3.112313,0.80276786,0.26980059,286.39781,39.360844,4.2029862
3060,-94.81738038,29.29741298,2,20.37318329,2.0171438,19.918412,3.1027116,0.82632287,0.26243861,287.78343,39.467893,4.1942629
3586,-94.82581575,29.29638604,2,306.2825056,2.6775307,54,3.5462756,1.0303752,0.35109264,270.60741,40.180969,4.1270457
3687,-94.8259573,29.29018266,2,33.82282392,1.8640583,18.576654,2.7051733,0.7366001,0.34248462,287.06453,38.768478,4.1060621
3691,-94.82612055,29.29060862,2,48.22853971,1.8783178,11.936829,2.7764522,0.74897515,0.34877551,285.82702,39.354286,4.1156
3739,-94.82316405,29.28188481,2,75.40907047,1.2517983,5.9562811,2.3186323,0.52100787,0.27599251,294.54047,37.673183,4.1581004
3743,-94.82327178,29.28224162,2,17.98405901,1.3779157,6,2.3635852,0.56333495,0.29381475,292.92546,37.997166,4.1604663
3745,-94.82345403,29.28275054,2,43.39617608,1.3779157,6,2.3635852,0.56333495,0.29381475,292.92546,37.997166,4.1604663
3747,-94.82369348,29.28347929,2,19.00130516,1.4654806,6.3160816,2.3937205,0.58918982,0.30550527,290.99955,37.809843,4.1631759
3748,-94.82373858,29.2836164,2,39.40950932,1.4654806,6.3160816,2.3937205,0.58918982,0.30550527,290.99955,37.809843,4.1631759
3751,-94.82402521,29.28448302,2,31.83129557,1.5154403,6,2.4674077,0.61677591,0.34303159,297.59874,38.109115,4.0810752
3755,-94.82432733,29.28535756,2,25.08646561,1.5154403,6,2.4674077,0.61677591,0.34303159,297.59874,38.109115,4.0810752
3756,-94.82451577,29.28588081,2,41.5130714,1.6168831,7.4245845,2.6176538,0.64406236,0.4196146,292.4271,38.271416,4.0988253
3758,-94.82477209,29.28663562,2,33.88633645,1.6593064,7.9167476,2.6007181,0.66941758,0.39645858,287.52592,38.190009,4.0695561
3760,-94.82502408,29.28739807,2,30.58590761,1.7748856,8.9761398,2.610434,0.70263559,0.3943988,288.38989,38.817335,4.0822236
3763,-94.82526381,29.28811473,2,22.71607249,1.8746119,20.047381,2.5946087,0.72675376,0.35743347,290.06826,39.489457,4.0908462
3769,-94.82555715,29.28902159,2,28.94923352,1.8458918,17.250838,2.6278391,0.72706598,0.34097323,288.79869,38.969438,4.0982748
3775,-94.82585398,29.28980721,2,27.01537688,1.8640583,18.576654,2.7051733,0.7366001,0.34248462,287.06453,38.768478,4.1060621
3779,-94.8263613,29.29134111,2,42.34656631,1.9941601,14.594856,2.818934,0.78338945,0.36301133,288.05497,40.097182,4.124125
3782,-94.82664929,29.29219237,2,51.62228809,2.0332716,17.104335,2.9480104,0.79595265,0.37994753,289.49136,43.506521,4.1298692
3783,-94.8269368,29.2930317,2,68.15672554,2.1026077,32.731908,3.6793671,0.79458379,0.3904966,285.38153,43.203187,4.1189549
3784,-94.82725627,29.29391868,2,50.75022142,2.1406587,54,5.0446144,0.82827485,0.38772469,287.47684,39.074009,4.1244495
3788,-94.82754063,29.29477246,2,44.31373723,2.1693381,49.129365,5.0775372,0.91052173,0.34717865,287.22989,40.175643,4.1256267
3792,-94.82786136,29.29564608,2,58.16938489,3.2445167,54,4.6188434,1.0403424,0.43350018,260.53661,48.317992,4.1122646
3896,-94.82559195,29.28124277,2,41.47605384,1.9854484,6.8728606,3.6918517,0.80214318,0.27281582,341.07911,38.649194,3.9988413
4015,-94.8264258,29.28059863,2,171.536027,2.6712389,53.019805,3.7921467,0.96047059,0.22228346,338.45074,39.134147,3.978729
4016,-94.82655789,29.28098424,2,126.7381083,2.6712389,53.019805,3.7921467,0.96047059,0.22228346,338.45074,39.134147,3.978729
4115,-94.82771956,29.28025789,2,178.864829,2.6712389,53.019805,3.7921467,0.96047059,0.22228346,338.45074,39.134147,3.978729
4302,-94.83075255,29.2798421,2,153.4214599,2.7013801,31.702849,3.7198179,1.0461642,0.32709682,330.88478,40.605889,3.9268705
4303,-94.83021522,29.28008463,2,122.0207792,2.7013801,31.702849,3.7198179,1.0461642,0.32709682,330.88478,40.605889,3.9268705
4333,-94.83291075,29.278968,2,133.155453,2.0504048,7.3730878,3.5604085,0.90453976,0.26292791,317.97727,40.757832,3.8905547
4690,-95.0896126,29.11277027,2,95.70934293,1.1193747,11.393294,2.2071286,0.48082836,0.31216461,280.4576,38.205815,2.2299211
4691,-95.08906185,29.11246326,2,94.94956459,0.708589,6.279608,1.9110404,0.3222938,0.26357132,255.70273,37.664258,2.092274
4692,-95.08904071,29.1125244,2,70.49072037,0.708589,6.279608,1.9110404,0.3222938,0.26357132,255.70273,37.664258,2.092274
4694,-95.08835103,29.11276327,2,118.4402587,1.2722297,12.139984,2.0700407,0.52198646,0.33398516,281.38253,38.246015,2.2474036
4695,-95.08759954,29.11298039,2,126.1638533,0.8428791,27.689206,2.1075855,0.37065535,0.39830625,279.62922,37.189208,2.2708265
4733,-95.08670803,29.11312739,2,196.5010106,0.22126094,1.8854838,0.94183007,0.11284231,0.14102159,127.25007,35.426718,1.0496932
4735,-95.08575028,29.11311336,2,210.8330195,0.19347878,1.6489711,0.39343527,0.083569643,0.082789703,58.890126,35.237827,0.48638875
4737,-95.08482031,29.11303586,2,208.5155159,0.18992921,1.1723219,0.12620258,0.017075875,0.056562584,18.615842,34.712598,2.3569456
4739,-95.08388331,29.11304781,2,204.5253024,0.11302609,0.57705524,1.5821382,0.061976858,0.043933744,12.630862,35.04594,0.51732954
4746,-95.08288564,29.11323413,2,156.6482711,0.11302609,0.57705524,1.5821382,0.061976858,0.043933744,12.630862,35.04594,0.51732954
4750,-95.08208595,29.1135368,2,166.291537,0.43277422,2.4933989,16.58029,0.29239594,0.36965704,152.83157,35.243019,2.6756855
4751,-95.0813062,29.11400297,2,156.9072794,0.43277422,2.4933989,16.58029,0.29239594,0.36965704,152.83157,35.243019,2.6756855
4756,-95.0803855,29.11464115,2,206.520098,0.76684839,6.8917381,16.763554,0.41324936,0.53375048,165.20605,37.474039,2.6207166
4759,-95.07946053,29.11527924,2,206.8755303,0.92172759,6.4950754,16.819348,0.56416989,0.53243386,139.97139,37.440804,2.6595306
4760,-95.07853666,29.11592065,2,206.5365181,0.70954147,5.5314352,16.851049,0.44529475,0.47772236,139.15991,36.341922,2.6533254
4762,-95.07761474,29.11656018,2,206.2081099,0.61266166,5.6494594,16.828139,0.37216723,0.50706291,141.19147,36.056621,2.6470121
4763,-95.07669378,29.11719642,2,206.4950502,0.84437305,7,16.872343,0.47013568,0.53358179,154.20849,37.61903,2.6172217
4769,-95.07576931,29.11784117,2,205.0101104,1.2295123,8.4494235,16.895732,0.69876205,0.5261711,134.47861,38.241964,2.6650968
4771,-95.07486171,29.11848438,2,182.9234032,1.5875182,9.807753,16.939133,0.8301647,0.57380626,133.24701,38.674016,2.6865917
4773,-95.0741346,29.11898623,2,167.7156641,1.3784165,8.221346,16.804703,0.75296836,0.46914675,136.33846,38.119673,2.6853037
4775,-95.07336279,29.11951342,2,164.7966803,1.3784165,8.221346,16.804703,0.75296836,0.46914675,136.33846,38.119673,2.6853037
4777,-95.07266189,29.12002013,2,163.8282681,0.69394482,6.2355964,16.771025,0.40740515,0.41086325,156.94845,36.321505,2.6299149
4779,-95.07189869,29.12053258,2,150.1763796,1.1179439,7.3488761,16.767441,0.66529658,0.43223167,132.3884,37.202734,2.6880922
4782,-95.0711815,29.12104002,2,138.1937322,0.62167847,7,16.759842,0.2844774,0.42480558,244.01916,36.292672,2.432009
4784,-95.07044333,29.12155189,2,165.3138552,0.71665169,7,16.80455,0.36818875,0.47160186,195.83456,35.147376,2.5584053
4786,-95.06970409,29.12206291,2,139.1197796,0.8136834,7,16.864987,0.48970651,0.47795826,138.61654,34.450025,2.6685469
4788,-95.0689488,29.12258679,2,165.2068931,1.4257484,9.4813921,16.914228,0.79722159,0.60929107,132.67595,36.298051,2.6888319
4796,-95.06820416,29.12310144,2,167.5984441,0.90912458,7.9094444,16.957837,0.51212324,0.53858395,153.52511,34.937735,2.6215065
4797,-95.06745102,29.12363328,2,162.5014702,0.96997643,11.462279,16.992784,0.50792835,0.60824037,158.98899,36.417618,2.5949257
4800,-95.0667519,29.12411153,2,152.9651663,1.109254,12.326603,16.956915,0.64090902,0.55766104,133.4418,37.751939,2.6797359
4803,-95.06608389,29.12456677,2,145.0241766,0.75277085,11,16.930449,0.38706158,0.52286778,170.28289,36.961696,2.5820452
4836,-95.0655088,29.12495159,2,126.6772033,0.77790178,11,16.883666,0.48566824,0.45030241,138.02858,36.950532,2.6828265
4839,-95.0649517,29.12533755,2,125.3379815,1.9747462,33.087518,16.804841,1.079964,0.54468994,130.85875,39.163702,2.7106831
4842,-95.06438854,29.12570603,2,149.379977,1.013533,6.1465326,16.824353,0.62091218,0.38759571,131.65267,37.227472,2.7205519
4844,-95.06361639,29.12620484,2,165.9271271,1.6985508,8.9509159,16.84789,0.96924834,0.41926978,130.75969,39.167502,2.7152694
4846,-95.06290537,29.12668184,2,167.363341,0.68736883,3.3267801,16.853949,0.45903406,0.31577956,132.09426,36.053011,2.7185429
4848,-95.06212042,29.12719617,2,170.0677706,0.68736883,3.3267801,16.853949,0.45903406,0.31577956,132.09426,36.053011,2.7185429
4851,-95.06138518,29.12768142,2,169.0930324,0.58075824,4.7178793,16.88402,0.38125216,0.42827727,152.44505,35.652923,2.659037
4853,-95.06060897,29.1281956,2,169.8231198,0.84498061,7.3622144,16.98294,0.46253991,0.57852306,165.52402,36.16223,2.6002696
4860,-95.05986722,29.12868726,2,169.9207951,1.1774574,8.8247611,17.084499,0.67954567,0.59696795,132.31032,36.44076,2.6963454
4863,-95.05909005,29.12918532,2,166.7626976,0.94789611,8.1145721,17.153513,0.47690245,0.62436924,168.28771,35.563835,2.5523656
5188,-94.97439365,29.18221382,2,160.3071309,0.79398417,8.5289128,16.389571,0.38152997,0.49842293,198.14057,37.614178,2.8197726
5195,-94.97265507,29.18319401,2,40.71531554,1.0883022,9,16.400463,0.62617997,0.58094686,138.34533,40.653566,2.9448231
5201,-94.97067277,29.18440546,2,142.5368887,0.96884191,8.2315102,16.312692,0.52971996,0.79266235,144.93144,40.642452,2.944239
5204,-94.97001569,29.18487411,2,136.5338714,0.96884191,8.2315102,16.312692,0.52971996,0.79266235,144.93144,40.642452,2.944239
5207,-94.96929584,29.18540084,2,136.5671884,1.1472186,8.6739064,16.27335,0.66375007,0.77836717,135.03024,41.452369,2.9761422
5211,-94.96863638,29.18597064,2,122.5131907,0.94554077,7.8681612,16.272813,0.5274559,0.71820179,145.40101,40.295868,2.9756506
5214,-94.96803231,29.18659522,2,102.3561665,0.94554077,7.8681612,16.272813,0.5274559,0.71820179,145.40101,40.295868,2.9756506
5217,-94.9674671,29.18725922,2,88.56787919,0.91369171,8,16.284796,0.46303124,0.71719978,160.83327,40.469839,2.9630515
5218,-94.96693574,29.18796246,2,119.0547264,0.71393268,7,4.4421991,0.3084667,0.43599277,296.54549,39.821125,2.8277202
5219,-94.9664079,29.18864532,2,122.7147981,0.81143177,7.6293017,1.7949519,0.34481662,0.43678484,312.61055,39.752908,2.8381744
5220,-94.96584402,29.18939578,2,129.6006054,0.81143177,7.6293017,1.7949519,0.34481662,0.43678484,312.61055,39.752908,2.8381744
5221,-94.96525395,29.19005155,2,135.9666194,0.89007932,8,1.8689682,0.37779439,0.45113816,320.30957,39.352742,2.8424523
5222,-94.96463154,29.19065771,2,145.6076644,1.0220615,8.6485785,2.0371354,0.42996463,0.48340097,310.80346,39.889901,2.8398463
5223,-94.96395419,29.19122347,2,118.8464033,1.0220615,8.6485785,2.0371354,0.42996463,0.48340097,310.80346,39.889901,2.8398463
5225,-94.96321711,29.19174943,2,83.03470649,1.2265485,15.732954,2.1960826,0.51449269,0.57047441,327.77588,42.534175,2.8399385
5434,-94.88633673,29.2408447,2,62.80911804,2.5591888,16.464763,3.1588184,0.97937529,0.66028576,325.94144,46.995414,3.3559238
5435,-94.88680129,29.24063824,2,95.46934806,2.2820795,19.436844,3.1530724,0.92285319,0.46093526,329.96278,46.072883,3.3324336
5453,-94.87456547,29.24629005,2,11.99861466,1.943119,37.594545,9.7140198,0.81480472,0.88501012,295.82454,42.382279,3.4004843
5455,-94.87526133,29.24753309,2,51.18873157,2.0327773,23.85462,3.6180241,0.85553496,0.55287645,326.44227,42.463232,3.482393
5456,-94.87561863,29.24816419,2,27.96455263,2.1352017,12.125723,3.6130097,0.90115953,0.54125969,328.74232,43.451074,3.4759924
5457,-94.87550312,29.24935218,2,105.4006118,1.8437585,9.3126804,3.4983666,1.046364,0.41220466,328.22608,44.336629,3.5013964
5458,-94.87597674,29.24879322,2,17.41494604,2.1772579,11.519266,3.5824139,0.94136886,0.47354981,327.00041,43.529414,3.4917694
5459,-94.87474935,29.24966938,2,143.943313,2.2525678,11.300899,3.5228518,0.95411916,0.37997969,329.91952,42.782523,3.5090721
5460,-94.87406948,29.24996609,2,154.9559954,2.096184,10.752508,3.5334595,0.8774308,0.38947939,330.57032,43.031421,3.5208451
5461,-94.87336281,29.25025381,2,159.61812,1.6245679,8.0742924,3.4264895,0.74763057,0.35040147,330.46837,41.79724,3.544032
5462,-94.87264114,29.25053896,2,194.2274185,1.6245679,8.0742924,3.4264895,0.74763057,0.35040147,330.46837,41.79724,3.544032
5463,-94.87162477,29.25095218,2,164.6352649,1.9986171,11.953821,3.3141646,0.8276605,0.27868463,329.00956,44.411069,3.5643625
5464,-94.87116799,29.25115936,2,83.60041924,1.4154069,7,3.3224085,0.63269589,0.27573708,331.69939,41.577714,3.5852503
5465,-94.87018891,29.25154695,2,141.9033584,1.4712442,6.5931569,3.2736282,0.57642687,0.35854779,339.78681,41.828929,3.6170625
5684,-94.86641685,29.25305673,2,125.7252298,0.87754413,4.1929816,3.4240235,0.37532022,0.26372337,283.62463,40.230553,3.7735648
5696,-94.86687151,29.25288882,2,100.1319541,0.87754413,4.1929816,3.4240235,0.37532022,0.26372337,283.62463,40.230553,3.7735648
5697,-94.86731293,29.25271303,2,96.47873531,1.6798884,7.2133313,2.3270604,0.54588858,0.23869525,292.12163,42.227222,3.7704682
5699,-94.86821137,29.25233772,2,100.8502152,1.0759692,4.3388631,2.0191795,0.4010534,0.30542394,322.09977,40.797043,3.7272449
5700,-94.86863728,29.25216818,2,102.8059779,1.0759692,4.3388631,2.0191795,0.4010534,0.30542394,322.09977,40.797043,3.7272449
5701,-94.86913133,29.25196902,2,108.3582374,1.0759692,4.3388631,2.0191795,0.4010534,0.30542394,322.09977,40.797043,3.7272449
5837,-94.83729888,29.27713391,2,58.03772335,2.2241192,8.5238285,3.2598159,0.82980203,0.26269521,277.93053,44.315568,3.8867666
6047,-94.83922074,29.27633568,2,116.9752234,2.0877655,7.3397831,3.34215,0.75423517,0.22525679,294.22684,43.793273,3.8925471
6049,-94.84021766,29.27592439,2,69.65304523,1.8982296,7.991042,3.7410791,0.67824132,0.19524475,324.11846,40.799712,3.8866826
6051,-94.84097433,29.27562106,2,117.0541826,2.6835813,9.5978523,2.8229489,0.84960393,0.3216961,331.03677,45.03194,3.8929104
6086,-94.84147282,29.27541877,2,105.4144926,2.4029133,35.951821,3.3488345,0.83619099,0.24358823,304.91706,42.830858,3.8863275
6087,-94.84191759,29.27522528,2,107.8034713,2.4029133,35.951821,3.3488345,0.83619099,0.24358823,304.91706,42.830858,3.8863275
6088,-94.84243749,29.275027,2,121.9951537,2.4291118,35.553438,3.4675782,0.7903173,0.25877204,291.6696,44.100247,3.8788987
6089,-94.84300933,29.27480824,2,94.38823629,2.4291118,35.553438,3.4675782,0.7903173,0.25877204,291.6696,44.100247,3.8788987
6090,-94.84328214,29.27469387,2,74.93778268,2.5905403,39.53938,2.5842418,0.777904,0.17814755,296.96172,45.039198,3.8859305
6091,-94.84367989,29.27453295,2,62.92661423,2.5905403,39.53938,2.5842418,0.777904,0.17814755,296.96172,45.039198,3.8859305
6092,-94.84384523,29.27446533,2,44.7076039,2.5905403,39.53938,2.5842418,0.777904,0.17814755,296.96172,45.039198,3.8859305
6093,-94.84407995,29.27436894,2,51.94362935,1.9219014,7.3125337,2.9199953,0.67909678,0.18395105,307.49529,42.940478,3.8749704
6095,-94.84440618,29.27423442,2,44.4546781,1.9219014,7.3125337,2.9199953,0.67909678,0.18395105,307.49529,42.940478,3.8749704
6158,-94.84505418,29.27396102,2,69.79211582,1.4486349,4.943371,3.7662313,0.64210833,0.21377087,336.22133,43.895179,3.847368
6164,-94.84784047,29.27284075,2,81.2463466,0.89000704,3.3599859,3.5231521,0.93236937,0.26360292,296.38045,47.297284,3.8540128
6165,-94.8485926,29.27251801,2,58.33325742,-0.01,0,3.1071046,0.99471195,0.20220704,261.37744,48.657916,3.8501963
6168,-94.84839148,29.27203361,2,17.56196212,-0.01,0,3.1071046,0.99471195,0.20220704,261.37744,48.657916,3.8501963
6169,-94.84813495,29.27155931,2,15.44960517,-0.01,0,2.9593003,0.96718083,0.20114759,254.2474,48.650164,3.8556765
6170,-94.8481229,29.27141703,2,8.488773923,-0.01,0,2.9593003,0.96718083,0.20114759,254.2474,48.650164,3.8556765
6171,-94.84825759,29.27131033,2,41.71543057,-0.01,0,2.9593003,0.96718083,0.20114759,254.2474,48.650164,3.8556765
6172,-94.84886922,29.27105137,2,68.50310725,1.0370968,4.1748269,2.6816748,0.86112082,0.26989937,335.35967,48.642783,3.8603354
6173,-94.84948346,29.27077272,2,49.14503147,2.2747587,8.9657878,2.4992064,0.73203504,0.33916048,317.57266,48.650207,3.852955
6174,-94.84922051,29.27035008,2,25.54748453,2.2747587,8.9657878,2.4992064,0.73203504,0.33916048,317.57266,48.650207,3.852955
6332,-94.85206228,29.26416446,2,94.71978075,2.5417936,53,3.1923004,0.94816603,0.254705,333.12965,46.663014,3.868453
6691,-94.87495306,29.24699099,2,13.77707537,2.2662086,57,3.5864442,0.89739789,0.61936799,332.28448,42.642215,3.4595303
6693,-94.87462409,29.24640604,2,16.1939176,2.2662086,57,3.5864442,0.89739789,0.61936799,332.28448,42.642215,3.4595303
6945,-94.88702215,29.24083781,2,102.2115152,2.2820795,19.436844,3.1530724,0.92285319,0.46093526,329.96278,46.072883,3.3324336
6947,-94.88773706,29.24054072,2,121.0211748,2.5781876,29.499418,3.1313606,0.98224494,0.46761153,331.6008,46.871683,3.334424
6948,-94.88843971,29.24025538,2,158.7665022,2.5781876,29.499418,3.1313606,0.98224494,0.46761153,331.6008,46.871683,3.334424
6949,-94.88915777,29.23996735,2,160.3565506,2.5781876,29.499418,3.1313606,0.98224494,0.46761153,331.6008,46.871683,3.334424
6950,-94.88987463,29.23967266,2,159.6770811,2.4502271,19.896895,3.1588371,0.97502094,0.48821403,327.04069,46.82076,3.3280224
6951,-94.89006985,29.23928489,2,89.91213736,2.4502271,19.896895,3.1588371,0.97502094,0.48821403,327.04069,46.82076,3.3280224
6952,-94.8905866,29.23938251,2,158.6661996,2.4502271,19.896895,3.1588371,0.97502094,0.48821403,327.04069,46.82076,3.3280224
6955,-94.8912944,29.23908591,2,158.0817819,2.8699727,51.14435,3.0863217,1.0329002,0.47779136,314.45745,46.785798,3.3219167
6957,-94.89200113,29.23879836,2,148.4988737,2.6719167,27.187351,3.0770714,0.98356259,0.52224462,266.98267,46.736236,3.3118099
6959,-94.89262321,29.23854462,2,140.8525989,2.6719167,27.187351,3.0770714,0.98356259,0.52224462,266.98267,46.736236,3.3118099
6960,-94.89261185,29.23825332,2,91.74831125,2.6719167,27.187351,3.0770714,0.98356259,0.52224462,266.98267,46.736236,3.3118099
6961,-94.8932615,29.2382774,2,139.3215136,2.282849,22.587485,3.0429308,0.90605709,0.52517839,300.4466,46.701946,3.3100518
6964,-94.89386988,29.2380316,2,133.1580966,2.6447232,35.320985,2.9833484,0.98902092,0.50604385,319.31879,46.667625,3.3021684
6966,-94.89445302,29.23778769,2,118.0097967,2.6447232,35.320985,2.9833484,0.98902092,0.50604385,319.31879,46.667625,3.3021684
6967,-94.89433209,29.23754617,2,134.2984941,2.6447232,35.320985,2.9833484,0.98902092,0.50604385,319.31879,46.667625,3.3021684
6968,-94.89492501,29.23740471,2,114.0439745,2.8016475,46.555148,2.9124231,0.98587828,0.47252595,322.18072,46.633565,3.2917688
6970,-94.89547172,29.23696427,2,119.0674813,2.0004603,14.143941,2.9939305,0.82617559,0.53258065,320.36216,46.020181,3.287235
6972,-94.89564077,29.23647074,2,76.55219124,2.0004603,14.143941,2.9939305,0.82617559,0.53258065,320.36216,46.020181,3.287235
6973,-94.89598862,29.23655292,2,109.4986346,2.2454989,14.752211,2.8826272,0.87917149,0.48399811,323.01719,46.586091,3.2777215
6975,-94.89644988,29.23618584,2,108.4906444,2.030522,12.559654,2.9113041,0.81186967,0.50297214,324.35984,46.083822,3.2626421
6976,-94.89624797,29.23600237,2,77.91859311,2.030522,12.559654,2.9113041,0.81186967,0.50297214,324.35984,46.083822,3.2626421
6978,-94.89695777,29.23578037,2,122.8951481,2.1715432,14,2.8060326,0.84108431,0.39740693,326.25212,46.506388,3.2492286
6980,-94.89754772,29.23531328,2,124.3931305,1.791078,12.209052,2.8592194,0.73387939,0.4831781,324.25545,45.72383,3.2186881
6983,-94.89806891,29.23488439,2,119.7892969,2.0158917,13.449336,2.8578832,0.77452042,0.46520762,305.99968,46.449072,3.2207989
6986,-94.89861774,29.23444982,2,122.1668152,2.0158917,13.449336,2.8578832,0.77452042,0.46520762,305.99968,46.449072,3.2207989
6989,-94.89916022,29.23401264,2,118.2954843,1.7230703,34.702978,2.9106934,0.69642358,0.52027215,282.67448,46.43752,3.1868012
6991,-94.89967444,29.23360193,2,128.3038541,1.7230703,34.702978,2.9106934,0.69642358,0.52027215,282.67448,46.43752,3.1868012
6992,-94.89972791,29.23316355,2,79.06517063,1.7925802,56,4.1133112,0.7060279,0.52475082,264.12583,46.426281,3.157098
6993,-94.9003065,29.23312343,2,144.1478324,1.632841,40.017451,14.031281,0.64128741,0.51139801,260.87178,44.778378,3.1497854
6995,-94.90048569,29.23266989,2,88.00245707,1.632841,40.017451,14.031281,0.64128741,0.51139801,260.87178,44.778378,3.1497854
6996,-94.90092211,29.23273219,2,140.1859621,1.1912723,8.8419604,5.3979127,0.51325608,0.46836501,262.72666,41.80754,3.1598556
6998,-94.90124625,29.23215337,2,84.54841105,1.5875203,17.07701,9.0751805,0.61612723,0.45585485,300.56003,44.813245,3.1350335
6999,-94.90155984,29.23232867,2,143.9384491,1.5875203,17.07701,9.0751805,0.61612723,0.45585485,300.56003,44.813245,3.1350335
7001,-94.90196674,29.23167653,2,84.25501714,1.5968748,11,2.5378601,0.60673906,0.47868027,338.91814,44.259178,3.1429232
7002,-94.90220901,29.23191831,2,143.6503311,1.5968748,11,2.5378601,0.60673906,0.47868027,338.91814,44.259178,3.1429232
7004,-94.902785,29.23156741,2,126.8793002,1.623671,11,2.4872115,0.63386376,0.50625352,303.97091,44.640176,3.1316392
7005,-94.90285908,29.23118133,2,90.3931337,1.5775425,11,2.3588492,0.60439175,0.51123172,283.16903,42.760988,3.1391151
7006,-94.90334348,29.23121973,2,131.4310494,1.5775425,11,2.3588492,0.60439175,0.51123172,283.16903,42.760988,3.1391151
7008,-94.90363183,29.23073191,2,90.66068214,1.3950412,10.282468,2.3269374,0.56442894,0.57638469,269.00605,42.142316,3.1317834
7009,-94.9039391,29.23086634,2,145.7414572,1.1353368,8.4640806,2.7264338,0.51885985,0.44338835,331.60848,41.709559,3.1682907
7011,-94.90436766,29.23030559,2,86.38122323,1.3551215,10.146837,2.6851765,0.56168816,0.5382012,337.88307,43.522949,3.1467715
7012,-94.90464675,29.23045068,2,155.5403822,1.3551215,10.146837,2.6851765,0.56168816,0.5382012,337.88307,43.522949,3.1467715
7014,-94.90519276,29.22978493,2,130.3152831,1.7033331,13.52702,2.6322819,0.65990669,0.51954173,332.99086,46.082873,3.1523827
7015,-94.90533004,29.23005693,2,153.7359114,1.7270181,13.734168,2.7014864,0.67495209,0.48746817,333.44127,45.906629,3.1619148
7016,-94.90593829,29.22933575,2,141.5026695,1.6440295,13.236601,2.6770799,0.64205954,0.46024645,333.62486,45.894122,3.1546912
7017,-94.90602159,29.22965935,2,144.6872002,1.6440295,13.236601,2.6770799,0.64205954,0.46024645,333.62486,45.894122,3.1546912
7018,-94.90672375,29.22885424,2,74.31877132,1.6440295,13.236601,2.6770799,0.64205954,0.46024645,333.62486,45.894122,3.1546912
7020,-94.90662388,29.22929563,2,132.4855751,1.6440295,13.236601,2.6770799,0.64205954,0.46024645,333.62486,45.894122,3.1546912
7021,-94.90720631,29.22896074,2,130.6759852,1.180544,8.961033,2.7999408,0.53520915,0.41765379,335.58486,42.245216,3.1666336
7023,-94.90779248,29.22861727,2,134.4480143,1.180544,8.961033,2.7999408,0.53520915,0.41765379,335.58486,42.245216,3.1666336
7024,-94.90754897,29.22836857,2,87.03480953,1.180544,8.961033,2.7999408,0.53520915,0.41765379,335.58486,42.245216,3.1666336
7026,-94.90840857,29.22824669,2,132.9969634,2.3455429,42.4612,2.6757999,0.79060943,0.34520403,331.72873,45.864341,3.1679623
7027,-94.90827237,29.2279165,2,95.39908202,2.0577103,14.084862,2.6585985,0.76720242,0.3543794,332.53989,45.856169,3.1640711
7028,-94.90898177,29.22791385,2,112.9270153,2.0577103,14.084862,2.6585985,0.76720242,0.3543794,332.53989,45.856169,3.1640711
7029,-94.90923524,29.22732697,2,129.0469732,2.0577103,14.084862,2.6585985,0.76720242,0.3543794,332.53989,45.856169,3.1640711
