OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
4015,-94.8264258,29.28059863,2,171.536027,3.8023502,50.34775,3.1487414,1.2993077,0.3211704,124.06652,48.671689,5.1098403
4016,-94.82655789,29.28098424,2,126.7381083,3.8023502,50.34775,3.1487414,1.2993077,0.3211704,124.06652,48.671689,5.1098403
4115,-94.82771956,29.28025789,2,178.864829,3.8023502,50.34775,3.1487414,1.3498974,0.3211704,124.06652,48.671689,5.1098403
4302,-94.83075255,29.2798421,2,153.4214599,3.8994099,49.31567,3.4627634,1.4260062,0.39574758,131.09804,48.67066,5.1248994
4303,-94.83021522,29.28008463,2,122.0207792,3.8994099,49.31567,3.4627634,1.4260062,0.39574758,131.09804,48.67066,5.1248994
4333,-94.83291075,29.278968,2,133.155453,3.3046397,19.322953,3.4365326,1.2512989,0.3729073,140.73099,48.670824,5.1447896
4690,-95.0896126,29.11277027,2,95.70934293,3.4184087,32.271374,4.6614626,1.047566,0.70973942,238.80837,48.542542,4.5289552
4691,-95.08906185,29.11246326,2,94.94956459,2.7468941,22.327944,3.2632835,0.12713066,0.59792761,228.70992,47.976477,4.1305791
4692,-95.08904071,29.1125244,2,70.49072037,2.7468941,22.327944,3.2632835,0.12713066,0.59792761,228.70992,47.976477,4.1305791
4694,-95.08835103,29.11276327,2,118.4402587,3.5524477,33.307819,8.0168344,0.93432565,0.86794515,232.2245,48.550579,4.5276217
4695,-95.08759954,29.11298039,2,126.1638533,3.1071995,47.955546,10.034277,0.62944922,1.0249006,222.88266,48.558973,4.5351469
4733,-95.08670803,29.11312739,2,196.5010106,1.7314018,11.146653,15.505753,0.90855711,0.87427129,179.16197,45.129972,4.7598742
4735,-95.08575028,29.11311336,2,210.8330195,2.5092806,14.083234,17.470624,1.1876202,1.2587368,154.62046,48.600087,4.9100537
4737,-95.08482031,29.11303586,2,208.5155159,2.5280993,13.211888,17.454033,1.3544768,1.2035308,148.94538,48.60971,4.9432812
4739,-95.08388331,29.11304781,2,204.5253024,1.9190255,8.98004,17.031061,1.3480203,0.98552207,147.43459,45.459636,4.9346942
4746,-95.08288564,29.11323413,2,156.6482711,1.9190255,8.98004,17.031061,1.3480203,0.98552207,147.43459,45.459636,4.9346942
4750,-95.08208595,29.1135368,2,166.291537,2.6230524,14.780315,15.467092,1.5201453,1.2687667,144.84135,48.616006,4.8659636
4751,-95.0813062,29.11400297,2,156.9072794,2.6230524,14.780315,15.467092,1.5201453,1.2687667,144.84135,48.616006,4.8659636
4756,-95.0803855,29.11464115,2,206.520098,2.9559747,20.876195,15.802116,1.5855005,1.3919095,144.23648,48.612794,4.8098429
4759,-95.07946053,29.11527924,2,206.8755303,3.0368135,18,15.290667,1.7565174,1.2364996,142.19342,48.623798,4.7746165
4760,-95.07853666,29.11592065,2,206.5365181,2.8005505,17.265718,15.337675,1.6437094,1.1833051,140.68119,48.621392,4.744334
4762,-95.07761474,29.11656018,2,206.2081099,2.6780771,17.620533,15.309522,1.9027022,1.0977137,140.7549,48.619297,4.7124275
4763,-95.07669378,29.11719642,2,206.4950502,2.9106367,20.609455,15.25994,1.8580486,1.0506699,141.214,48.617644,4.6834854
4769,-95.07576931,29.11784117,2,205.0101104,3.2641232,22.365314,15.118486,2.0981397,1.0322602,140.6836,48.629996,4.6997077
4771,-95.07486171,29.11848438,2,182.9234032,3.6748773,23.53143,13.381331,2.1892084,1.0398929,138.13575,48.642184,4.7739508
4773,-95.0741346,29.11898623,2,167.7156641,3.5114696,24.014203,10.59075,2.1892084,0.98114412,147.51808,48.641977,4.8183568
4775,-95.07336279,29.11951342,2,164.7966803,3.5114696,24.014203,10.59075,1.9037312,0.98114412,147.51808,48.641977,4.8183568
4777,-95.07266189,29.12002013,2,163.8282681,2.8182101,19.301793,10.6975,1.6118474,0.98193327,146.32858,48.628355,4.7541802
4779,-95.07189869,29.12053258,2,150.1763796,3.292133,20.798501,10.672221,1.844328,0.98283885,145.57108,48.642094,4.8622813
4782,-95.0711815,29.12104002,2,138.1937322,2.8793549,20.66409,10.759466,1.5743559,1.0493397,151.83227,48.615022,4.6896854
4784,-95.07044333,29.12155189,2,165.3138552,2.9594335,20.014766,10.875869,1.766986,1.118406,147.9084,48.629102,4.8011871
4786,-95.06970409,29.12206291,2,139.1197796,3.0756027,19.681545,10.998078,1.7332802,1.1465212,145.71396,48.643485,4.9304668
4788,-95.0689488,29.12258679,2,165.2068931,3.7412001,28.064371,10.987088,1.968995,1.2073628,145.92095,48.658213,5.0042839
4796,-95.06820416,29.12310144,2,167.5984441,3.2247431,32.459595,11.108149,1.7449787,1.2153753,145.83132,48.644683,4.9371251
4797,-95.06745102,29.12363328,2,162.5014702,3.3105997,76.567512,11.073092,1.7203668,1.3100999,146.23512,48.646293,4.935549
4800,-95.0667519,29.12411153,2,152.9651663,3.4441688,69.726134,10.984906,1.856718,1.2758904,144.80584,48.661616,5.0146507
4803,-95.06608389,29.12456677,2,145.0241766,3.1026895,34.443037,11.13172,1.6247913,1.2865451,143.97607,48.648204,4.9319636
4836,-95.0655088,29.12495159,2,126.6772033,3.1045494,35.741984,11.002065,2.0569571,1.2135244,143.34402,48.663792,5.0094732
4839,-95.0649517,29.12533755,2,125.3379815,4.2483577,59.654128,14.736526,2.0569571,1.0890786,138.58722,48.695899,4.9842946
4842,-95.06438854,29.12570603,2,149.379977,3.2895142,20.031072,12.079984,2.1749819,1.1178266,141.23088,48.682544,4.9965331
4844,-95.06361639,29.12620484,2,165.9271271,3.9462421,23.399459,14.681596,2.3783118,0.93295196,138.43642,48.699042,4.9629608
4846,-95.06290537,29.12668184,2,167.363341,2.9313339,80.513512,10.971499,2.0902138,0.99704868,143.50161,48.341412,4.962508
4848,-95.06212042,29.12719617,2,170.0677706,2.9313339,80.513512,10.971499,2.0902138,0.99704868,143.50161,48.341412,4.962508
4851,-95.06138518,29.12768142,2,169.0930324,2.8211619,42.902222,13.101767,1.9816139,1.1119802,141.64816,46.811802,4.8994403
4853,-95.06060897,29.1281956,2,169.8231198,3.0904897,20.822414,13.082037,1.6668946,1.2113405,144.33776,48.562828,4.8457787
4860,-95.05986722,29.12868726,2,169.9207951,3.3400171,64.783297,14.84058,1.8620989,1.1349845,137.30312,48.677038,4.8589052
4863,-95.05909005,29.12918532,2,166.7626976,3.1977929,80,15.165212,1.6520838,1.2091534,139.27601,48.696908,4.8022624
5188,-94.97439365,29.18221382,2,160.3071309,3.204415,19,10.441899,2.0575066,1.0727372,150.32963,48.566256,5.2302035
5195,-94.97265507,29.18319401,2,40.71531554,3.4687601,19.9105,10.337997,1.8740701,1.0013908,146.84901,48.581732,5.325281
5201,-94.97067277,29.18440546,2,142.5368887,3.3344769,19.265909,10.495089,1.7866958,1.2476408,147.58009,48.573119,5.309874
5204,-94.97001569,29.18487411,2,136.5338714,3.3344769,19.265909,10.495089,1.7866958,1.2476408,147.58009,48.573119,5.309874
5207,-94.96929584,29.18540084,2,136.5671884,3.5294058,24.065158,10.489987,1.9070582,1.2807052,145.82082,48.573487,5.3583296
5211,-94.96863638,29.18597064,2,122.5131907,3.32153,17,10.57077,1.5850789,1.2817839,146.23624,48.565752,5.3516398
5214,-94.96803231,29.18659522,2,102.3561665,3.32153,17,10.57077,1.5850789,1.2817839,146.23624,48.565752,5.3516398
5217,-94.9674671,29.18725922,2,88.56787919,3.2915442,17,10.615119,1.7127604,1.2630503,146.86505,48.558293,5.3409041
5218,-94.96693574,29.18796246,2,119.0547264,3.0425909,18.118126,10.755913,1.5585242,1.3370914,156.66048,48.525113,5.1563785
5219,-94.9664079,29.18864532,2,122.7147981,3.100182,19.134278,10.791699,1.5170642,1.3801116,160.62554,48.518046,5.126925
5220,-94.96584402,29.18939578,2,129.6006054,3.100182,19.134278,10.791699,1.5170642,1.3801116,160.62554,48.518046,5.126925
5221,-94.96525395,29.19005155,2,135.9666194,3.1716884,19.601874,10.61857,1.4967247,1.3623722,164.99133,48.511253,5.1240613
5222,-94.96463154,29.19065771,2,145.6076644,3.2963819,21.247293,10.494529,1.4617601,1.4605506,170.2002,48.504752,5.1141667
5223,-94.96395419,29.19122347,2,118.8464033,3.2963819,21.247293,10.494529,1.4886064,1.4605506,170.2002,48.504752,5.1141667
5225,-94.96321711,29.19174943,2,83.03470649,3.4877161,31.341837,10.585659,1.5069362,1.5781186,171.56615,48.498547,5.101106
5434,-94.88633673,29.2408447,2,62.80911804,4.5709106,43.932712,10.722837,1.8390481,1.2042911,163.42997,48.080981,5.3676452
5435,-94.88680129,29.24063824,2,95.46934806,4.3262145,39.76189,10.716805,1.8105847,1.0366549,151.2627,48.005316,5.3765681
5453,-94.87456547,29.24629005,2,11.99861466,3.9316773,55.759096,11.87995,1.6737618,1.5466544,138.38539,48.41524,5.3890431
5455,-94.87526133,29.24753309,2,51.18873157,3.8325417,39.422024,11.625148,1.5706828,1.1525189,137.92644,48.600513,5.2821574
5456,-94.87561863,29.24816419,2,27.96455263,3.9360228,25.718003,11.538162,1.6221119,1.1788541,140.75538,48.592194,5.2768135
5457,-94.87550312,29.24935218,2,105.4006118,3.2684549,21.933079,9.9567226,1.7482526,0.89058047,144.85176,48.71165,5.2259303
5458,-94.87597674,29.24879322,2,17.41494604,3.9355839,26,11.457398,1.6166807,1.0612008,142.13831,48.655245,5.2500951
5459,-94.87474935,29.24966938,2,143.943313,3.9758361,26.601799,11.424421,1.5634431,0.88821484,142.23361,48.726271,5.232341
5460,-94.87406948,29.24996609,2,154.9559954,3.8105396,24.762538,11.705823,1.4919734,0.89989562,141.64279,48.734794,5.2352007
5461,-94.87336281,29.25025381,2,159.61812,3.291063,18.430376,12.193136,1.396458,0.79653875,117.74308,48.749395,5.2105269
5462,-94.87264114,29.25053896,2,194.2274185,3.291063,18.430376,12.193136,1.396458,0.79653875,117.74308,48.749395,5.2105269
5463,-94.87162477,29.25095218,2,164.6352649,3.625465,32.40073,6.5537411,1.2620393,0.68484222,118.73086,48.744777,5.1912104
5464,-94.87116799,29.25115936,2,83.60041924,3.0152951,16.397183,5.8443435,1.2851311,0.63092324,117.51375,48.751899,5.1851382
5465,-94.87018891,29.25154695,2,141.9033584,3.0252586,16,3.3447551,1.2600231,0.56509081,134.41835,48.759226,5.171077
5684,-94.86641685,29.25305673,2,125.7252298,2.2063752,11.037578,3.6216307,1.02299,0.38650709,174.67234,47.752622,5.1023959
5696,-94.86687151,29.25288882,2,100.1319541,2.2063752,11.037578,3.6216307,1.02299,0.38650709,174.67234,47.752622,5.1023959
5697,-94.86731293,29.25271303,2,96.47873531,3.0137172,17.950559,3.5041021,0.59675722,0.36231119,172.976,48.752328,5.104297
