OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SOIL,AGE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
40,-94.91996563,29.22476504,five,20,1,Very Stiff,0,26.4321707,2.031701,15.475915,6.0602729,0.82262887,0.67042214,213.85682,41.122045,3.9127045
41,-94.91983723,29.22499962,five,20,1,Very Stiff,0,1.673028967,2.031701,15.475915,6.0602729,0.82262887,0.67042214,213.85682,41.122045,3.9127045
42,-94.91980975,29.22486057,five,20,1,Very Stiff,0,36.13726853,2.031701,15.475915,6.0602729,0.82262887,0.67042214,213.85682,41.122045,3.9127045
43,-94.91953486,29.22519026,five,20,1,Very Stiff,0,10.36555684,2.031701,15.475915,6.0602729,0.82262887,0.67042214,213.85682,41.122045,3.9127045
44,-94.9193493,29.22513884,five,20,1,Very Stiff,0,53.08658084,2.031701,15.475915,6.0602729,0.82262887,0.67042214,213.85682,41.122045,3.9127045
45,-94.91922669,29.22537846,five,20,1,Very Stiff,0,10.10180436,2.0772956,33.2513,3.1002544,0.8303097,0.69228183,232.37141,41.353829,3.9117325
46,-94.91904582,29.22533751,five,20,1,Very Stiff,0,44.33915613,2.0772956,33.2513,3.1002544,0.8303097,0.69228183,232.37141,41.353829,3.9117325
47,-94.91891989,29.22556768,five,20,1,Very Stiff,0,10.21104627,2.3719017,57.099573,3.1466854,0.92192927,0.6052308,231.59437,42.731751,3.9289968
48,-94.91873708,29.22552273,five,20,1,Very Stiff,0,41.43485775,2.3719017,57.099573,3.1466854,0.92192927,0.6052308,231.59437,42.731751,3.9289968
49,-94.91859202,29.22596149,five,20,1,Very Stiff,0,5.779367204,2.3719017,57.099573,3.1466854,0.92192927,0.6052308,231.59437,42.731751,3.9289968
50,-94.91848885,29.22586727,five,20,1,Very Stiff,0,22.82911958,2.3719017,57.099573,3.1466854,0.92192927,0.6052308,231.59437,42.731751,3.9289968
51,-94.91860307,29.22623882,five,20,1,Very Stiff,0,5.774362918,2.6462604,79.614143,3.2162446,1.0086218,0.71502716,230.2744,44.134505,3.9295027
52,-94.91843836,29.22613136,five,20,1,Very Stiff,0,6.82751597,2.3719017,57.099573,3.1466854,0.92192927,0.6052308,231.59437,42.731751,3.9289968
53,-94.91850076,29.22641383,five,20,1,Very Stiff,0,13.87896986,2.6462604,79.614143,3.2162446,1.0086218,0.71502716,230.2744,44.134505,3.9295027
54,-94.91873109,29.22660722,five,20,1,Very Stiff,0,8.869664887,2.6462604,79.614143,3.2162446,1.0086218,0.71502716,230.2744,44.134505,3.9295027
55,-94.91857285,29.22676713,five,20,1,Very Stiff,0,13.23658004,2.6462604,79.614143,3.2162446,1.0086218,0.71502716,230.2744,44.134505,3.9295027
56,-94.92059037,29.22501607,five,20,1,Very Stiff,0,42.96321032,1.8620771,19.836235,12.292881,0.76938004,0.75559764,182.09326,40.620687,3.8894742
57,-94.92090132,29.22495006,five,20,1,Very Stiff,0,42.63893356,1.8620771,19.836235,12.292881,0.76938004,0.75559764,182.09326,40.620687,3.8894742
58,-94.92091004,29.22530557,five,20,1,Very Stiff,0,59.20469266,2.3040206,78,2.9575474,0.8457755,0.78071435,232.36851,42.251055,3.8976236
59,-94.92073333,29.22543231,five,20,1,Very Stiff,0,37.00473042,2.3040206,78,2.9575474,0.8457755,0.78071435,232.36851,42.251055,3.8976236
60,-94.92125992,29.2252725,five,20,1,Very Stiff,0,40.559385,2.0405081,63.847368,5.2907628,0.79074046,0.96869381,192.49936,40.926793,3.8817205
61,-94.92091493,29.22547683,five,20,1,Very Stiff,0,10.14314838,2.3040206,78,2.9575474,0.8457755,0.78071435,232.36851,42.251055,3.8976236
62,-94.92062082,29.22566291,five,20,1,Very Stiff,0,10.67172488,2.3040206,78,2.9575474,0.8457755,0.78071435,232.36851,42.251055,3.8976236
63,-94.92042976,29.22561682,five,20,1,Very Stiff,0,45.20169206,2.3040206,78,2.9575474,0.8457755,0.78071435,232.36851,42.251055,3.8976236
64,-94.92029842,29.22586463,five,20,1,Very Stiff,0,10.20169511,2.3040206,78,2.9575474,0.8457755,0.78071435,232.36851,42.251055,3.8976236
65,-94.92011581,29.22580393,five,20,1,Very Stiff,0,36.94394313,2.3040206,78,2.9575474,0.8457755,0.78071435,232.36851,42.251055,3.8976236
66,-94.91995156,29.22591497,five,20,1,Very Stiff,0,20.37423561,2.0772956,33.2513,3.1002544,0.8303097,0.69228183,232.37141,41.353829,3.9117325
67,-94.91998218,29.22604234,five,20,1,Very Stiff,0,1.815495028,2.0772956,33.2513,3.1002544,0.8303097,0.69228183,232.37141,41.353829,3.9117325
68,-94.91978396,29.22601375,five,20,1,Very Stiff,0,10.22393647,2.0772956,33.2513,3.1002544,0.8303097,0.69228183,232.37141,41.353829,3.9117325
69,-94.91979177,29.2261668,five,20,1,Very Stiff,0,9.493584797,2.0772956,33.2513,3.1002544,0.8303097,0.69228183,232.37141,41.353829,3.9117325
70,-94.91963753,29.22631184,five,20,1,Very Stiff,0,8.640867883,2.1237413,26.865639,3.138359,0.82609314,0.68531608,222.54747,41.73193,3.9250031
71,-94.92162559,29.22558522,five,20,1,Very Stiff,0,33.50855892,2.0405081,63.847368,5.2907628,0.79074046,0.96869381,192.49936,40.926793,3.8817205
72,-94.92147094,29.22580421,five,20,1,Very Stiff,0,62.55495279,2.0405081,63.847368,5.2907628,0.79074046,0.96869381,192.49936,40.926793,3.8817205
73,-94.92185824,29.22580301,five,20,1,Very Stiff,0,25.45198034,2.0405081,63.847368,5.2907628,0.79074046,0.96869381,192.49936,40.926793,3.8817205
74,-94.92207996,29.22600268,five,20,1,Very Stiff,0,40.39131311,2.0405081,63.847368,5.2907628,0.79074046,0.96869381,192.49936,40.926793,3.8817205
75,-94.92202703,29.22629233,five,20,1,Very Stiff,0,47.70676867,0.96837883,6.6507289,13.973534,0.46955046,0.67444592,151.66041,39.515896,3.8947151
76,-94.92232193,29.22666654,five,20,1,Very Stiff,0,27.42569309,0.64303826,5.244885,13.599384,0.37467927,0.62425994,98.082969,39.085448,3.8239204
77,-94.92257854,29.22656652,five,20,1,Very Stiff,0,33.63740173,0.64303826,5.244885,13.599384,0.37467927,0.62425994,98.082969,39.085448,3.8239204
78,-94.922679,29.22672986,five,20,1,Very Stiff,0,5.66400184,0.64303826,5.244885,13.599384,0.37467927,0.62425994,98.082969,39.085448,3.8239204
79,-94.92212772,29.22678674,five,20,1,Very Stiff,0,49.80779325,0.64303826,5.244885,13.599384,0.37467927,0.62425994,98.082969,39.085448,3.8239204
80,-94.92143125,29.22721624,five,20,1,Very Stiff,0,65.90385673,0.51538124,4,13.731527,0.32656191,0.489912,248.98066,38.926306,3.8254316
81,-94.92094918,29.22750947,five,20,1,Very Stiff,0,44.33990767,1.0281199,7.5766871,13.963654,0.49446587,0.61136521,202.02845,39.625901,3.8858368
82,-94.92063833,29.22770331,five,20,1,Very Stiff,0,30.80766637,1.0281199,7.5766871,13.963654,0.49446587,0.61136521,202.02845,39.625901,3.8858368
83,-94.92072633,29.22781376,five,20,1,Very Stiff,0,12.17356364,1.0281199,7.5766871,13.963654,0.49446587,0.61136521,202.02845,39.625901,3.8858368
84,-94.92048664,29.22779405,five,20,1,Very Stiff,0,15.87122417,1.0281199,7.5766871,13.963654,0.49446587,0.61136521,202.02845,39.625901,3.8858368
85,-94.92035451,29.22787584,five,20,1,Very Stiff,0,13.9999816,1.0281199,7.5766871,13.963654,0.49446587,0.61136521,202.02845,39.625901,3.8858368
86,-94.9208551,29.22797326,five,20,1,Very Stiff,0,7.231464498,1.0281199,7.5766871,13.963654,0.49446587,0.61136521,202.02845,39.625901,3.8858368
87,-94.92191328,29.22777762,five,20,1,Very Stiff,0,9.600069703,0.51538124,4,13.731527,0.32656191,0.489912,248.98066,38.926306,3.8254316
88,-94.92191634,29.22802516,five,20,1,Very Stiff,0,15.88692284,1.5676931,10.517751,4.2507551,0.65661255,0.86412672,306.89621,39.834586,3.788585
89,-94.92208441,29.22796865,five,20,1,Very Stiff,0,18.98939911,0.51538124,4,13.731527,0.32656191,0.489912,248.98066,38.926306,3.8254316
90,-94.92202825,29.22839616,five,20,1,Very Stiff,0,81.64476734,1.5676931,10.517751,4.2507551,0.65661255,0.86412672,306.89621,39.834586,3.788585
91,-94.921685,29.22844337,five,20,1,Very Stiff,0,60.53585331,1.5676931,10.517751,4.2507551,0.65661255,0.86412672,306.89621,39.834586,3.788585
92,-94.92150234,29.22834645,five,20,1,Very Stiff,0,10.2105191,1.5676931,10.517751,4.2507551,0.65661255,0.86412672,306.89621,39.834586,3.788585
93,-94.92112712,29.22852154,five,20,1,Very Stiff,0,31.15573467,1.5676931,10.517751,4.2507551,0.65661255,0.86412672,306.89621,39.834586,3.788585
94,-94.92303018,29.22803088,five,20,1,Very Stiff,0,76.32322097,1.3286617,9.4091912,4.0326759,0.6098384,0.76990123,304.86035,39.50682,3.7880405
95,-94.92031543,29.22801911,five,20,1,Very Stiff,0,15.51007941,1.2531379,9.1306925,12.453711,0.57998644,0.87123048,284.34885,39.662929,3.8228278
96,-94.92027776,29.22775685,five,20,1,Very Stiff,0,25.27308495,1.0281199,7.5766871,13.963654,0.49446587,0.61136521,202.02845,39.625901,3.8858368
97,-94.91990471,29.22729396,five,20,1,Very Stiff,0,27.47069899,2.131255,58.194595,6.2451477,0.80258549,0.66794588,209.07173,42.509485,3.9333321
98,-94.91978808,29.22736057,five,20,1,Very Stiff,0,26.98700833,2.131255,58.194595,6.2451477,0.80258549,0.66794588,209.07173,42.509485,3.9333321
99,-94.91966721,29.22727966,five,20,1,Very Stiff,0,6.760891302,2.131255,58.194595,6.2451477,0.80258549,0.66794588,209.07173,42.509485,3.9333321
100,-94.91954299,29.22751056,five,20,1,Very Stiff,0,13.70504019,2.131255,58.194595,6.2451477,0.80258549,0.66794588,209.07173,42.509485,3.9333321
101,-94.92016315,29.22829675,five,20,1,Very Stiff,0,10.11715853,1.2531379,9.1306925,12.453711,0.57998644,0.87123048,284.34885,39.662929,3.8228278
102,-94.92025872,29.22843536,five,20,1,Very Stiff,0,11.12481696,1.2531379,9.1306925,12.453711,0.57998644,0.87123048,284.34885,39.662929,3.8228278
103,-94.92036035,29.22862354,five,20,1,Very Stiff,0,5.746697871,1.2531379,9.1306925,12.453711,0.57998644,0.87123048,284.34885,39.662929,3.8228278
104,-94.920079,29.22816866,five,20,1,Very Stiff,0,26.28262694,1.2531379,9.1306925,12.453711,0.57998644,0.87123048,284.34885,39.662929,3.8228278
105,-94.91993016,29.22825093,five,20,1,Very Stiff,0,24.93255705,1.685693,10.698917,14.263697,0.70195405,1.0724875,209.14829,40.941896,3.8953993
106,-94.91963312,29.22843852,five,20,1,Very Stiff,0,34.14087804,1.685693,10.698917,14.263697,0.70195405,1.0724875,209.14829,40.941896,3.8953993
107,-94.91932017,29.22872346,five,20,1,Very Stiff,0,26.28007838,1.685693,10.698917,14.263697,0.70195405,1.0724875,209.14829,40.941896,3.8953993
108,-94.91947479,29.22902028,five,20,1,Very Stiff,0,8.750766017,2.545554,17.915297,14.152682,0.9139902,1.428597,302.98061,43.182703,3.8359736
109,-94.91922611,29.23040084,five,20,1,Very Stiff,0,51.62889048,2.3787362,18.914824,6.3757531,0.93042742,1.174149,342.10154,42.201351,3.808839
110,-94.91981946,29.23016455,five,20,1,Very Stiff,0,73.35212331,2.3787362,18.914824,6.3757531,0.93042742,1.174149,342.10154,42.201351,3.808839
111,-94.9205389,29.22988127,five,20,1,Very Stiff,0,43.60589755,2.7796058,20.430679,3.7819462,0.98441939,1.1655191,336.7658,44.34442,3.7952924
112,-94.92059989,29.22985967,five,20,1,Very Stiff,0,67.47919759,2.7796058,20.430679,3.7819462,0.98441939,1.1655191,336.7658,44.34442,3.7952924
113,-94.92174675,29.22946484,five,20,1,Very Stiff,0,115.4330759,1.9852689,15.781056,3.925085,0.82222739,0.94904983,320.88122,40.614097,3.7918662
114,-94.92266605,29.2291315,five,20,1,Very Stiff,0,79.69881658,2.1314462,16.789441,4.0025624,0.86752287,0.95555855,323.02239,40.979685,3.7902167
115,-94.92317324,29.22893958,five,20,1,Very Stiff,0,59.4239834,2.3478963,20.21844,4.0231268,0.93160748,0.87746857,326.03311,41.747026,3.7857857
116,-94.92372962,29.22872982,five,20,1,Very Stiff,0,82.07154294,1.2848296,8.8476233,4.0455958,0.62804058,0.68932718,311.68998,39.544907,3.7889617
117,-94.92427434,29.22853147,five,20,1,Very Stiff,0,60.94666862,2.0004482,15.298995,3.9694176,0.85733315,0.62587854,320.41931,40.748281,3.7807463
118,-94.92482045,29.22832104,five,20,1,Very Stiff,0,62.00162425,2.0004482,15.298995,3.9694176,0.85733315,0.62587854,320.41931,40.748281,3.7807463
119,-94.92538407,29.22812246,five,20,1,Very Stiff,0,59.55317256,2.3268621,19.73793,3.9500953,0.95304711,0.57958171,324.00778,42.129396,3.7694141
120,-94.92588637,29.22793311,five,20,1,Very Stiff,0,59.44933552,2.1668631,17.782678,3.9277068,0.89314334,0.57822446,324.72826,41.54789,3.7720093
121,-94.92644811,29.22772553,five,20,1,Very Stiff,0,62.06497531,2.2073984,18.251838,3.9521704,0.92564169,0.6514481,325.67957,41.738959,3.7616257
122,-94.92699722,29.22751648,five,20,1,Very Stiff,0,62.51452253,2.2073984,18.251838,3.9521704,0.92564169,0.6514481,325.67957,41.738959,3.7616257
123,-94.927567,29.22730485,five,20,1,Very Stiff,0,57.22468298,2.2073984,18.251838,3.9521704,0.92564169,0.6514481,325.67957,41.738959,3.7616257
124,-94.92802142,29.22712784,five,20,1,Very Stiff,0,53.97359934,2.2073984,18.251838,3.9521704,0.92564169,0.6514481,325.67957,41.738959,3.7616257
125,-94.92829409,29.22763431,five,20,1,Very Stiff,0,15.41920408,2.2992562,19.437677,3.9633387,0.9673848,0.67479435,328.72993,41.780324,3.7513598
126,-94.92778876,29.22668625,five,20,1,Very Stiff,0,26.36382525,2.0846657,17.434816,3.9408158,0.8768584,0.73778114,328.57219,41.370435,3.7630217
127,-94.92755572,29.22622583,five,20,1,Very Stiff,0,27.49494156,2.0846657,17.434816,3.9408158,0.8768584,0.73778114,328.57219,41.370435,3.7630217
128,-94.92730282,29.22576422,five,20,1,Very Stiff,0,28.04480513,1.8017153,14.134915,13.769384,0.797106,0.99396954,347.448,40.636291,3.7616527
129,-94.92705974,29.22530751,five,20,1,Very Stiff,0,27.0723602,1.8017153,14.134915,13.769384,0.797106,0.99396954,347.448,40.636291,3.7616527
130,-94.92682441,29.22485163,five,20,1,Very Stiff,0,23.50202633,1.8234172,14.162301,13.741802,0.79148611,0.94727197,28.781317,41.122432,3.7558035
131,-94.92664463,29.22450056,five,20,1,Very Stiff,0,13.64979717,1.8234172,14.162301,13.741802,0.79148611,0.94727197,28.781317,41.122432,3.7558035
132,-94.92339432,29.22789329,five,20,1,Very Stiff,0,22.50018245,0.93771259,6.7443322,5.2843105,0.489129,0.44742938,279.90304,39.010732,3.8080805
133,-94.92336463,29.22818033,five,20,1,Very Stiff,0,22.7062281,1.2848296,8.8476233,4.0455958,0.62804058,0.68932718,311.68998,39.544907,3.7889617
134,-94.91623663,29.22527482,five,20,1,Very Stiff,0,31.71764056,2.1038119,15.54587,3.2884148,0.89918636,0.55235697,229.51498,41.855762,3.935226
135,-94.9163098,29.22538216,five,20,1,Very Stiff,0,35.93984654,2.1038119,15.54587,3.2884148,0.89918636,0.55235697,229.51498,41.855762,3.935226
136,-94.91642019,29.22519722,five,20,1,Very Stiff,0,20.2573228,2.3636991,33.547115,10.568286,0.93526442,0.54551181,187.81384,43.363449,3.9465605
137,-94.91646938,29.22528881,five,20,1,Very Stiff,0,8.922394542,2.1038119,15.54587,3.2884148,0.89918636,0.55235697,229.51498,41.855762,3.935226
138,-94.91659916,29.22512575,five,20,1,Very Stiff,0,9.999890748,2.3636991,33.547115,10.568286,0.93526442,0.54551181,187.81384,43.363449,3.9465605
139,-94.91671443,29.22615864,five,20,1,Very Stiff,0,58.02426914,2.1038119,15.54587,3.2884148,0.89918636,0.55235697,229.51498,41.855762,3.935226
140,-94.91688764,29.22610781,five,20,1,Very Stiff,0,20.42152676,2.1038119,15.54587,3.2884148,0.89918636,0.55235697,229.51498,41.855762,3.935226
141,-94.91707992,29.22602018,five,20,1,Very Stiff,0,29.0038217,2.3719017,57.099573,3.1466854,0.92192927,0.6052308,231.59437,42.731751,3.9289968
142,-94.91735829,29.22611734,five,20,1,Very Stiff,0,2.797552158,2.3719017,57.099573,3.1466854,0.92192927,0.6052308,231.59437,42.731751,3.9289968
143,-94.91740685,29.22597364,five,20,1,Very Stiff,0,21.05530758,2.3719017,57.099573,3.1466854,0.92192927,0.6052308,231.59437,42.731751,3.9289968
144,-94.91716452,29.22699304,five,20,1,Very Stiff,0,61.04471396,2.6462604,79.614143,3.2162446,1.0086218,0.71502716,230.2744,44.134505,3.9295027
145,-94.91734065,29.22691775,five,20,1,Very Stiff,0,23.24234676,2.6462604,79.614143,3.2162446,1.0086218,0.71502716,230.2744,44.134505,3.9295027
146,-94.91758009,29.22710273,five,20,1,Very Stiff,0,13.40006484,3.062768,71.234661,3.0949137,1.0414141,0.79645766,224.15256,46.187097,3.9369234
147,-94.91761919,29.22789285,five,20,1,Very Stiff,0,43.0705142,3.062768,71.234661,3.0949137,1.0414141,0.79645766,224.15256,46.187097,3.9369234
148,-94.91792566,29.22844573,five,20,1,Very Stiff,0,26.76818977,2.5553056,53.776956,4.6622698,0.93256743,0.88607247,194.7931,44.481931,3.9403274
149,-94.91809291,29.22874735,five,20,1,Very Stiff,0,19.20030146,2.5553056,53.776956,4.6622698,0.93256743,0.88607247,194.7931,44.481931,3.9403274
150,-94.91826572,29.229037,five,20,1,Very Stiff,0,29.40738295,2.0886179,15.510089,13.875789,0.80251073,1.0808757,61.141212,41.751452,3.9296202
151,-94.91861028,29.22987794,five,20,1,Very Stiff,0,19.65757985,1.863491,13.796151,13.915453,0.79070669,1.2111798,331.78947,40.844075,3.8919626
152,-94.90965769,29.22794666,five,25,1,Very Stiff,0,18.1724919,2.9273,35.35645,3.0416796,1.0669199,0.73287898,240.71943,45.856957,4.0336608
153,-94.90978857,29.22820873,five,25,1,Very Stiff,0,9.277097047,3.1968313,62.818739,3.056447,1.108821,0.58696137,241.19542,46.383943,4.0192506
154,-94.90982159,29.22826272,five,25,1,Very Stiff,0,3.339026234,3.1968313,62.818739,3.056447,1.108821,0.58696137,241.19542,46.383943,4.0192506
155,-94.90984763,29.22831706,five,25,1,Very Stiff,0,6.517479134,3.1968313,62.818739,3.056447,1.108821,0.58696137,241.19542,46.383943,4.0192506
156,-94.90971328,29.22829732,five,25,1,Very Stiff,0,3.968516354,3.1968313,62.818739,3.056447,1.108821,0.58696137,241.19542,46.383943,4.0192506
157,-94.90978368,29.22841043,five,25,1,Very Stiff,0,7.56666797,3.1968313,62.818739,3.056447,1.108821,0.58696137,241.19542,46.383943,4.0192506
158,-94.90981492,29.22850238,five,25,1,Very Stiff,0,3.598151616,3.1968313,62.818739,3.056447,1.108821,0.58696137,241.19542,46.383943,4.0192506
159,-94.90993695,29.22846841,five,25,1,Very Stiff,0,14.0036432,2.7112632,54.053945,3.1399489,1.040415,0.59166381,236.52196,44.36744,3.9941737
160,-94.91001931,29.22889517,five,25,1,Very Stiff,0,8.708753286,2.7112632,54.053945,3.1399489,1.040415,0.59166381,236.52196,44.36744,3.9941737
161,-94.91009512,29.2287874,five,25,1,Very Stiff,0,23.91370313,2.7112632,54.053945,3.1399489,1.040415,0.59166381,236.52196,44.36744,3.9941737
162,-94.91035945,29.22928382,five,25,1,Very Stiff,0,29.42762252,2.7112632,54.053945,3.1399489,1.040415,0.59166381,236.52196,44.36744,3.9941737
163,-94.91017307,29.22919952,five,25,1,Very Stiff,0,8.708753286,2.7112632,54.053945,3.1399489,1.040415,0.59166381,236.52196,44.36744,3.9941737
164,-94.91061534,29.22976985,five,25,1,Very Stiff,0,46.22675832,2.7112632,54.053945,3.1399489,1.040415,0.59166381,236.52196,44.36744,3.9941737
165,-94.91050179,29.22979809,five,25,1,Very Stiff,0,16.95365469,2.7112632,54.053945,3.1399489,1.040415,0.59166381,236.52196,44.36744,3.9941737
166,-94.91095666,29.23037793,five,25,1,Very Stiff,0,32.99270376,2.8308372,80.875132,3.1437321,1.0597921,0.64541023,232.51145,45.220712,3.963656
167,-94.91119913,29.23083064,four,30,1,Very Stiff,0,19.83376891,2.8155829,81,3.0972341,1.0493275,0.62246266,229.59674,44.353548,3.9594577
168,-94.91130758,29.23101804,four,30,1,Very Stiff,0,18.38816605,2.8155829,81,3.0972341,1.0493275,0.62246266,229.59674,44.353548,3.9594577
169,-94.91152446,29.23142427,four,30,1,Very Stiff,0,33.83172142,2.8155829,81,3.0972341,1.0493275,0.62246266,229.59674,44.353548,3.9594577
170,-94.91190593,29.23212682,four,30,1,Very Stiff,0,36.33898319,3.1886775,81,3.0327855,1.0693522,0.60184519,224.70016,47.566321,3.9610311
171,-94.91216742,29.23259513,four,30,1,Very Stiff,0,29.20443008,2.2655831,18.873489,5.7621278,0.86566856,0.64437101,185.79527,42.118337,3.9556389
172,-94.91242291,29.23304904,four,30,1,Very Stiff,0,55.44870638,2.2655831,18.873489,5.7621278,0.86566856,0.64437101,185.79527,42.118337,3.9556389
173,-94.91263047,29.23344482,four,30,1,Very Stiff,0,23.9062768,2.2655831,18.873489,5.7621278,0.86566856,0.64437101,185.79527,42.118337,3.9556389
174,-94.91228605,29.23310291,four,30,1,Very Stiff,0,7.646694379,2.2655831,18.873489,5.7621278,0.86566856,0.64437101,185.79527,42.118337,3.9556389
175,-94.91281003,29.23292293,four,30,1,Very Stiff,0,50.9041749,2.2655831,18.873489,5.7621278,0.86566856,0.64437101,185.79527,42.118337,3.9556389
176,-94.91333411,29.23275041,four,30,1,Very Stiff,0,55.33121526,1.8978516,13.921987,13.535511,0.78038117,0.68029658,95.094473,40.846902,3.9521208
177,-94.91380034,29.23254842,five,20,1,Very Stiff,0,38.63517839,2.5729485,33.361982,2.9428276,0.92040744,0.64649818,215.91635,43.45749,3.9558945
178,-94.91402537,29.2326771,five,20,1,Very Stiff,0,29.56475066,1.7385825,12.074132,14.04343,0.74671793,0.73653624,124.82486,40.509233,3.9378985
179,-94.91432937,29.23257151,five,20,1,Very Stiff,0,16.98340634,2.1075855,15.884208,9.7348019,0.82045881,0.74180433,153.47676,41.398446,3.9562129
180,-94.91485372,29.23272931,five,20,1,Very Stiff,0,0,1.7385825,12.074132,14.04343,0.74671793,0.73653624,124.82486,40.509233,3.9378985
181,-94.91492121,29.23285336,five,20,1,Very Stiff,0,0,1.7385825,12.074132,14.04343,0.74671793,0.73653624,124.82486,40.509233,3.9378985
