OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SOIL,AGE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
10,-94.8089769,29.28371394,four,40,1,Very Stiff,0,4.859425779,0.34409663,28.510617,0.62753767,0.11883471,0.066416337,19.45937,31.696305,1.3595435
11,-94.91827194,29.22275108,five,20,1,Very Stiff,0,45.44791898,1.8131563,16.059405,12.153045,0.6940802,0.44842919,67.298478,30.885091,3.5481687
12,-95.06629966,29.12499772,five,25,1,Very Stiff,0,31.43849358,0.87522661,10.886074,11.683368,0.48038357,0.54878814,117.89048,30.46426,2.7045009
13,-94.91849422,29.22300584,five,20,1,Very Stiff,0,26.43765561,1.8131563,16.059405,12.153045,0.6940802,0.44842919,67.298478,30.885091,3.5481687
14,-94.91874305,29.22329632,five,20,1,Very Stiff,0,46.98701481,1.8131563,16.059405,12.153045,0.6940802,0.44842919,67.298478,30.885091,3.5481687
15,-94.91911512,29.22371298,five,20,1,Very Stiff,0,39.27955518,1.5963356,13.434023,12.090293,0.63195084,0.40695298,76.788837,28.651159,3.5412685
16,-94.9194438,29.22400208,five,20,1,Very Stiff,0,51.98340141,1.5963356,13.434023,12.090293,0.63195084,0.40695298,76.788837,28.651159,3.5412685
17,-94.91983777,29.2243574,five,20,1,Very Stiff,0,41.56988265,1.6497335,15.568135,12.066917,0.63521895,0.38667746,89.43846,28.561875,3.530737
18,-94.92010483,29.22483518,five,20,1,Very Stiff,0,7.780913383,1.5021264,19.362099,12.082286,0.59502657,0.43940831,60.77731,27.556883,3.5295235
19,-94.91987187,29.22404684,five,20,1,Very Stiff,0,23.18732538,1.5963356,13.434023,12.090293,0.63195084,0.40695298,76.788837,28.651159,3.5412685
20,-94.92024275,29.22437733,five,20,1,Very Stiff,0,35.09606811,1.5021264,19.362099,12.082286,0.59502657,0.43940831,60.77731,27.556883,3.5295235
21,-94.9179311,29.22271882,five,20,1,Very Stiff,0,38.060045,2.1153431,56.223992,12.128212,0.74374224,0.38038545,96.81942,31.211782,3.558017
22,-94.91759134,29.22301469,five,20,1,Very Stiff,0,38.11014552,2.1153431,56.223992,12.128212,0.74374224,0.38038545,96.81942,31.211782,3.558017
23,-94.91725053,29.22330935,five,20,1,Very Stiff,0,32.73734392,2.1153431,56.223992,12.128212,0.74374224,0.38038545,96.81942,31.211782,3.558017
24,-94.92049862,29.22459034,five,20,1,Very Stiff,0,36.87906695,1.5021264,19.362099,12.082286,0.59502657,0.43940831,60.77731,27.556883,3.5295235
25,-94.91700785,29.22365621,five,20,1,Very Stiff,0,22.57077803,3.1651881,86,12.060535,0.82189977,0.48899544,85.169792,31.216968,3.5629602
26,-94.91725092,29.22383327,five,20,1,Very Stiff,0,14.67621187,2.3142581,85,12.079161,0.77402704,0.36452514,102.42889,31.215029,3.5506647
27,-94.9174267,29.2239761,five,20,1,Very Stiff,0,9.839807528,2.3142581,85,12.079161,0.77402704,0.36452514,102.42889,31.215029,3.5506647
28,-94.91724612,29.22412535,five,20,1,Very Stiff,0,4.57678337,2.3142581,85,12.079161,0.77402704,0.36452514,102.42889,31.215029,3.5506647
29,-94.91716518,29.22397526,five,20,1,Very Stiff,0,18.33065187,2.3142581,85,12.079161,0.77402704,0.36452514,102.42889,31.215029,3.5506647
30,-94.9185275,29.22364073,five,20,1,Very Stiff,0,23.94032171,1.5963356,13.434023,12.090293,0.63195084,0.40695298,76.788837,28.651159,3.5412685
31,-94.91831649,29.22372748,five,20,1,Very Stiff,0,11.79103153,1.5963356,13.434023,12.090293,0.63195084,0.40695298,76.788837,28.651159,3.5412685
32,-94.919238,29.22413629,five,20,1,Very Stiff,0,28.4875419,1.5963356,13.434023,12.090293,0.63195084,0.40695298,76.788837,28.651159,3.5412685
33,-94.91893442,29.22432618,five,20,1,Very Stiff,0,42.14890993,1.5963356,13.434023,12.090293,0.63195084,0.40695298,76.788837,28.651159,3.5412685
34,-94.91907637,29.22439814,five,20,1,Very Stiff,0,7.934475029,1.6497335,15.568135,12.066917,0.63521895,0.38667746,89.43846,28.561875,3.530737
35,-94.91876776,29.22458173,five,20,1,Very Stiff,0,7.907952374,2.3206709,58.816262,12.207466,0.74432426,0.41177774,87.273662,31.086342,3.5466857
36,-94.91862623,29.2245279,five,20,1,Very Stiff,0,43.03039978,2.3206709,58.816262,12.207466,0.74432426,0.41177774,87.273662,31.086342,3.5466857
37,-94.91846011,29.22479071,five,20,1,Very Stiff,0,8.594006149,2.3206709,58.816262,12.207466,0.74432426,0.41177774,87.273662,31.086342,3.5466857
38,-94.91830636,29.22471452,five,20,1,Very Stiff,0,37.32694088,2.3206709,58.816262,12.207466,0.74432426,0.41177774,87.273662,31.086342,3.5466857
39,-94.91811241,29.2248435,five,20,1,Very Stiff,0,10.84804678,2.3206709,58.816262,12.207466,0.74432426,0.41177774,87.273662,31.086342,3.5466857
40,-94.91996563,29.22476504,five,20,1,Very Stiff,0,26.4321707,1.6497335,15.568135,12.066917,0.63521895,0.38667746,89.43846,28.561875,3.530737
41,-94.91983723,29.22499962,five,20,1,Very Stiff,0,1.673028967,1.6497335,15.568135,12.066917,0.63521895,0.38667746,89.43846,28.561875,3.530737
42,-94.91980975,29.22486057,five,20,1,Very Stiff,0,36.13726853,1.6497335,15.568135,12.066917,0.63521895,0.38667746,89.43846,28.561875,3.530737
43,-94.91953486,29.22519026,five,20,1,Very Stiff,0,10.36555684,1.6497335,15.568135,12.066917,0.63521895,0.38667746,89.43846,28.561875,3.530737
44,-94.9193493,29.22513884,five,20,1,Very Stiff,0,53.08658084,1.6497335,15.568135,12.066917,0.63521895,0.38667746,89.43846,28.561875,3.530737
45,-94.91922669,29.22537846,five,20,1,Very Stiff,0,10.10180436,1.6874892,35.137723,12.027648,0.63211444,0.42213274,88.796682,28.158658,3.5219261
46,-94.91904582,29.22533751,five,20,1,Very Stiff,0,44.33915613,1.6874892,35.137723,12.027648,0.63211444,0.42213274,88.796682,28.158658,3.5219261
47,-94.91891989,29.22556768,five,20,1,Very Stiff,0,10.21104627,1.9774141,17.558829,12.30936,0.66592451,0.45569787,73.417354,29.79691,3.5345094
48,-94.91873708,29.22552273,five,20,1,Very Stiff,0,41.43485775,1.9774141,17.558829,12.30936,0.66592451,0.45569787,73.417354,29.79691,3.5345094
49,-94.91859202,29.22596149,five,20,1,Very Stiff,0,5.779367204,1.9774141,17.558829,12.30936,0.66592451,0.45569787,73.417354,29.79691,3.5345094
50,-94.91848885,29.22586727,five,20,1,Very Stiff,0,22.82911958,1.9774141,17.558829,12.30936,0.66592451,0.45569787,73.417354,29.79691,3.5345094
51,-94.91860307,29.22623882,five,20,1,Very Stiff,0,5.774362918,2.2265764,62.305129,12.205158,0.7202162,0.43491239,42.571173,30.664827,3.5098188
52,-94.91843836,29.22613136,five,20,1,Very Stiff,0,6.82751597,1.9774141,17.558829,12.30936,0.66592451,0.45569787,73.417354,29.79691,3.5345094
53,-94.91850076,29.22641383,five,20,1,Very Stiff,0,13.87896986,2.2265764,62.305129,12.205158,0.7202162,0.43491239,42.571173,30.664827,3.5098188
54,-94.91873109,29.22660722,five,20,1,Very Stiff,0,8.869664887,2.2265764,62.305129,12.205158,0.7202162,0.43491239,42.571173,30.664827,3.5098188
55,-94.91857285,29.22676713,five,20,1,Very Stiff,0,13.23658004,2.2265764,62.305129,12.205158,0.7202162,0.43491239,42.571173,30.664827,3.5098188
56,-94.92059037,29.22501607,five,20,1,Very Stiff,0,42.96321032,1.5021264,19.362099,12.082286,0.59502657,0.43940831,60.77731,27.556883,3.5295235
57,-94.92090132,29.22495006,five,20,1,Very Stiff,0,42.63893356,1.5021264,19.362099,12.082286,0.59502657,0.43940831,60.77731,27.556883,3.5295235
58,-94.92091004,29.22530557,five,20,1,Very Stiff,0,59.20469266,1.9261059,82,12.028911,0.64443681,0.49152308,65.568917,28.718496,3.5197089
59,-94.92073333,29.22543231,five,20,1,Very Stiff,0,37.00473042,1.9261059,82,12.028911,0.64443681,0.49152308,65.568917,28.718496,3.5197089
60,-94.92125992,29.2252725,five,20,1,Very Stiff,0,40.559385,1.6763492,66.520559,12.129124,0.60054493,0.59866682,59.81102,27.87006,3.5175615
61,-94.92091493,29.22547683,five,20,1,Very Stiff,0,10.14314838,1.9261059,82,12.028911,0.64443681,0.49152308,65.568917,28.718496,3.5197089
62,-94.92062082,29.22566291,five,20,1,Very Stiff,0,10.67172488,1.9261059,82,12.028911,0.64443681,0.49152308,65.568917,28.718496,3.5197089
63,-94.92042976,29.22561682,five,20,1,Very Stiff,0,45.20169206,1.9261059,82,12.028911,0.64443681,0.49152308,65.568917,28.718496,3.5197089
64,-94.92029842,29.22586463,five,20,1,Very Stiff,0,10.20169511,1.9261059,82,12.028911,0.64443681,0.49152308,65.568917,28.718496,3.5197089
65,-94.92011581,29.22580393,five,20,1,Very Stiff,0,36.94394313,1.9261059,82,12.028911,0.64443681,0.49152308,65.568917,28.718496,3.5197089
66,-94.91995156,29.22591497,five,20,1,Very Stiff,0,20.37423561,1.6874892,35.137723,12.027648,0.63211444,0.42213274,88.796682,28.158658,3.5219261
67,-94.91998218,29.22604234,five,20,1,Very Stiff,0,1.815495028,1.6874892,35.137723,12.027648,0.63211444,0.42213274,88.796682,28.158658,3.5219261
68,-94.91978396,29.22601375,five,20,1,Very Stiff,0,10.22393647,1.6874892,35.137723,12.027648,0.63211444,0.42213274,88.796682,28.158658,3.5219261
69,-94.91979177,29.2261668,five,20,1,Very Stiff,0,9.493584797,1.6874892,35.137723,12.027648,0.63211444,0.42213274,88.796682,28.158658,3.5219261
70,-94.91963753,29.22631184,five,20,1,Very Stiff,0,8.640867883,1.7086194,20.618525,12.263494,0.5719538,0.54533146,70.326651,27.747069,3.5098812
71,-94.92162559,29.22558522,five,20,1,Very Stiff,0,33.50855892,1.6763492,66.520559,12.129124,0.60054493,0.59866682,59.81102,27.87006,3.5175615
72,-94.92147094,29.22580421,five,20,1,Very Stiff,0,62.55495279,1.6763492,66.520559,12.129124,0.60054493,0.59866682,59.81102,27.87006,3.5175615
73,-94.92185824,29.22580301,five,20,1,Very Stiff,0,25.45198034,1.6763492,66.520559,12.129124,0.60054493,0.59866682,59.81102,27.87006,3.5175615
74,-94.92207996,29.22600268,five,20,1,Very Stiff,0,40.39131311,1.6763492,66.520559,12.129124,0.60054493,0.59866682,59.81102,27.87006,3.5175615
75,-94.92202703,29.22629233,five,20,1,Very Stiff,0,47.70676867,0.59316415,3.9684795,10.031074,0.25880278,0.32572497,102.86868,26.718561,2.9909783
76,-94.92232193,29.22666654,five,20,1,Very Stiff,0,27.42569309,0.31036961,1.7172196,4.2501672,0.14764324,0.16600366,35.566523,26.637171,1.6539208
77,-94.92257854,29.22656652,five,20,1,Very Stiff,0,33.63740173,0.31036961,1.7172196,4.2501672,0.14764324,0.16600366,35.566523,26.637171,1.6539208
78,-94.922679,29.22672986,five,20,1,Very Stiff,0,5.66400184,0.31036961,1.7172196,4.2501672,0.14764324,0.16600366,35.566523,26.637171,1.6539208
79,-94.92212772,29.22678674,five,20,1,Very Stiff,0,49.80779325,0.31036961,1.7172196,4.2501672,0.14764324,0.16600366,35.566523,26.637171,1.6539208
80,-94.92143125,29.22721624,five,20,1,Very Stiff,0,65.90385673,0.13894088,1.2050563,2.4293043,0.032365065,0.23219458,25.822128,26.417994,3.4489912
81,-94.92094918,29.22750947,five,20,1,Very Stiff,0,44.33990767,0.61693965,4.1552124,5.9288306,0.21599338,0.40310249,55.580912,26.800092,3.4746565
82,-94.92063833,29.22770331,five,20,1,Very Stiff,0,30.80766637,0.61693965,4.1552124,5.9288306,0.21599338,0.40310249,55.580912,26.800092,3.4746565
83,-94.92072633,29.22781376,five,20,1,Very Stiff,0,12.17356364,0.61693965,4.1552124,5.9288306,0.21599338,0.40310249,55.580912,26.800092,3.4746565
84,-94.92048664,29.22779405,five,20,1,Very Stiff,0,15.87122417,0.61693965,4.1552124,5.9288306,0.21599338,0.40310249,55.580912,26.800092,3.4746565
85,-94.92035451,29.22787584,five,20,1,Very Stiff,0,13.9999816,0.61693965,4.1552124,5.9288306,0.21599338,0.40310249,55.580912,26.800092,3.4746565
86,-94.9208551,29.22797326,five,20,1,Very Stiff,0,7.231464498,0.61693965,4.1552124,5.9288306,0.21599338,0.40310249,55.580912,26.800092,3.4746565
87,-94.92191328,29.22777762,five,20,1,Very Stiff,0,9.600069703,0.13894088,1.2050563,2.4293043,0.032365065,0.23219458,25.822128,26.417994,3.4489912
88,-94.92191634,29.22802516,five,20,1,Very Stiff,0,15.88692284,1.1275633,7.5177515,4.0886162,0.45084068,0.41300307,321.42017,27.578393,3.3484552
89,-94.92208441,29.22796865,five,20,1,Very Stiff,0,18.98939911,0.13894088,1.2050563,2.4293043,0.032365065,0.23219458,25.822128,26.417994,3.4489912
90,-94.92202825,29.22839616,five,20,1,Very Stiff,0,81.64476734,1.1275633,7.5177515,4.0886162,0.45084068,0.41300307,321.42017,27.578393,3.3484552
91,-94.921685,29.22844337,five,20,1,Very Stiff,0,60.53585331,1.1275633,7.5177515,4.0886162,0.45084068,0.41300307,321.42017,27.578393,3.3484552
92,-94.92150234,29.22834645,five,20,1,Very Stiff,0,10.2105191,1.1275633,7.5177515,4.0886162,0.45084068,0.41300307,321.42017,27.578393,3.3484552
93,-94.92112712,29.22852154,five,20,1,Very Stiff,0,31.15573467,1.1275633,7.5177515,4.0886162,0.45084068,0.41300307,321.42017,27.578393,3.3484552
94,-94.92303018,29.22803088,five,20,1,Very Stiff,0,76.32322097,0.86513384,6.4814746,4.2353244,0.4000811,0.4242322,330.64748,27.439665,3.3245128
95,-94.92031543,29.22801911,five,20,1,Very Stiff,0,15.51007941,0.83842188,6.1306925,3.0153408,0.33207903,0.4992897,248.06001,27.148189,3.4081118
96,-94.92027776,29.22775685,five,20,1,Very Stiff,0,25.27308495,0.61693965,4.1552124,5.9288306,0.21599338,0.40310249,55.580912,26.800092,3.4746565
97,-94.91990471,29.22729396,five,20,1,Very Stiff,0,27.47069899,1.6939701,19.005516,12.226335,0.49236513,0.49664893,91.766112,28.481506,3.4960472
98,-94.91978808,29.22736057,five,20,1,Very Stiff,0,26.98700833,1.6939701,19.005516,12.226335,0.49236513,0.49664893,91.766112,28.481506,3.4960472
99,-94.91966721,29.22727966,five,20,1,Very Stiff,0,6.760891302,1.6939701,19.005516,12.226335,0.49236513,0.49664893,91.766112,28.481506,3.4960472
100,-94.91954299,29.22751056,five,20,1,Very Stiff,0,13.70504019,1.6939701,19.005516,12.226335,0.49236513,0.49664893,91.766112,28.481506,3.4960472
101,-94.92016315,29.22829675,five,20,1,Very Stiff,0,10.11715853,0.83842188,6.1306925,3.0153408,0.33207903,0.4992897,248.06001,27.148189,3.4081118
102,-94.92025872,29.22843536,five,20,1,Very Stiff,0,11.12481696,0.83842188,6.1306925,3.0153408,0.33207903,0.4992897,248.06001,27.148189,3.4081118
103,-94.92036035,29.22862354,five,20,1,Very Stiff,0,5.746697871,0.83842188,6.1306925,3.0153408,0.33207903,0.4992897,248.06001,27.148189,3.4081118
104,-94.920079,29.22816866,five,20,1,Very Stiff,0,26.28262694,0.83842188,6.1306925,3.0153408,0.33207903,0.4992897,248.06001,27.148189,3.4081118
105,-94.91993016,29.22825093,five,20,1,Very Stiff,0,24.93255705,1.2529367,8.2205992,12.43251,0.49423209,0.71172967,227.03235,27.785723,3.462643
106,-94.91963312,29.22843852,five,20,1,Very Stiff,0,34.14087804,1.2529367,8.2205992,12.43251,0.49423209,0.71172967,227.03235,27.785723,3.462643
107,-94.91932017,29.22872346,five,20,1,Very Stiff,0,26.28007838,1.2529367,8.2205992,12.43251,0.49423209,0.71172967,227.03235,27.785723,3.462643
108,-94.91947479,29.22902028,five,20,1,Very Stiff,0,8.750766017,2.13548,18.534963,12.459263,0.74513181,0.94253397,327.91556,30.176116,3.4258997
109,-94.91922611,29.23040084,five,20,1,Very Stiff,0,51.62889048,1.9760103,20.577845,6.1826688,0.75823938,0.74497751,160.39934,29.155821,3.406113
110,-94.91981946,29.23016455,five,20,1,Very Stiff,0,73.35212331,1.9760103,20.577845,6.1826688,0.75823938,0.74497751,160.39934,29.155821,3.406113
111,-94.9205389,29.22988127,five,20,1,Very Stiff,0,43.60589755,2.3640856,22.666186,4.0486626,0.81922045,0.68713879,346.79261,30.493656,3.3797723
112,-94.92059989,29.22985967,five,20,1,Very Stiff,0,67.47919759,2.3640856,22.666186,4.0486626,0.81922045,0.68713879,346.79261,30.493656,3.3797723
113,-94.92174675,29.22946484,five,20,1,Very Stiff,0,115.4330759,1.5434977,14.433778,4.2178856,0.63332928,0.4394376,340.33973,27.985328,3.3500952
114,-94.92266605,29.2291315,five,20,1,Very Stiff,0,79.69881658,1.6793358,16.105177,4.2798542,0.68340836,0.48293853,342.08782,29.22739,3.3381072
115,-94.92317324,29.22893958,five,20,1,Very Stiff,0,59.4239834,1.9042518,21.733906,4.2420925,0.75688409,0.58523575,345.18288,29.699186,3.3421416
116,-94.92372962,29.22872982,five,20,1,Very Stiff,0,82.07154294,0.84126636,6.3981807,4.1755774,0.42676586,0.53521518,335.70822,27.896149,3.3453984
117,-94.92427434,29.22853147,five,20,1,Very Stiff,0,60.94666862,1.578102,14.362309,4.0831473,0.673118,0.66961867,342.55568,29.501567,3.3584
118,-94.92482045,29.22832104,five,20,1,Very Stiff,0,62.00162425,1.578102,14.362309,4.0831473,0.673118,0.66961867,342.55568,29.501567,3.3584
119,-94.92538407,29.22812246,five,20,1,Very Stiff,0,59.55317256,1.9112484,21.750702,4.065478,0.76806828,0.62618988,346.23249,29.542539,3.3538004
120,-94.92588637,29.22793311,five,20,1,Very Stiff,0,59.44933552,1.7621352,17.452096,4.0101195,0.71150255,0.61542973,347.67183,29.567878,3.3672814
121,-94.92644811,29.22772553,five,20,1,Very Stiff,0,62.06497531,1.8031885,18.642259,4.0629379,0.73999579,0.58434915,349.0776,29.627357,3.3574158
122,-94.92699722,29.22751648,five,20,1,Very Stiff,0,62.51452253,1.8031885,18.642259,4.0629379,0.73999579,0.58434915,349.0776,29.627357,3.3574158
123,-94.927567,29.22730485,five,20,1,Very Stiff,0,57.22468298,1.8031885,18.642259,4.0629379,0.73999579,0.58434915,349.0776,29.627357,3.3574158
124,-94.92802142,29.22712784,five,20,1,Very Stiff,0,53.97359934,1.8031885,18.642259,4.0629379,0.73999579,0.58434915,349.0776,29.627357,3.3574158
125,-94.92829409,29.22763431,five,20,1,Very Stiff,0,15.41920408,1.8951311,21.596303,4.0952289,0.78720569,0.55730699,350.87876,29.814495,3.3472347
126,-94.92778876,29.22668625,five,20,1,Very Stiff,0,26.36382525,1.6818212,15.601018,4.0673403,0.69478125,0.57122559,352.23233,29.63429,3.3601772
127,-94.92755572,29.22622583,five,20,1,Very Stiff,0,27.49494156,1.6818212,15.601018,4.0673403,0.69478125,0.57122559,352.23233,29.63429,3.3601772
128,-94.92730282,29.22576422,five,20,1,Very Stiff,0,28.04480513,1.4094522,11.351534,10.649928,0.61372065,0.63623982,23.858831,29.713004,3.3693896
129,-94.92705974,29.22530751,five,20,1,Very Stiff,0,27.0723602,1.4094522,11.351534,10.649928,0.61372065,0.63623982,23.858831,29.713004,3.3693896
130,-94.92682441,29.22485163,five,20,1,Very Stiff,0,23.50202633,1.4567923,12.583042,12.462342,0.61701201,0.61061554,34.561651,29.752447,3.3891786
131,-94.92664463,29.22450056,five,20,1,Very Stiff,0,13.64979717,1.4567923,12.583042,12.462342,0.61701201,0.61061554,34.561651,29.752447,3.3891786
132,-94.92339432,29.22789329,five,20,1,Very Stiff,0,22.50018245,0.57100855,3.7443322,3.242979,0.29928349,0.38414876,231.34131,28.247022,2.741078
133,-94.92336463,29.22818033,five,20,1,Very Stiff,0,22.7062281,0.84126636,6.3981807,4.1755774,0.42676586,0.53521518,335.70822,27.896149,3.3453984
134,-94.91623663,29.22527482,five,20,1,Very Stiff,0,31.71764056,1.7102881,16.316633,12.386832,0.6535896,0.47562154,81.599404,29.571231,3.5417022
135,-94.9163098,29.22538216,five,20,1,Very Stiff,0,35.93984654,1.7102881,16.316633,12.386832,0.6535896,0.47562154,81.599404,29.571231,3.5417022
136,-94.91642019,29.22519722,five,20,1,Very Stiff,0,20.2573228,1.9792451,35.037674,12.253804,0.68448906,0.44555425,89.627945,29.274649,3.5621066
137,-94.91646938,29.22528881,five,20,1,Very Stiff,0,8.922394542,1.7102881,16.316633,12.386832,0.6535896,0.47562154,81.599404,29.571231,3.5417022
138,-94.91659916,29.22512575,five,20,1,Very Stiff,0,9.999890748,1.9792451,35.037674,12.253804,0.68448906,0.44555425,89.627945,29.274649,3.5621066
139,-94.91671443,29.22615864,five,20,1,Very Stiff,0,58.02426914,1.7102881,16.316633,12.386832,0.6535896,0.47562154,81.599404,29.571231,3.5417022
140,-94.91688764,29.22610781,five,20,1,Very Stiff,0,20.42152676,1.7102881,16.316633,12.386832,0.6535896,0.47562154,81.599404,29.571231,3.5417022
141,-94.91707992,29.22602018,five,20,1,Very Stiff,0,29.0038217,1.9774141,17.558829,12.30936,0.66592451,0.45569787,73.417354,29.79691,3.5345094
142,-94.91735829,29.22611734,five,20,1,Very Stiff,0,2.797552158,1.9774141,17.558829,12.30936,0.66592451,0.45569787,73.417354,29.79691,3.5345094
143,-94.91740685,29.22597364,five,20,1,Very Stiff,0,21.05530758,1.9774141,17.558829,12.30936,0.66592451,0.45569787,73.417354,29.79691,3.5345094
144,-94.91716452,29.22699304,five,20,1,Very Stiff,0,61.04471396,2.2265764,62.305129,12.205158,0.7202162,0.43491239,42.571173,30.664827,3.5098188
145,-94.91734065,29.22691775,five,20,1,Very Stiff,0,23.24234676,2.2265764,62.305129,12.205158,0.7202162,0.43491239,42.571173,30.664827,3.5098188
146,-94.91758009,29.22710273,five,20,1,Very Stiff,0,13.40006484,2.6344423,75.364811,12.181312,0.76868569,0.45870189,46.775655,30.820195,3.5085978
147,-94.91761919,29.22789285,five,20,1,Very Stiff,0,43.0705142,2.6344423,75.364811,12.181312,0.76868569,0.45870189,46.775655,30.820195,3.5085978
148,-94.91792566,29.22844573,five,20,1,Very Stiff,0,26.76818977,2.1210345,53.524822,12.367503,0.71264887,0.55749493,52.094544,29.960311,3.5060562
149,-94.91809291,29.22874735,five,20,1,Very Stiff,0,19.20030146,2.1210345,53.524822,12.367503,0.71264887,0.55749493,52.094544,29.960311,3.5060562
150,-94.91826572,29.229037,five,20,1,Very Stiff,0,29.40738295,1.6506306,16.075079,12.591685,0.61837545,0.75594238,47.798074,28.196326,3.4916337
151,-94.91861028,29.22987794,five,20,1,Very Stiff,0,19.65757985,1.4293763,12.1486,12.688017,0.59776418,0.84405843,12.74995,27.719029,3.4578478
152,-94.90965769,29.22794666,five,25,1,Very Stiff,0,18.1724919,2.4760199,43.027211,12.107167,0.79730828,0.34316376,10.597783,31.248298,3.5823807
153,-94.90978857,29.22820873,five,25,1,Very Stiff,0,9.277097047,2.7488827,68.624449,11.898643,0.790846,0.37144303,10.05247,31.251463,3.5713021
154,-94.90982159,29.22826272,five,25,1,Very Stiff,0,3.339026234,2.7488827,68.624449,11.898643,0.790846,0.37144303,10.05247,31.251463,3.5713021
155,-94.90984763,29.22831706,five,25,1,Very Stiff,0,6.517479134,2.7488827,68.624449,11.898643,0.790846,0.37144303,10.05247,31.251463,3.5713021
156,-94.90971328,29.22829732,five,25,1,Very Stiff,0,3.968516354,2.7488827,68.624449,11.898643,0.790846,0.37144303,10.05247,31.251463,3.5713021
157,-94.90978368,29.22841043,five,25,1,Very Stiff,0,7.56666797,2.7488827,68.624449,11.898643,0.790846,0.37144303,10.05247,31.251463,3.5713021
158,-94.90981492,29.22850238,five,25,1,Very Stiff,0,3.598151616,2.7488827,68.624449,11.898643,0.790846,0.37144303,10.05247,31.251463,3.5713021
159,-94.90993695,29.22846841,five,25,1,Very Stiff,0,14.0036432,2.279921,34.013141,10.856878,0.77799946,0.3508337,23.963504,31.249102,3.5628315
160,-94.91001931,29.22889517,five,25,1,Very Stiff,0,8.708753286,2.279921,34.013141,10.856878,0.77799946,0.3508337,23.963504,31.249102,3.5628315
161,-94.91009512,29.2287874,five,25,1,Very Stiff,0,23.91370313,2.279921,34.013141,10.856878,0.77799946,0.3508337,23.963504,31.249102,3.5628315
162,-94.91035945,29.22928382,five,25,1,Very Stiff,0,29.42762252,2.279921,34.013141,10.856878,0.77799946,0.3508337,23.963504,31.249102,3.5628315
163,-94.91017307,29.22919952,five,25,1,Very Stiff,0,8.708753286,2.279921,34.013141,10.856878,0.77799946,0.3508337,23.963504,31.249102,3.5628315
164,-94.91061534,29.22976985,five,25,1,Very Stiff,0,46.22675832,2.279921,34.013141,10.856878,0.77799946,0.3508337,23.963504,31.249102,3.5628315
165,-94.91050179,29.22979809,five,25,1,Very Stiff,0,16.95365469,2.279921,34.013141,10.856878,0.77799946,0.3508337,23.963504,31.249102,3.5628315
166,-94.91095666,29.23037793,five,25,1,Very Stiff,0,32.99270376,2.4163543,80.546215,4.0721427,0.83803358,0.40467531,32.088798,31.250027,3.5491733
167,-94.91119913,29.23083064,four,30,1,Very Stiff,0,19.83376891,2.3975335,88.10885,2.9200427,0.86148972,0.41352623,36.632344,31.253225,3.5414083
168,-94.91130758,29.23101804,four,30,1,Very Stiff,0,18.38816605,2.3975335,88.10885,2.9200427,0.86148972,0.41352623,36.632344,31.253225,3.5414083
169,-94.91152446,29.23142427,four,30,1,Very Stiff,0,33.83172142,2.3975335,88.10885,2.9200427,0.86148972,0.41352623,36.632344,31.253225,3.5414083
170,-94.91190593,29.23212682,four,30,1,Very Stiff,0,36.33898319,2.7620192,89,2.931948,0.87805157,0.419864,43.841282,31.256424,3.5343727
171,-94.91216742,29.23259513,four,30,1,Very Stiff,0,29.20443008,1.8252613,19.006881,12.397166,0.67912023,0.4291308,58.408589,29.549829,3.5153172
172,-94.91242291,29.23304904,four,30,1,Very Stiff,0,55.44870638,1.8252613,19.006881,12.397166,0.67912023,0.4291308,58.408589,29.549829,3.5153172
173,-94.91263047,29.23344482,four,30,1,Very Stiff,0,23.9062768,1.8252613,19.006881,12.397166,0.67912023,0.4291308,58.408589,29.549829,3.5153172
174,-94.91228605,29.23310291,four,30,1,Very Stiff,0,7.646694379,1.8252613,19.006881,12.397166,0.67912023,0.4291308,58.408589,29.549829,3.5153172
175,-94.91281003,29.23292293,four,30,1,Very Stiff,0,50.9041749,1.8252613,19.006881,12.397166,0.67912023,0.4291308,58.408589,29.549829,3.5153172
176,-94.91333411,29.23275041,four,30,1,Very Stiff,0,55.33121526,1.4513763,12.020922,12.570202,0.59540132,0.47990254,61.934713,27.353093,3.5056456
177,-94.91380034,29.23254842,five,20,1,Very Stiff,0,38.63517839,2.1397566,36.762989,10.249845,0.75931716,0.43552533,58.323517,29.674621,3.5227026
178,-94.91402537,29.2326771,five,20,1,Very Stiff,0,29.56475066,1.284991,11,12.615394,0.54223026,0.52558537,42.906977,27.144536,3.4843071
179,-94.91432937,29.23257151,five,20,1,Very Stiff,0,16.98340634,1.6638073,16.018196,12.560875,0.64287174,0.49088315,62.111683,28.067711,3.5124347
180,-94.91485372,29.23272931,five,20,1,Very Stiff,0,0,1.284991,11,12.615394,0.54223026,0.52558537,42.906977,27.144536,3.4843071
181,-94.91492121,29.23285336,five,20,1,Very Stiff,0,0,1.284991,11,12.615394,0.54223026,0.52558537,42.906977,27.144536,3.4843071
182,-94.91500237,29.23302341,five,20,1,Very Stiff,0,0,1.2287103,9.6835569,11.285765,0.53247413,0.53030079,65.059744,27.287825,3.4541455
