OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
10617,-94.83601307,29.29318547,3,177.7382189,4.2633084,80,3.4278447,1.3489511,0.60264269,133.99205,41.361215,5.2831124
10618,-94.83403375,29.29405196,3,188.6505052,4.5675413,80,3.4457857,1.3055584,0.65040724,168.14579,42.482088,5.285172
10619,-94.83428373,29.29414675,3,172.0855514,4.5675413,80,3.4457857,1.3055584,0.65040724,168.14579,42.482088,5.285172
10620,-94.83293372,29.29450869,3,157.3947244,4.604393,80,3.4867301,1.1966541,0.63905284,194.55339,42.224982,5.284366
10621,-94.83253969,29.29444454,3,159.6189557,4.5611609,79.874949,3.5121377,1.1655582,0.63976729,189.93699,41.541292,5.2830239
10622,-94.83146588,29.29487288,3,162.0374028,4.4550993,79.933029,3.5199202,1.0866358,0.62743517,187.13628,41.220301,5.2811096
10623,-94.83117613,29.29482077,3,163.9333705,4.4550993,79.933029,3.5199202,1.0866358,0.62743517,187.13628,41.220301,5.2811096
10624,-94.83003279,29.29528021,3,86.46999453,4.6181491,80,3.5218159,1.3537049,0.67238277,180.86832,42.587193,5.285225
10625,-94.82960485,29.29524841,3,172.2859965,4.3300365,80,3.4923499,1.3079777,0.65403992,182.36063,48.651283,5.2800766
10626,-94.83014402,29.29562435,3,62.11918689,4.6181491,80,3.5218159,1.3537049,0.67238277,180.86832,42.587193,5.285225
10627,-94.82809169,29.29562205,3,115.0497328,4.4050486,79.893462,3.4466358,1.3187444,0.57029436,184.16535,48.652395,5.2727964
10628,-94.82914692,29.2959321,3,105.0271209,4.648708,80,3.5478767,1.4712229,0.6889821,175.66939,45.438383,5.2890772
10629,-94.82826385,29.29618074,3,89.36546633,4.4050486,79.893462,3.4466358,1.4614878,0.57029436,184.16535,48.652395,5.2727964
12555,-94.8244577,29.29655075,3,131.9019405,3.2121186,45.612862,3.3317427,1.3906423,0.39164021,165.86604,48.659697,5.2412488
13763,-94.86584703,29.28789556,3,229.4393054,3.6005322,43.363021,4.967642,1.2320677,0.74245504,208.28393,42.660005,5.3787448
13764,-94.8658908,29.28802489,3,97.14598452,3.6005322,43.363021,4.967642,1.2320677,0.74245504,208.28393,42.660005,5.3787448
16036,-94.85216329,29.28954805,3,0,3.8252709,78.942927,4.0160847,1.3551075,0.66307916,160.58378,43.536749,5.3276304
16037,-94.8521136,29.28940411,3,0,3.9902403,79.199344,3.8770635,1.3577532,0.59838234,189.71986,43.972811,5.3172158
