OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
10606,-94.84339818,29.29117968,3,165.6412136,2.3400822,16.397127,4.8609535,0.95347049,0.71789267,248.52591,43.41811,4.6681639
10607,-94.84341705,29.29131041,3,165.1569208,3.8332834,63.021349,3.8051745,1.2741282,0.62921293,240.73136,47.081229,4.6823261
10608,-94.84191052,29.29149285,3,166.8046231,3.1132384,69.570112,3.548186,1.1801208,0.32675027,240.16005,46.977937,4.6905476
10609,-94.84194109,29.29161689,3,165.5064022,3.1132384,69.570112,3.548186,1.1801208,0.32675027,240.16005,46.977937,4.6905476
10610,-94.84041175,29.29188505,3,167.9034833,2.6481103,38.776726,3.4146306,1.040303,0.31848519,236.40364,43.357358,4.6893576
10611,-94.84045387,29.29201255,3,166.2076262,2.6481103,38.776726,3.4146306,1.040303,0.31848519,236.40364,43.357358,4.6893576
10612,-94.83890451,29.29225647,3,167.3452235,3.7626956,80,3.1003976,1.2610648,0.4850712,227.71514,48.102414,4.694761
10613,-94.83896547,29.29239305,3,166.9882378,3.9788056,80,3.1404911,1.3046139,0.44933911,228.3632,48.086597,4.694202
10614,-94.83741576,29.29266306,3,166.9468653,3.7283634,79.132162,3.1219144,1.2400547,0.54954027,228.58379,47.900126,4.697401
10615,-94.83746431,29.29280691,3,164.9132396,3.7283634,79.132162,3.1219144,1.2400547,0.54954027,228.58379,47.900126,4.697401
10616,-94.8359157,29.29306317,3,188.9856645,3.6384023,79,3.2024007,1.2055304,0.63107143,230.78658,47.693612,4.7025181
10617,-94.83601307,29.29318547,3,177.7382189,3.6927059,79,3.2026763,1.2260712,0.62668963,224.91914,48.113922,4.7125101
10618,-94.83403375,29.29405196,3,188.6505052,4.0164336,79,3.2394783,1.1905672,0.63875952,216.08036,48.126646,4.7340643
10619,-94.83428373,29.29414675,3,172.0855514,4.0164336,79,3.2394783,1.1905672,0.63875952,216.08036,48.126646,4.7340643
10620,-94.83293372,29.29450869,3,157.3947244,4.0633299,79,3.2014477,1.1704201,0.61636286,217.28056,47.476889,4.7433029
10621,-94.83253969,29.29444454,3,159.6189557,4.0293506,79,3.2345211,1.1624154,0.61726179,220.08754,45.201467,4.7512136
10622,-94.83146588,29.29487288,3,162.0374028,3.9309434,79,3.3014237,1.2097734,0.60221081,225.85935,46.421917,4.7569537
10623,-94.83117613,29.29482077,3,163.9333705,3.9309434,79,3.3014237,1.2097734,0.60221081,225.85935,46.421917,4.7569537
10624,-94.83003279,29.29528021,3,86.46999453,4.0994487,79,3.3575725,1.2304496,0.67736857,223.48597,47.306387,4.7665245
10625,-94.82960485,29.29524841,3,172.2859965,3.8225724,79,3.4381014,1.2428518,0.63815157,229.74437,48.194241,4.7726125
10626,-94.83014402,29.29562435,3,62.11918689,4.0994487,79,3.3575725,1.2304496,0.67736857,223.48597,47.306387,4.7665245
10627,-94.82809169,29.29562205,3,115.0497328,3.911407,79,3.4396726,1.25403,0.57839615,233.66283,47.403186,4.7791543
10628,-94.82914692,29.2959321,3,105.0271209,4.1365796,79,3.4528458,1.2540893,0.72471278,221.79386,46.742583,4.7769489
10629,-94.82826385,29.29618074,3,89.36546633,3.911407,79,3.4396726,1.25403,0.57839615,233.66283,47.403186,4.7791543
12555,-94.8244577,29.29655075,3,131.9019405,2.7655875,43.526166,3.2479396,1.0342058,0.37623827,238.81186,37.642354,4.7947177
13763,-94.86584703,29.28789556,3,229.4393054,2.8752083,13.671858,5.2180657,1.1192747,0.78172746,259.91456,47.328669,4.6534209
13764,-94.8658908,29.28802489,3,97.14598452,2.8752083,13.671858,5.2180657,1.1192747,0.78172746,259.91456,47.328669,4.6534209
16036,-94.85216329,29.28954805,3,0,3.1387468,78.33258,3.3758795,1.1339358,0.76478384,225.94147,47.957236,4.6411062
16037,-94.8521136,29.28940411,3,0,3.3218409,79,3.4476339,1.182666,0.69520057,229.75958,47.983344,4.6488165
