"guid","LS_0","LS_1","LS_2","DS_0","DS_1","DS_2","DS_3","haz_expose"
"f2e6b74c-c81c-4e8c-91e5-7aa306359678","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"60ae0eec-8e8f-400a-86fd-8551a84bce04","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"652dc746-fbfd-4fea-81ee-ee38ade29da7","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b4fbbf18-b51a-46be-80e6-b6320a5a25a0","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"c9de39b1-03b3-4e07-acbf-51b2c150f9ce","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"170110c6-6d7b-4e6a-bd36-e594a8f99e82","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"77a01b5f-b802-4dbb-a11f-7a7b6b2f3c5b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"08c01081-2fde-498f-9085-aae49f9ca4f8","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"c75eaec8-984d-4e5d-9840-7cdaada48910","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4b986107-8c3e-424d-a053-73fd6f2ef090","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"bd3b9ead-88d6-4590-97bf-b4041ab26a74","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"9ed1d438-b6bd-4da0-ab9e-f91996f7497d","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"c347d05f-3ebc-4510-b8f3-5fd3d184e4dc","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d2cb0c23-bd9a-4254-ad64-468a4025671e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"2e5f870e-86fd-43a3-92e5-d9916a71f686","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"70134143-7c8c-4dac-9174-41c4c2ea30bc","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7892dba9-02f3-412b-9141-80b3e3ca4277","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"971a1540-bc48-44f0-a196-773e73ef9ef9","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"69b3eabb-4301-47c0-afb3-749d1fae8289","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4948579a-5a2d-4060-aaab-1cb49ed05154","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"fe3621a5-c9f6-4b08-9a9f-53bfa493b6e0","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f30dd50c-f072-4f14-859f-8e1a502a7366","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7bb1cc98-5b22-4cc1-b794-455543b3cd6d","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"f9f82e80-c007-4d3a-9a45-d98897bd4ac5","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"10fa7e91-8ae1-4f8e-abd1-4ada3ea83dd6","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e03a656f-6967-4934-b09d-a20b4b571eb2","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0594d87d-a7f1-4ff3-9d66-61f84eb78c8e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"9f9ae7c7-83e8-4662-a1ad-d898e7829bed","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7d075f06-29c2-4aba-bfd2-f9c3fc1eb6c8","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"81ebb52b-a04b-4551-852b-041ef47fcddc","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0518aa8c-8ca4-4445-9912-0c6683098e93","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"3ea49a13-d0db-498b-8dba-78aca503bfac","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"3201977e-7419-4486-ba07-05f985a506bc","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"af2dccb4-6994-4b95-8a5b-33633d5d0ed9","1.5e-09","0.0","0.0","0.9999999985","0","0","1.5E-9","yes"
"6c1eab74-a7ad-4652-b3c2-d0797a42ed1c","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4574b933-a66e-48a3-b39e-8ce862afaf08","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"13961934-daca-4aee-9439-806f174fb1c4","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4e65db36-6789-4f2d-9cb6-0397a28c17fd","1.9e-09","0.0","0.0","0.9999999981","0","0","1.9E-9","yes"
"2cb7b14d-14ed-42e5-bf95-86abbbb36a98","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"397ee0da-1214-464f-98ce-e206a1e8e38c","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f8199fed-194f-4d99-85cd-63b9c61b9e19","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"8aae591c-73a2-4e87-9523-8437d402e72a","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0568ba68-f814-4e8d-b585-50bb69ba1e42","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"30f62350-3296-40d9-bf35-d09440b3adde","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1d980e63-9e5f-4beb-b9f8-b54bdbe256ed","2.39e-08","0.0","0.0","0.9999999761","0","0","2.39E-8","yes"
"0e406324-7795-4bd4-9423-32dbe5fe1b35","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f6ec11f1-2625-49d4-9d79-4ad154a870ab","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"bb680ee4-c717-4022-9ffb-4e51bf6627d8","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"8fa3997b-49f4-4881-a652-bb39aca1bef5","3e-10","0.0","0.0","0.9999999997","0","0","3E-10","yes"
"88e86831-3d11-478a-a7f2-85e7a0cd2448","3e-10","0.0","0.0","0.9999999997","0","0","3E-10","yes"
"6f9cd774-071f-4c31-8a68-51d908b9e79d","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"14bee8ea-e3ed-4b3f-b190-375c872db29e","5.6e-09","0.0","0.0","0.9999999944","0","0","5.6E-9","yes"
"0b773483-af29-4ebf-9181-536ee2f7ad9b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"013c366c-43b8-4be1-ada2-fc38b9503c6d","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"81ff31cb-35f1-45d7-9334-34e77416df4b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"3b480f4a-3601-4296-8694-f781ab3994c7","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0082056d-2e84-427e-aa2a-9b3fa2976729","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e183f1b5-42aa-40bc-a9d1-2d454ab1d925","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f54a50ef-0290-4db1-9b2b-092aadb314c4","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"5adb74a5-d3be-4404-a2f7-e77669b4e188","1.5e-09","0.0","0.0","0.9999999985","0","0","1.5E-9","yes"
"06b66767-056f-475b-8fb9-a8da6733d9b0","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"ccced774-b701-4461-9a2d-21a80ed309f6","1.7e-09","0.0","0.0","0.9999999983","0","0","1.7E-9","yes"
"62cf64b0-5510-4d8c-baf2-0092dde49f55","3.5e-09","0.0","0.0","0.9999999965","0","0","3.5E-9","yes"
"381895b4-7dc7-4493-9beb-1547304c823d","3e-10","0.0","0.0","0.9999999997","0","0","3E-10","yes"
"40b53427-f4a6-4304-a01d-2e8a0ee339c7","2.24e-08","0.0","0.0","0.9999999776","0","0","2.24E-8","yes"
"68f08456-ef86-4fc8-beca-be7c1ceef8c6","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"62e7f39e-19ec-4fb8-a56c-dc4046f3fd12","6.94e-08","0.0","0.0","0.9999999306","0","0","6.94E-8","yes"
"00498be1-bb70-45d3-8e41-69b5eb400a6a","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"68c5c83f-d5ce-4b33-9186-8ff99871dc01","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e32eab91-4ab1-4136-bac8-ad14c04a53f5","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"3f480c4c-b5d0-434b-b3c5-4ec89874b347","3.81e-08","0.0","0.0","0.9999999619","0","0","3.81E-8","yes"
"73cf2aa4-3420-4923-9b67-befe5aae0fd0","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"bc7430e7-041f-49db-b5cd-ec7db920c685","2.08e-08","0.0","0.0","0.9999999792","0","0","2.08E-8","yes"
"1cc3a16d-85a9-4305-98d6-9c9d573a783a","4e-10","0.0","0.0","0.9999999996","0","0","4E-10","yes"
"b43c74d7-fdd1-4064-8f02-17a81c4c2fb6","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1d168cfc-c0f4-4f2b-90ba-8dbf2dc0b90a","4e-10","0.0","0.0","0.9999999996","0","0","4E-10","yes"
"0f0d1775-4f43-44b5-9dcb-c7ff14fd3c98","4e-10","0.0","0.0","0.9999999996","0","0","4E-10","yes"
"d408530e-5c77-4bfe-b38b-a6d19e90b706","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1335ee84-7a2b-4381-8ba5-29fa43e69301","7.37e-08","0.0","0.0","0.9999999263","0","0","7.37E-8","yes"
"b21c9414-ea1f-4fdb-bdb5-a2011bf144d7","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"ece7889c-a76f-4707-9891-8a993fd940cc","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"3e6c3797-8fcf-4403-8474-c5e6a90082bc","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"20aa7b0f-356a-47d4-86e1-9ca975438b23","1.7768e-06","0.0","0.0","0.9999982232","0","0","0.0000017768","yes"
"fd499d4c-cc63-44f2-9ab3-80a887d7dca9","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d07a8329-2f38-4e90-a82f-041877377a87","2.137e-07","0.0","0.0","0.9999997863","0","0","2.137E-7","yes"
"ae331639-aaec-48ee-acd1-f854dff4fcc8","1.09e-08","0.0","0.0","0.9999999891","0","0","1.09E-8","yes"
"36c04454-d5f1-4879-a3b8-4e63a5f48788","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"47193e01-f26b-464d-96c7-86cc4d5f89ff","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"bac0274a-89a7-436b-a096-f27b3d5642c8","2.292e-07","0.0","0.0","0.9999997708","0","0","2.292E-7","yes"
"32ce0cf1-4f0b-42be-943b-37a09390d3bd","2.284e-07","0.0","0.0","0.9999997716","0","0","2.284E-7","yes"
"4e10455b-daf3-44e2-9d61-e2e00cd6026e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4bdeb81f-5a71-4b2f-a6cb-2f7d866d3a07","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7f6bcf73-beef-42da-a781-f4e706a5a6c0","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"ff9774b0-a547-45c0-8703-b00edb724385","1.218e-07","0.0","0.0","0.9999998782","0","0","1.218E-7","yes"
"c1fb209e-faf8-4491-9ad1-3edac9bc527e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"c35ba235-5a2e-487f-827d-fb9b52a965ed","8.1e-09","0.0","0.0","0.9999999919","0","0","8.1E-9","yes"
"4931ba0b-7d96-41c1-9306-8b6aaf33ad39","8.1e-09","0.0","0.0","0.9999999919","0","0","8.1E-9","yes"
"d05324e4-744b-48f9-b2eb-d9a49ae127a4","8e-08","0.0","0.0","0.99999992","0","0","8E-8","yes"
"e18338b9-3664-472f-844f-4e36f4eaa3a5","0.0340528134","0.0","0.0","0.9659471866","0","0","0.0340528134","yes"
"c136d2b0-c453-40a2-94b1-9d8923400095","8e-10","0.0","0.0","0.9999999992","0","0","8E-10","yes"
"7619f801-2825-4773-b44e-a8a79b0c09d8","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b422579a-34be-4011-89ad-0aadcb3b5516","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7f76318a-1b85-463d-aacf-83dfc61c7d8c","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"297e511e-b7ff-4c2a-aa90-2d7c9864276e","8.22e-08","0.0","0.0","0.9999999178","0","0","8.22E-8","yes"
"3a3876a2-9005-49a7-ae3d-59854ccc929d","7.9e-09","0.0","0.0","0.9999999921","0","0","7.9E-9","yes"
"a31d7591-c946-46b5-bbf0-f10cfd379ddc","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"6e64cd63-9960-4469-adeb-1f15d5b1d1c1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b8109e70-4baa-4a2b-bff0-5a99ee180dbb","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7030131f-7ba3-4b67-8ac8-40dab5ad525e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"78325835-f3f3-43e8-a7f0-f88ceb759ee7","1.5e-09","0.0","0.0","0.9999999985","0","0","1.5E-9","yes"
"720d8f7d-8bc4-4913-90bd-c5d9870fd2e1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d1c62b72-fb7f-473e-acb1-af9bbf6ee0bf","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"ad1827e3-7d1c-4c2e-a002-fe57f3cccfe9","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f231d309-e6eb-4a93-a4bd-7a99ddf42105","8e-10","0.0","0.0","0.9999999992","0","0","8E-10","yes"
"80cc97a9-b639-472e-8a0d-207976074be4","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"bfe4e04a-3ae8-420e-968d-cd3db84c4197","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"bebf417b-892d-4b7e-9833-5e2e01a20eef","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"68ec9c11-4cf5-488a-b238-3cc9a54c8084","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"42fe2a3e-3560-4c3b-8721-d54cdbd0c22c","4.6e-08","0.0","0.0","0.999999954","0","0","4.6E-8","yes"
"118b33c0-8bb4-4c40-94a9-42fa2a051e12","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"cc444ba6-9b4a-453c-89b3-c77781d77a21","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"bb7c90ac-d8ba-4745-bc37-0101dcf338e1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b82520da-610e-4294-b102-3e336548d08b","7.23e-08","0.0","0.0","0.9999999277","0","0","7.23E-8","yes"
"5e652d6a-f137-4712-a7ef-4cf797aae7f8","2.6e-09","0.0","0.0","0.9999999974","0","0","2.6E-9","yes"
"4b296fa1-4866-417f-b00a-63cab61b435b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"fc3eb589-de5d-4dce-8185-0369028c6855","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4d32df3d-bf0d-4388-bad4-4ed901fec542","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"84b2ef8a-6d55-47e8-be51-17bfb35ded07","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"fbab7563-4b8c-4c08-820a-c560cc0d0f9e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b5ae89c7-0d68-4eec-83ba-5eb85f39394e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"6ba4acbb-2813-4ecd-9863-799aff232f87","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"fc7cfecd-1651-46aa-9173-23c326a6aa39","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"30b548d3-7c30-42aa-808a-562a798c0ce5","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"337b6d36-dc3c-4f23-846f-0f9ef1ac0501","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4a86f120-58df-4ed3-947a-319d97d19920","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b964ba17-eeee-48a1-8f0d-52c6735b625e","2e-09","0.0","0.0","0.999999998","0","0","2E-9","yes"
"992e731d-2224-4c99-8c5b-2a62dfc30f87","2e-09","0.0","0.0","0.999999998","0","0","2E-9","yes"
"6a362202-30ba-4747-9a4e-f511c1583a8a","3.6e-09","0.0","0.0","0.9999999964","0","0","3.6E-9","yes"
"90107c87-be3f-48f4-ae9b-f8562ce4c948","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4c222b84-7a22-4f9e-a00e-a39a8683c50d","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"5edbbd25-2a12-48f5-8564-dd5cc33033eb","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"dede5c43-fc7d-443a-a996-d1356044f181","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0ac1f657-4c47-41b4-b1e5-02c4af5e4611","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d28214a4-a422-455d-875b-f67eff403a5b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"487b90d8-d275-4c9b-be26-e171a4cb6131","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"c603a4ad-6ebb-4c83-aa83-dc4da2aaefe7","0.0043309808","0.0","0.0","0.9956690192","0","0","0.0043309808","yes"
"3ad3360a-8e99-4743-8b6d-fec451ce1df7","2e-10","0.0","0.0","0.9999999998","0","0","2E-10","yes"
"2f77e411-c651-4e57-8c54-27a22bc111e9","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"fab21756-3039-42b5-bd80-cdd461df64fa","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"3e29bb89-d974-4846-91c9-48f05ca5d433","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"6fd450b0-484b-4320-a73d-d4971762c957","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7bf1ce2d-3b24-4bcd-8267-af53aa8b0c44","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"a26a4287-57ab-46e3-b5f3-7ce2e7b271e0","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"76dc5b71-6397-409f-aa1a-5e2f5ae5c4d5","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"395804dd-de96-4da4-8e50-f9a31d4f7a07","0.0029502193","0.0","0.0","0.9970497807","0","0","0.0029502193","yes"
"bbaca0e3-870c-48e6-8030-1f56da4098bf","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"5fd2dd47-f7e3-48b8-a91b-8db85c2231e6","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"fdd742ef-f008-4fd6-b682-99e49d75b714","1e-10","0.0","0.0","0.9999999999","0","0","1E-10","yes"
"507d65d6-b22b-45de-9721-ece319167e62","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d99c7d41-c694-4c8d-9dfc-23c0933bcc54","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7a277a76-804a-427f-83d6-3d7416da0a0f","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"2355a39f-29b5-4372-9b1a-16e4d358ddcd","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"4d8f1d5f-3799-434f-911d-7b6f739da5b3","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d5ea52b1-03ab-4a91-9a77-3ff1a4526d13","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"da191c6d-525f-40bf-aee8-69b4e477e7cb","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"9538fec0-d6c4-4a34-af0b-9fc4656b3906","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1ba6a9b9-fe06-4355-b56d-2e85247dda90","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"a969bb35-4ea3-42e3-a952-489c7da76d4b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0ca0b39b-f44c-43d9-9d18-50fb5cc50a64","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"99599bfd-65d5-4845-9f58-a6ae59d749ba","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"aad45a2e-044c-4133-9830-3eec61daa53c","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"47526d0c-0304-4eaf-9687-26b262f78d77","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f132bcbc-e326-4045-bb41-355e8811da8a","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"939627d3-fec4-4f17-a246-93b538e305ae","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"5fbd8896-b738-4836-ab69-33bf81a7f27f","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"20493192-ab7f-4bed-9109-4d7be15fd7c3","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"8f144d71-fcda-4901-9fc0-ef5550f64c36","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b258aa8b-06ae-401e-8b4c-83c31ca81f17","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d3753172-e0b5-459e-823e-79f1fd866063","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d717ae2d-0682-4587-884d-d1133b08d793","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1006207b-f3f0-4bbc-b2b8-2b40734ce93c","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"a3f87188-4c45-4d1e-ac13-4ebe000cd2cb","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"07d8610a-6db7-4b23-8052-56181679094e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"de31a1d9-4146-4c9c-83a1-b8f8da113e99","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f3292b5c-f055-4460-8ccc-f80e6448933a","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e16e2060-027d-4a68-871b-21c91165a4d4","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7a9236ef-977f-4b02-8bfe-2f9669e2d4dd","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"56f6f7a9-3d52-4dfa-8d2f-cd90d2e1d52b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1795fada-c0c1-4b76-8e51-ac6a938b3eaf","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"44e6579c-bee8-4711-b1b2-b36146251481","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0228ce22-bd6f-46b3-8461-bbdcb4d912d2","1.959e-07","0.0","0.0","0.9999998041","0","0","1.959E-7","yes"
"02b52c10-2b9f-440f-820a-ebc6089e5b0d","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"feb657d1-9403-46a4-8d9c-37fd648505d7","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f28f50bc-b4ad-431f-8461-093858021730","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7fdf3557-4ad4-4d4e-8654-3e8e7617d744","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"1ae1ea49-c315-4937-b0c8-5a429cd6815b","0.0382173845","0.0","0.0","0.9617826155","0","0","0.0382173845","yes"
"dc11d443-e54f-4882-9a19-4bba32a76600","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"9d53ca4c-af4e-4175-af70-d7ce90bb83a8","1.744e-07","0.0","0.0","0.9999998256","0","0","1.744E-7","yes"
"10b60a15-cd42-4a4f-809e-2bcc7301a646","1.789e-07","0.0","0.0","0.9999998211","0","0","1.789E-7","yes"
"4f77b275-d811-4f69-aa99-36bacfdb443c","0.0382173845","0.0","0.0","0.9617826155","0","0","0.0382173845","yes"
"ab7dcfc2-ca5f-4998-b48a-a545d9d7c0a5","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"da44abc9-cc7a-4df6-8b8b-3f32a88e9596","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0526a381-a478-4e7e-8ad1-75eb65e8a8d5","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d6d65ff2-a4a1-4f6e-8bde-c13ef30c2d62","3.644e-07","0.0","0.0","0.9999996356","0","0","3.644E-7","yes"
"780e4897-1484-488f-b9ad-c267c14bcfe5","3.644e-07","0.0","0.0","0.9999996356","0","0","3.644E-7","yes"
"f8874bbf-49b5-4b43-8a88-ee6cbf32116f","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"885c9b28-4eb3-4df9-8085-63dbde7993a0","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"5a5154e0-c381-420d-8ed3-fa5b0ded797f","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"0a7d1421-6844-4f22-8005-118492ca0e1c","5.47e-08","0.0","0.0","0.9999999453","0","0","5.47E-8","yes"
"7178ba1c-01e0-4ee7-870b-d1323c7af035","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d27db33b-d60a-48ae-8393-cfb6be70d3e1","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"6aac09d8-4731-4e28-87b1-b70e370f302b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"dde3e2c7-d80a-49dd-ae0d-ecbc53b9987e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"2805ac04-3fbe-41e9-85a2-0c11e472db9e","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"9cc03431-5aa2-4767-b71d-af0800e80695","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"377df043-9c23-41b6-991a-4cbfc30e764a","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7f2b8775-e6fa-410b-838d-da3714a1fe72","3.90724e-05","0.0","0.0","0.9999609276","0","0","0.0000390724","yes"
"66ddf407-d9c0-4254-b1a5-dd05427695f6","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"835e8987-8a45-49e2-9177-565762e29837","3.90724e-05","0.0","0.0","0.9999609276","0","0","0.0000390724","yes"
"2897f893-8ebd-4cf6-a7cd-75b3883b179b","2e-10","0.0","0.0","0.9999999998","0","0","2E-10","yes"
"5bc1c0d1-4626-45e5-9d83-33323a6160c7","3.90724e-05","0.0","0.0","0.9999609276","0","0","0.0000390724","yes"
"e1dec15a-9d8e-4308-9af2-6f0948483716","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"e5f8401e-7522-42a8-8a93-f1f9dca0c4d5","1.57e-08","0.0","0.0","0.9999999843","0","0","1.57E-8","yes"
"ad45f9c0-7a42-4a2f-8292-229f457b642b","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"7d202467-5264-4aa7-aac8-1ca9e4d5f3d5","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"f5dbbca1-e02b-4139-9990-39996aa66acb","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"253c95f1-4def-43e7-8795-331cc4ce9974","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"b354fcde-4ae9-4934-ac5f-606b9e3e91f1","2.201e-07","0.0","0.0","0.9999997799","0","0","2.201E-7","yes"
"4dab584b-3417-4eb0-b3a6-72ac799900fd","2.201e-07","0.0","0.0","0.9999997799","0","0","2.201E-7","yes"
"ec80a69c-8810-4fe2-996d-f902c26c71e0","2e-10","0.0","0.0","0.9999999998","0","0","2E-10","yes"
"2d7c1c1a-0986-4c6b-8fd5-3b552fbc1c39","0.003828286","0.0","0.0","0.996171714","0","0","0.003828286","yes"
"6f803289-3101-4c4a-8641-344361fd7eda","4e-10","0.0","0.0","0.9999999996","0","0","4E-10","yes"
"365f4954-7e0a-4897-8880-1da20fc4cbdc","0.003828286","0.0","0.0","0.996171714","0","0","0.003828286","yes"
"a953a0cf-acf2-49b9-9317-350fd20f2763","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"d613bd43-1335-4c21-9325-8ddf99c97039","0.0005277098","0.0","0.0","0.9994722902","0","0","0.0005277098","yes"
"7a56d40d-c01f-4eff-bbfe-dbbc6eeb8589","0.0","0.0","0.0","1.0","0","0","0.0","yes"
"93ac1aab-c81c-423c-bf78-a98d9cb69a96","0.0","0.0","0.0","1.0","0","0","0.0","yes"
