,guid,geometry_x,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry_y,distance
0,b39dd67f-802e-402b-b7d5-51c4bbed3464,POINT (-94.92101 29.22867),81,-94.92094918,29.22750947,5,20,1,44.33990767,POINT (-94.92094918 29.22750947),12.9720832
1,e7467617-6844-437e-a938-7300418facb8,POINT (-94.92075 29.22871),83,-94.92072633,29.22781376,5,20,1,12.17356364,POINT (-94.92072633 29.22781376),8.944374289
2,d7ce12df-660d-42fc-9786-f0f543c00002,POINT (-94.92106 29.22799),93,-94.92112712,29.22852154,5,20,1,31.15573467,POINT (-94.92112712 29.22852154),9.022716098
3,74aac543-8aae-4779-addf-754e307a772b,POINT (-94.92139 29.228),80,-94.92143125,29.22721624,5,20,1,65.90385673,POINT (-94.92143125 29.22721624),8.771394102
4,ed3147d3-b7b8-49da-96a9-ddedfccae60c,POINT (-94.92146 29.22749),80,-94.92143125,29.22721624,5,20,1,65.90385673,POINT (-94.92143125 29.22721624),4.12793344
5,5f2390a7-ce2e-417e-a684-255e304d05d7,POINT (-94.92182 29.22738),87,-94.92191328,29.22777762,5,20,1,9.600069703,POINT (-94.92191328 29.22777762),11.04416374
6,69cb362d-4461-4158-b4a0-cf1c3b7d5ca0,POINT (-94.92199 29.22767),90,-94.92202825,29.22839616,5,20,1,81.64476734,POINT (-94.92202825 29.22839616),8.129318464
7,7ae3da84-7114-4a1c-a8fa-f335d9f5e796,POINT (-94.9222 29.22779),79,-94.92212772,29.22678674,5,20,1,49.80779325,POINT (-94.92212772 29.22678674),12.49868463
8,b892b5a7-837a-4b15-96f4-c0e77edd548e,POINT (-94.92251 29.22769),77,-94.92257854,29.22656652,5,20,1,33.63740173,POINT (-94.92257854 29.22656652),13.15280699
9,599cb53a-7535-4209-a61d-213527fba4f0,POINT (-94.9225 29.22729),77,-94.92257854,29.22656652,5,20,1,33.63740173,POINT (-94.92257854 29.22656652),11.13204045
10,8fb475a1-e6ab-49b1-a476-576df3a84bbb,POINT (-94.92239 29.22715),76,-94.92232193,29.22666654,5,20,1,27.42569309,POINT (-94.92232193 29.22666654),8.863857366
11,6747e891-a21b-479b-a6b5-ef629c95eca3,POINT (-94.92295 29.22777),94,-94.92303018,29.22803088,5,20,1,76.32322097,POINT (-94.92303018 29.22803088),9.256634527
12,bb4d5e18-9626-4962-992e-223abfc81b3e,POINT (-94.92252 29.22793),77,-94.92257854,29.22656652,5,20,1,33.63740173,POINT (-94.92257854 29.22656652),14.54728663
13,09b25d69-d8df-477e-993a-8d6ca83f8306,POINT (-94.92176 29.22818),91,-94.921685,29.22844337,5,20,1,60.53585331,POINT (-94.921685 29.22844337),8.709883384
14,a96305d2-7100-402c-8a3e-0f0cadb524e6,POINT (-94.92157 29.2282),92,-94.92150234,29.22834645,5,20,1,10.2105191,POINT (-94.92150234 29.22834645),7.652064155
15,522ac5ec-63a7-4524-9f4b-02c4a78cce2c,POINT (-94.92139 29.22823),80,-94.92143125,29.22721624,5,20,1,65.90385673,POINT (-94.92143125 29.22721624),10.70322114
16,8029eb7a-bcfb-4e77-848d-5d4c64bba6bb,POINT (-94.9212 29.22826),93,-94.92112712,29.22852154,5,20,1,31.15573467,POINT (-94.92112712 29.22852154),8.479207158
17,f756d292-5e2a-45bc-9c08-6b7de3bee9d7,POINT (-94.92094 29.22829),81,-94.92094918,29.22750947,5,20,1,44.33990767,POINT (-94.92094918 29.22750947),7.51468008
18,bdc47a2b-c8a8-4539-9843-1c7cc47660ef,POINT (-94.92077 29.22814),83,-94.92072633,29.22781376,5,20,1,12.17356364,POINT (-94.92072633 29.22781376),5.767341186
19,07694174-1ae1-41ce-8f91-2c692b229665,POINT (-94.92049 29.22852),84,-94.92048664,29.22779405,5,20,1,15.87122417,POINT (-94.92048664 29.22779405),6.933853529
20,b5c2ff30-7604-4454-ab11-e85578762501,POINT (-94.92022 29.22887),102,-94.92025872,29.22843536,5,20,1,11.12481696,POINT (-94.92025872 29.22843536),5.976591349
21,c7bfdde1-be8a-4f3a-a8d5-3f86d8750338,POINT (-94.91989 29.22868),105,-94.91993016,29.22825093,5,20,1,24.93255705,POINT (-94.91993016 29.22825093),6.056753341
22,84a71a6f-4915-43ec-b9a1-4a8b603c5c68,POINT (-94.91962 29.22874),106,-94.91963312,29.22843852,5,20,1,34.14087804,POINT (-94.91963312 29.22843852),3.223854661
23,de1f952e-32e0-46e1-aa05-c189180dccb5,POINT (-94.9197 29.2289),106,-94.91963312,29.22843852,5,20,1,34.14087804,POINT (-94.91963312 29.22843852),8.641209438
24,502dc6a9-c679-4ba4-a20a-22d6a8f2ae07,POINT (-94.9194 29.22924),108,-94.91947479,29.22902028,5,20,1,8.750766017,POINT (-94.91947479 29.22902028),8.576126533
25,c6966fbe-3f8c-465e-b17f-f34dc65669c1,POINT (-94.91925 29.22895),107,-94.91932017,29.22872346,5,20,1,26.28007838,POINT (-94.91932017 29.22872346),8.096037501
26,401bc8c5-dde1-41d3-be00-0940127cd84f,POINT (-94.9194 29.22846),107,-94.91932017,29.22872346,5,20,1,26.28007838,POINT (-94.91932017 29.22872346),9.225330634
27,dd15578d-ef9c-451a-a66b-bd0011ebfb24,POINT (-94.91962 29.22832),106,-94.91963312,29.22843852,5,20,1,34.14087804,POINT (-94.91963312 29.22843852),1.8454425
28,1140368f-e63e-480e-bc66-596350bfdcb9,POINT (-94.91978 29.22822),98,-94.91978808,29.22736057,5,20,1,26.98700833,POINT (-94.91978808 29.22736057),8.2447813
29,d345b00c-4431-4c7b-8460-f6aed19de161,POINT (-94.92004 29.22803),104,-94.920079,29.22816866,5,20,1,26.28262694,POINT (-94.920079 29.22816866),4.533735396
30,b24d09bc-fcd6-455e-b470-dac0be29b27a,POINT (-94.91977 29.22758),98,-94.91978808,29.22736057,5,20,1,26.98700833,POINT (-94.91978808 29.22736057),2.901788359
31,43815334-d77c-4721-b1b1-75b2bad2164f,POINT (-94.91923 29.2279),107,-94.91932017,29.22872346,5,20,1,26.28007838,POINT (-94.91932017 29.22872346),12.73504037
32,5e9cc3e7-181f-415e-8bec-32a7047f2715,POINT (-94.91797 29.22825),148,-94.91792566,29.22844573,5,20,1,26.76818977,POINT (-94.91792566 29.22844573),5.271619224
33,3272bd38-d081-4730-8ea5-f4010eb00085,POINT (-94.91809 29.22848),149,-94.91809291,29.22874735,5,20,1,19.20030146,POINT (-94.91809291 29.22874735),2.56908234
34,c0bf351b-0f77-4862-847e-11a4829bee1a,POINT (-94.91814 29.22861),149,-94.91809291,29.22874735,5,20,1,19.20030146,POINT (-94.91809291 29.22874735),5.397394654
35,e3e58fb6-d5b6-41ee-911b-fed5cf1617b0,POINT (-94.91855 29.22921),151,-94.91861028,29.22987794,5,20,1,19.65757985,POINT (-94.91861028 29.22987794),9.245534361
36,c917175a-53ef-45a8-86eb-1dfd235ce030,POINT (-94.91865 29.22952),151,-94.91861028,29.22987794,5,20,1,19.65757985,POINT (-94.91861028 29.22987794),5.581453934
37,908c2b97-4a9e-4a7b-8673-fe6c7ee346c7,POINT (-94.91872 29.22968),151,-94.91861028,29.22987794,5,20,1,19.65757985,POINT (-94.91861028 29.22987794),12.34539941
38,8a2b630e-f2b3-4e62-83fa-08b8d9e6122b,POINT (-94.92054 29.22577),62,-94.92062082,29.22566291,5,20,1,10.67172488,POINT (-94.92062082 29.22566291),9.044631202
39,d561ba31-79f2-4a94-adb7-d8144c01bc0a,POINT (-94.92038 29.22586),63,-94.92042976,29.22561682,5,20,1,45.20169206,POINT (-94.92042976 29.22561682),5.999492021
40,e02251b2-26a5-49f0-93b1-a182881d72c0,POINT (-94.92007 29.22605),65,-94.92011581,29.22580393,5,20,1,36.94394313,POINT (-94.92011581 29.22580393),5.608411118
41,45ca1011-2378-4272-a55d-926a4093828d,POINT (-94.91953 29.22637),100,-94.91954299,29.22751056,5,20,1,13.70504019,POINT (-94.91954299 29.22751056),10.97153872
42,57c77764-337b-440c-b348-1d8bb9c206aa,POINT (-94.91936 29.22624),44,-94.9193493,29.22513884,5,20,1,53.08658084,POINT (-94.9193493 29.22513884),10.56714323
43,7ff24045-e1e5-4a91-9bf7-e3884a4ae935,POINT (-94.91942 29.22601),44,-94.9193493,29.22513884,5,20,1,53.08658084,POINT (-94.9193493 29.22513884),11.43708658
44,cb61c6a4-05ab-4381-bff8-f1ce832c3481,POINT (-94.9196 29.22595),70,-94.91963753,29.22631184,5,20,1,8.640867883,POINT (-94.91963753 29.22631184),5.414868058
45,da340995-c164-45b9-b06c-98bac8cf5c45,POINT (-94.91994 29.22577),66,-94.91995156,29.22591497,5,20,1,20.37423561,POINT (-94.91995156 29.22591497),1.887752546
46,918f9e9f-7aed-4b78-b5bf-2937f77f4d54,POINT (-94.92009 29.22568),65,-94.92011581,29.22580393,5,20,1,36.94394313,POINT (-94.92011581 29.22580393),3.103778141
47,cf05218f-e799-4846-84b6-fd58b67fbf7b,POINT (-94.92025 29.22558),64,-94.92029842,29.22586463,5,20,1,10.20169511,POINT (-94.92029842 29.22586463),6.029667068
48,7e76d3e4-0128-4aa4-97ec-118c781761b5,POINT (-94.9204 29.22549),63,-94.92042976,29.22561682,5,20,1,45.20169206,POINT (-94.92042976 29.22561682),3.523282232
49,3049be45-a785-4bfb-9814-3f52572dd4c0,POINT (-94.92056 29.22539),56,-94.92059037,29.22501607,5,20,1,42.96321032,POINT (-94.92059037 29.22501607),4.911571321
50,9188f5e6-1aeb-4be5-9e1c-49e0e742ecb8,POINT (-94.92013 29.22497),18,-94.92010483,29.22483518,5,20,1,7.780913383,POINT (-94.92010483 29.22483518),3.079986188
51,2d409297-54ec-4d74-ab4e-e1cc4608322f,POINT (-94.91983 29.22515),41,-94.91983723,29.22499962,5,20,1,1.673028967,POINT (-94.91983723 29.22499962),1.644038488
52,6028915c-4783-4024-b2de-0c3b51c5857d,POINT (-94.91967 29.22525),70,-94.91963753,29.22631184,5,20,1,8.640867883,POINT (-94.91963753 29.22631184),10.7500766
53,5251754e-84ed-434f-8fa2-e67ab5335b28,POINT (-94.91952 29.22534),43,-94.91953486,29.22519026,5,20,1,10.36555684,POINT (-94.91953486 29.22519026),2.18382823
54,78fdb62e-87e2-4f31-8aa4-95691cce1382,POINT (-94.91888 29.22573),47,-94.91891989,29.22556768,5,20,1,10.21104627,POINT (-94.91891989 29.22556768),4.697809993
55,2b04718e-cb42-47da-bd4f-450b706665c0,POINT (-94.91873 29.22589),48,-94.91873708,29.22552273,5,20,1,41.43485775,POINT (-94.91873708 29.22552273),3.589016036
56,9d7e3f71-f2f2-4280-baf1-6f9cffc8362f,POINT (-94.91875 29.22631),54,-94.91873109,29.22660722,5,20,1,8.869664887,POINT (-94.91873109 29.22660722),3.528659667
57,1cc96097-7b88-40f7-b700-0049b782ce8b,POINT (-94.91887 29.22654),47,-94.91891989,29.22556768,5,20,1,10.21104627,POINT (-94.91891989 29.22556768),10.80361117
58,0193e38c-124e-46a8-b1dd-d3d5e6331f55,POINT (-94.91899 29.22678),47,-94.91891989,29.22556768,5,20,1,10.21104627,POINT (-94.91891989 29.22556768),13.94221227
59,37632774-ac52-4c37-ab7b-623cd03893ea,POINT (-94.91892 29.22693),47,-94.91891989,29.22556768,5,20,1,10.21104627,POINT (-94.91891989 29.22556768),12.98906223
60,d76e7ba3-8634-418a-83d5-1cc35639c6c9,POINT (-94.91876 29.22702),54,-94.91873109,29.22660722,5,20,1,8.869664887,POINT (-94.91873109 29.22660722),5.081558446
61,1613cf8e-e538-4e4f-9560-a2821d1d8547,POINT (-94.91857 29.227),55,-94.91857285,29.22676713,5,20,1,13.23658004,POINT (-94.91857285 29.22676713),2.242648541
62,72fb67ae-3a12-438e-af59-5a0d473303f4,POINT (-94.91844 29.22688),52,-94.91843836,29.22613136,5,20,1,6.82751597,POINT (-94.91843836 29.22613136),7.139550489
63,d231ccaf-70eb-4a96-b461-fd767855e28a,POINT (-94.91842 29.2267),52,-94.91843836,29.22613136,5,20,1,6.82751597,POINT (-94.91843836 29.22613136),5.792833031
64,106f4d34-7136-4233-98c0-e20433255eea,POINT (-94.91837 29.22654),52,-94.91843836,29.22613136,5,20,1,6.82751597,POINT (-94.91843836 29.22613136),8.541463757
65,763052c9-2e51-4ddf-a8b0-fdb6071aed63,POINT (-94.91832 29.22638),52,-94.91843836,29.22613136,5,20,1,6.82751597,POINT (-94.91843836 29.22613136),13.37279148
66,8f10ac31-525d-47e8-8dfd-86862651aef3,POINT (-94.91827 29.22623),38,-94.91830636,29.22471452,5,20,1,37.32694088,POINT (-94.91830636 29.22471452),15.00256011
67,dc5b4029-0930-464f-8c39-afc1bfdd90b8,POINT (-94.91829 29.22591),38,-94.91830636,29.22471452,5,20,1,37.32694088,POINT (-94.91830636 29.22471452),11.54115267
68,c179d72b-d5e2-42ec-b6ef-f15e15f73140,POINT (-94.91834 29.22575),38,-94.91830636,29.22471452,5,20,1,37.32694088,POINT (-94.91830636 29.22471452),10.55654247
69,c478082c-117f-4e0b-8876-b2591e164a3b,POINT (-94.91844 29.22561),52,-94.91843836,29.22613136,5,20,1,6.82751597,POINT (-94.91843836 29.22613136),4.97377272
70,d98e5f16-80e9-416d-9aab-edaaf3adb1b1,POINT (-94.91857 29.22548),49,-94.91859202,29.22596149,5,20,1,5.779367204,POINT (-94.91859202 29.22596149),5.202644021
71,0a6cc502-d48e-4771-9ef0-b751affe8210,POINT (-94.91903 29.22519),46,-94.91904582,29.22533751,5,20,1,44.33915613,POINT (-94.91904582 29.22533751),2.252243874
72,3f7702c2-0b84-431f-b813-5e46908508ef,POINT (-94.91918 29.2251),45,-94.91922669,29.22537846,5,20,1,10.10180436,POINT (-94.91922669 29.22537846),5.831242321
73,88aeab9b-1545-44e3-9d40-f2e4e475a921,POINT (-94.91941 29.22495),44,-94.9193493,29.22513884,5,20,1,53.08658084,POINT (-94.9193493 29.22513884),6.985597879
74,355a7fe7-9e9f-47ce-b930-6fe1d29ed091,POINT (-94.91964 29.22481),43,-94.91953486,29.22519026,5,20,1,10.36555684,POINT (-94.91953486 29.22519026),12.24045658
75,7eee3717-23c8-40ea-b658-239a65168389,POINT (-94.9198 29.22472),42,-94.91980975,29.22486057,5,20,1,36.13726853,POINT (-94.91980975 29.22486057),1.72404788
76,7b87469f-ab3f-41dc-b88a-28ae4c6961c3,POINT (-94.91993 29.22457),40,-94.91996563,29.22476504,5,20,1,26.4321707,POINT (-94.91996563 29.22476504),4.376762635
77,dde18f85-e83e-4a96-9a7d-26c711340a90,POINT (-94.91959 29.22428),43,-94.91953486,29.22519026,5,20,1,10.36555684,POINT (-94.91953486 29.22519026),10.6271054
78,b1506178-d27d-4033-89f7-ef8cd31ea8be,POINT (-94.91936 29.22436),44,-94.9193493,29.22513884,5,20,1,53.08658084,POINT (-94.9193493 29.22513884),7.521216685
79,d98653a9-e1c6-4b27-bffb-e206499ebe0f,POINT (-94.91921 29.22445),32,-94.919238,29.22413629,5,20,1,28.4875419,POINT (-94.919238 29.22413629),4.317549549
80,df2a420f-5e1b-4ed0-b222-d4096416e263,POINT (-94.91906 29.22455),34,-94.91907637,29.22439814,5,20,1,7.934475029,POINT (-94.91907637 29.22439814),2.325923954
81,d68fde8a-062b-4831-bc7d-9c8721675a31,POINT (-94.91875 29.22474),35,-94.91876776,29.22458173,5,20,1,7.907952374,POINT (-94.91876776 29.22458173),2.485344227
82,c39ddc84-3da4-4205-b59d-2c0afeb4d8b6,POINT (-94.91845 29.22493),37,-94.91846011,29.22479071,5,20,1,8.594006149,POINT (-94.91846011 29.22479071),1.739884732
83,3556f492-7187-4846-a9a0-6897678788df,POINT (-94.91827 29.22508),38,-94.91830636,29.22471452,5,20,1,37.32694088,POINT (-94.91830636 29.22471452),5.337234415
84,1505cfd4-00d0-4ac5-9d0e-09b7699c04f8,POINT (-94.91803 29.2252),39,-94.91811241,29.2248435,5,20,1,10.84804678,POINT (-94.91811241 29.2248435),9.773467903
85,fb32711d-785d-443d-81e0-59bc7ed6cd0b,POINT (-94.91782 29.22513),7068,-94.91779493,29.22268165,5,20,1,30.4139781,POINT (-94.91779493 29.22268165),23.50445126
86,3b3e7c6c-8bf7-48ef-8896-a6ab5790858c,POINT (-94.91778 29.22482),7068,-94.91779493,29.22268165,5,20,1,30.4139781,POINT (-94.91779493 29.22268165),20.45093521
87,d4703fcf-de39-4d14-9e47-07804067078c,POINT (-94.91794 29.22472),21,-94.9179311,29.22271882,5,20,1,38.060045,POINT (-94.9179311 29.22271882),19.10211833
88,b16748f2-97f3-4cf0-9379-cf648cfc269f,POINT (-94.91812 29.22466),39,-94.91811241,29.2248435,5,20,1,10.84804678,POINT (-94.91811241 29.2248435),1.942247989
89,519aa06e-e467-4095-9802-f8e56203febd,POINT (-94.91845 29.22447),37,-94.91846011,29.22479071,5,20,1,8.594006149,POINT (-94.91846011 29.22479071),3.257643606
90,5a7bc8b6-892d-438d-aeef-21bc7177fa66,POINT (-94.9186 29.22437),36,-94.91862623,29.2245279,5,20,1,43.03039978,POINT (-94.91862623 29.2245279),3.282232854
91,30e85c3f-de4f-4e95-be64-7126e1741d8a,POINT (-94.91876 29.22428),35,-94.91876776,29.22458173,5,20,1,7.907952374,POINT (-94.91876776 29.22458173),3.003378362
92,ceaee745-13c0-464a-9495-7af9bda89f28,POINT (-94.91891 29.22418),33,-94.91893442,29.22432618,5,20,1,42.14890993,POINT (-94.91893442 29.22432618),3.052186731
93,71d55d0f-402d-459a-b719-898363947e84,POINT (-94.91907 29.22408),34,-94.91907637,29.22439814,5,20,1,7.934475029,POINT (-94.91907637 29.22439814),3.115003187
94,55304f1d-6623-4277-9f61-cc75d981e19a,POINT (-94.91921 29.22394),32,-94.919238,29.22413629,5,20,1,28.4875419,POINT (-94.919238 29.22413629),3.632722744
95,a5dbfb56-3e9c-4f78-9a20-893b07745244,POINT (-94.91872 29.22368),14,-94.91874305,29.22329632,5,20,1,46.98701481,POINT (-94.91874305 29.22329632),4.466610112
96,fc19d487-9e03-4c4b-b332-c7735d4f9d87,POINT (-94.91816 29.22369),39,-94.91811241,29.2248435,5,20,1,10.84804678,POINT (-94.91811241 29.2248435),12.20334637
97,81623e91-2234-466f-aa91-a7ae314ac2ba,POINT (-94.91827 29.22339),31,-94.91831649,29.22372748,5,20,1,11.79103153,POINT (-94.91831649 29.22372748),6.088862209
98,c6872a90-5403-48d8-bad2-04af96981957,POINT (-94.91849 29.22325),13,-94.91849422,29.22300584,5,20,1,26.43765561,POINT (-94.91849422 29.22300584),2.374570064
99,f626c9b7-3234-4554-bd96-23477b644ec6,POINT (-94.91795 29.22297),21,-94.9179311,29.22271882,5,20,1,38.060045,POINT (-94.9179311 29.22271882),3.185878506
100,1f6fca5c-c366-45cc-818c-08bdba588344,POINT (-94.91776 29.22304),7068,-94.91779493,29.22268165,5,20,1,30.4139781,POINT (-94.91779493 29.22268165),5.172439986
101,59908718-0dab-4312-afac-64f8b45b774f,POINT (-94.91752 29.22325),7066,-94.91748017,29.22294181,5,20,1,34.75674489,POINT (-94.91748017 29.22294181),5.314561768
102,9b786825-a533-474c-ac95-f52922be18e8,POINT (-94.91734 29.22347),23,-94.91725053,29.22330935,5,20,1,32.73734392,POINT (-94.91725053 29.22330935),10.06575685
103,281c8e16-12b5-48e4-b65f-e3575694330f,POINT (-94.91759 29.22396),22,-94.91759134,29.22301469,5,20,1,38.11014552,POINT (-94.91759134 29.22301469),9.011871781
104,2a92c7f4-1a22-402a-9777-907830d8f597,POINT (-94.91739 29.22432),27,-94.9174267,29.2239761,5,20,1,9.839807528,POINT (-94.9174267 29.2239761),5.234318015
105,c73811a7-a9fb-4260-984d-6b209bb79170,POINT (-94.91702 29.2242),25,-94.91700785,29.22365621,5,20,1,22.57077803,POINT (-94.91700785 29.22365621),5.355962748
106,d9c5dedc-11d5-4c30-ae95-9b2ecf8503da,POINT (-94.91623 29.22507),134,-94.91623663,29.22527482,5,20,1,31.71764056,POINT (-94.91623663 29.22527482),2.086384338
107,51bea30d-29cf-48ca-ac4f-6ce10479486a,POINT (-94.91653 29.22498),137,-94.91646938,29.22528881,5,20,1,8.922394542,POINT (-94.91646938 29.22528881),7.355058425
108,6cba1f40-9270-4002-91e6-972e75c26eb5,POINT (-94.91691 29.2249),140,-94.91688764,29.22610781,5,20,1,20.42152676,POINT (-94.91688764 29.22610781),11.77661068
109,e878efc6-983a-4ade-8d0d-9cb53945b58e,POINT (-94.91708 29.22509),141,-94.91707992,29.22602018,5,20,1,29.0038217,POINT (-94.91707992 29.22602018),8.865507547
110,585e98d7-b24e-473e-a3b2-fa202b9c8d4d,POINT (-94.91703 29.22526),141,-94.91707992,29.22602018,5,20,1,29.0038217,POINT (-94.91707992 29.22602018),9.12715325
111,efb6a363-5411-49cd-a6b8-54741f95d6de,POINT (-94.91684 29.22536),140,-94.91688764,29.22610781,5,20,1,20.42152676,POINT (-94.91688764 29.22610781),8.880102961
112,46550363-0338-4427-b7af-b7c1e138aa86,POINT (-94.91674 29.22545),139,-94.91671443,29.22615864,5,20,1,58.02426914,POINT (-94.91671443 29.22615864),7.32763885
113,72669e96-d3c6-43fd-8e55-d0098a1c215a,POINT (-94.9167 29.22597),139,-94.91671443,29.22615864,5,20,1,58.02426914,POINT (-94.91671443 29.22615864),2.409685089
114,6b2a01a6-c7f3-4711-8d99-c9096db56908,POINT (-94.91691 29.22593),140,-94.91688764,29.22610781,5,20,1,20.42152676,POINT (-94.91688764 29.22610781),3.008915679
115,7ac7ef90-fadb-443c-9519-6f8aa635b92c,POINT (-94.91718 29.2258),141,-94.91707992,29.22602018,5,20,1,29.0038217,POINT (-94.91707992 29.22602018),11.32452754
116,2919825f-f809-4730-bfff-05bf1e285429,POINT (-94.91749 29.22616),143,-94.91740685,29.22597364,5,20,1,21.05530758,POINT (-94.91740685 29.22597364),9.414946134
117,5989bca0-5486-4db4-ab41-285e36cd50ab,POINT (-94.91711 29.22632),141,-94.91707992,29.22602018,5,20,1,29.0038217,POINT (-94.91707992 29.22602018),4.399212258
118,a8161c7a-2293-4f77-8e15-c20750c4546a,POINT (-94.91695 29.22643),140,-94.91688764,29.22610781,5,20,1,20.42152676,POINT (-94.91688764 29.22610781),7.58360215
119,1d6ba013-a95a-44f5-b1ac-fef678f0dde0,POINT (-94.91716 29.22682),144,-94.91716452,29.22699304,5,20,1,61.04471396,POINT (-94.91716452 29.22699304),1.724145919
120,e2a57535-10fe-4ab3-89c8-b9633e0c888f,POINT (-94.91755 29.22685),146,-94.91758009,29.22710273,5,20,1,13.40006484,POINT (-94.91758009 29.22710273),4.122863752
121,051a8db8-69f3-467b-8d47-e9183b278dd8,POINT (-94.91776 29.22708),147,-94.91761919,29.22789285,5,20,1,43.0705142,POINT (-94.91761919 29.22789285),17.46961259
122,b32f38f5-163f-4545-b4f1-525d437abeab,POINT (-94.91762 29.22723),146,-94.91758009,29.22710273,5,20,1,13.40006484,POINT (-94.91758009 29.22710273),4.600615872
123,b1cf62b2-22c1-4c22-9d16-18291aae048e,POINT (-94.91769 29.22775),147,-94.91761919,29.22789285,5,20,1,43.0705142,POINT (-94.91761919 29.22789285),7.990585611
124,10c80a11-2b9b-4b98-985e-34c71092ad86,POINT (-94.92073 29.22565),59,-94.92073333,29.22543231,5,20,1,37.00473042,POINT (-94.92073333 29.22543231),2.109088672
125,32071059-3152-4d02-9736-55bbd616ea41,POINT (-94.92095 29.22552),61,-94.92091493,29.22547683,5,20,1,10.14314838,POINT (-94.92091493 29.22547683),3.921286072
126,a56e2bba-cd72-4d06-8376-bebf27138641,POINT (-94.83179 29.27958),4315,-94.8318201,29.27719874,3,45,1,26.99958045,POINT (-94.8318201 29.27719874),22.55275807
127,d9f161d3-246e-4ee6-af08-6b51c51a61de,POINT (-94.83154 29.27967),14536,-94.83155765,29.27950771,,,2,140.9473355,POINT (-94.83155765 29.27950771),2.482331642
128,16bf9d74-43ba-40a4-8dcc-d3709f787f4b,POINT (-94.83131 29.27977),14536,-94.83155765,29.27950771,,,2,140.9473355,POINT (-94.83155765 29.27950771),27.64676783
129,eb610f9d-6fd6-446b-a36b-afc121ca5b15,POINT (-94.8311 29.27987),4304,-94.83115576,29.27663996,3,45,1,44.06977445,POINT (-94.83115576 29.27663996),30.87742539
130,9cdd3be1-0bce-4730-8933-7ca9216364ac,POINT (-94.83092 29.27995),4302,-94.83075255,29.2798421,,,2,153.4214599,POINT (-94.83075255 29.2798421),18.64698497
131,02c14770-0c38-46e1-a1cf-c311ac872564,POINT (-94.83075 29.28002),4302,-94.83075255,29.2798421,,,2,153.4214599,POINT (-94.83075255 29.2798421),1.689818332
132,50c15f06-5d93-4ade-b6fa-cbae1852a8ec,POINT (-94.83057 29.2801),4300,-94.83061423,29.27958133,3,45,1,9.798830281,POINT (-94.83061423 29.27958133),6.911984206
133,5f703281-d9bd-4435-b122-9ed529c8d703,POINT (-94.83039 29.28017),4297,-94.83035895,29.27886307,3,45,1,18.7820451,POINT (-94.83035895 29.27886307),12.71490155
134,f1ac1ee3-226b-475d-a343-89072d745147,POINT (-94.83018 29.28026),4303,-94.83021522,29.28008463,,,2,122.0207792,POINT (-94.83021522 29.28008463),4.246573994
135,3b7d5836-eaa1-4a4c-91f1-485f84534e6b,POINT (-94.82979 29.28042),14537,-94.82966072,29.28030791,,,2,120.5500426,POINT (-94.82966072 29.28030791),14.41353181
136,61f95312-dc17-4ceb-9c3d-646e5438b401,POINT (-94.82961 29.28049),14537,-94.82966072,29.28030791,,,2,120.5500426,POINT (-94.82966072 29.28030791),5.891810146
137,e356d99a-187b-45e3-ab57-a62baf81df4e,POINT (-94.8294 29.28058),4142,-94.82941428,29.28160402,3,45,1,19.77794904,POINT (-94.82941428 29.28160402),9.716898885
138,3661f386-c314-4f3b-8922-86cea741db88,POINT (-94.82922 29.28065),14538,-94.82913653,29.28053628,3,45,1,80.43984222,POINT (-94.82913653 29.28053628),9.342288982
139,53ab4893-a1a0-4188-8fbd-c9d01c3e9461,POINT (-94.82908 29.28071),4140,-94.82906747,29.28099082,3,45,1,13.08496528,POINT (-94.82906747 29.28099082),2.975102732
140,066a191c-80aa-4aad-8434-2342b4c0479d,POINT (-94.83012 29.28088),4303,-94.83021522,29.28008463,,,2,122.0207792,POINT (-94.83021522 29.28008463),12.9445974
141,39f98ffa-06af-49e5-a900-a97c60145d1b,POINT (-94.83054 29.2807),4299,-94.83051932,29.2794008,3,45,1,21.10958681,POINT (-94.83051932 29.2794008),12.38060273
142,1602ab65-0255-45ca-8c0d-021b8db03af8,POINT (-94.83082 29.28057),4302,-94.83075255,29.2798421,,,2,153.4214599,POINT (-94.83075255 29.2798421),10.13464141
143,630777d4-4d75-455f-abae-6ccca852233d,POINT (-94.83108 29.2804),4304,-94.83115576,29.27663996,3,45,1,44.06977445,POINT (-94.83115576 29.27663996),36.20543869
144,df6934dd-c964-4b38-ad28-c52b8a1e21a2,POINT (-94.83134 29.28025),14536,-94.83155765,29.27950771,,,2,140.9473355,POINT (-94.83155765 29.27950771),25.1802318
145,6c4f1248-494e-438f-bc1f-bdd4f63c2727,POINT (-94.83163 29.28011),14536,-94.83155765,29.27950771,,,2,140.9473355,POINT (-94.83155765 29.27950771),9.825493014
146,31939d33-ef15-4b21-8e50-705d06d35138,POINT (-94.83193 29.27994),14535,-94.8320138,29.27932591,,,2,87.89711568,POINT (-94.8320138 29.27932591),10.95038131
147,e45ddba6-d63f-4686-871c-6cc063ff98da,POINT (-94.79414 29.29309),1638,-94.79416884,29.2919188,4,40,1,65.18585827,POINT (-94.79416884 29.2919188),11.3468442
148,d32e3337-cfe6-4097-98fd-f21637549997,POINT (-94.79422 29.29306),1639,-94.79429303,29.29226943,4,40,1,36.43794051,POINT (-94.79429303 29.29226943),10.95096935
